"id","session","grp","match_id","id_unique","name","time_start","time_ready","period_time","started","round","age","gender","major","education","country_origin","ethnic","native","religion","nb_rounds","grp_size","session_size","duration","min_duration","max_duration","ready","endowment","crate","crate_sp","sufee","scroll","refresh_time","v","k","r","earnings_game","q1","q2","q3","order_slider","nb_pay_social","nb_slider","social_pay_own","social_pay_other","nb_pay_risk","risk","risk_pay","nb_comp","comp_1","comp_2","comp_3","comp_4","comp_5","comp_6","correct_comp","B5","final_pay"
"1742","18","1","22","147.156.150.20","l37","1569399015",NULL,"30","100","7","20","1","Psicología","1","203","2","41","1","6","50","50","143,339,316,192,203,169","60","360",NULL,"400","110","50","5","5","2","10","40","3","497.6","Principalmente intentar ser un un nexo para otros participantes y estar lo más conectado posible, pero en el momento en que eso no sucedía, la estrategia quera unirse a aquel que tenia más conexiones y eliminar el resto de conexiones creadas.","Pienso que similar a la mía por lo que he podido observar. ",,"2,4,5,1,3","2","6","32","32","4","0,0,1,1,1","3.85","5","5","4","1","1","35","1","5","2,0,2,0,0,3,1,4,4,4","14.6"
"1746","18","1","23","147.156.150.21","l26","1569399022",NULL,"30","100","7","18","1",,"1","227","0","41","0","6","50","50","143,339,316,192,203,169","60","360",NULL,"400","110","50","5","3","2","10","40","3","207.9","Esperar a que los demás participantes intenten enlazar primeros conmigo","Enviarles enlace a todos","No he entendido muy bien el juego, al haber cambios cada segundo, valía más la suerte","2,1,3,5,4","1","6","40","0","5","0,0,0,0,0","1.6","5","6","2","3","49","49","49","0","2,3,1,3,1,4,0,2,2,1","9.3"
"1712","18","1","24","147.156.150.52","l74","1569398945",NULL,"30","100","7","28","1","Diseño","4","203","0","41","1","6","50","50","143,339,316,192,203,169","60","360",NULL,"400","110","50","5","8","2","10","40","3","525.5","al principio mandar varios enlaces y luego quedarme sólo con uno de ellos.","Mandar muchos enlaces e intentar estar conectado con el mayor número de participantes posibles.",,"5,3,2,4,1","4","6","50.4","19.2","3","0,0,0,0,0","1.6","5","5","4","1","1","19","1","5","2,4,2,1,0,4,2,3,2,3","13"
"1725","18","1","25","147.156.150.37","l43","1569398975",NULL,"30","100","7","18","0","tarongers","4","235","2","41","4","6","50","50","143,339,316,192,203,169","60","360",NULL,"400","110","50","5","8","2","10","40","3","401.4","al pricipio conseguir llegar de la parte superior hasta abajo formando conexiones , pero luego me he dado cuenta de que si mi compañero iba negativo como que sanaba su deuda dandole de mi dinero","unirse al grandote de 1800 puntos ","eestubo guay el experimento","1,2,3,5,4","2","6","0","160","5","0,0,0,1,1","3.85","5","5","4","2","47","35","48","2","1,4,3,3,3,4,0,3,1,3","12.8"
"1728","18","1","26","147.156.150.31","l31","1569398980",NULL,"30","100","7","19","0","Universidad de Valencia","4","235","2","41","4","6","50","50","143,339,316,192,203,169","60","360",NULL,"400","110","50","5","7","2","10","40","3","421.5","Esperar a la respuesta de os otros participantes antes de actuar","La misma",,"1,2,4,3,5","1","6","30","30","3","0,0,0,0,1","2","5","5","4","4","3","35","32","2","2,4,2,3,4,3,1,2,2,4","11.7"
"1735","18","1","27","147.156.150.22","l34","1569398997",NULL,"30","100","7","23","1","medicina","4","203","0","41","1","6","50","50","143,339,316,192,203,169","60","360",NULL,"400","110","50","5","8","2","10","40","3","1059.5","unirme al que tenia mas enlaces e intentar aislar a otro","la misma",,"2,5,1,4,3","3","6","60","0","5","0,0,1,1,1","3.85","5","5","4","1","3","35","1","4","1,4,2,3,1,4,1,4,1,4","20.2"
"1704","18","1","28","147.156.150.50","l61","1569398930",NULL,"30","100","7","20","1","Letras","1","203","0","41","1","6","50","50","143,339,316,192,203,169","60","360",NULL,"400","110","50","5","9","2","10","40","3","454.4","Unirme a los participantes que no estaban unidos a una gran cantidad de círculos.","Unirse a los círculos con más vínculos.",,"5,1,3,2,4","5","6","46.8","24.4","5","0,0,1,1,1","0.1","5","5","4","1","3","35","18","3","0,3,3,1,0,4,1,3,3,2","10.6"
"1730","18","1","29","147.156.150.33","l32","1569398986",NULL,"30","100","7","22","0","Ingeniería Biomédica","4","203","0","41","1","6","50","50","143,339,316,192,203,169","60","360",NULL,"400","110","50","5","1","2","10","40","3","5765.3","Cuanto más inviertas en hacer nodos, la tendencia es que la gente los acepte y acabas ganando por ser mediador entre los enlaces de toda la red. El que se hace el nodo central gana.","La  mitad se unió al nodo central sin hacer más enlaces. Los que intentaban competir creando otra red y no conseguían atraer a los primeros acababan perdiendo dinero.",,"4,5,3,2,1","5","6","30","30","4","0,0,0,0,0","2","5","5","4","0","1","35","32","3","3,4,1,2,1,1,2,2,1,3","60.4"
"1721","18","1","30","147.156.150.61","l77","1569398963",NULL,"30","100","7","21","1",,"1","203","0","41","1","6","50","50","143,339,316,192,203,169","60","360",NULL,"400","110","50","5","3","2","10","40","3","636.8","aleatoria","aleatoria",,"3,5,1,2,4","5","6","120","0","1","0,0,0,1,1","2","5","5","4","0","3","34","39","2","4,4,2,3,0,0,1,3,2,1","15.4"
"1747","18","1","31","147.156.150.10","l14","1569399028",NULL,"30","100","7","25","1",,"4","203","0","41","1","6","50","50","143,339,316,192,203,169","60","360",NULL,"400","110","50","5","3","2","10","40","3","547.6","intentar ganar la máxima puntuación ","intentar ganar la máxima puntuación",,"1,4,3,2,5","5","6","32.4","29.2","4","0,0,0,0,0","2","5","1","1","1","1","35","32","2","2,3,0,3,4,3,3,3,1,3","12.9"
"1739","18","1","32","147.156.150.18","l24","1569399009",NULL,"30","100","7","18","1","Economía","4","203","0","41","1","6","50","50","143,339,316,192,203,169","60","360",NULL,"400","110","50","5","7","2","10","40","3","546.6","Observar como reaccionaban otros participantes, puesto que es mi primera vez, luego intentar hacer conexiones.","unirse al que mas puntos tiene, algunos tan solo hace un conexión",,"5,4,3,1,2","4","6","45","30","4","1,1,1,1,1","0.1","5","1","4","1","34","35","1","3","1,3,1,3,0,3,1,3,2,4","11.3"
"1717","18","1","33","147.156.150.42","l55","1569398954",NULL,"30","100","7","21","1","psicologia","4","203","0","41","4","6","50","50","143,339,316,192,203,169","60","360",NULL,"400","110","50","5","9","2","10","40","3","824.5","conectarme al que más puntos tenia","la misma",,"1,5,2,3,4","5","6","85.2","11.6","2","0,0,1,1,1","2","5","1","4","1","1","1","1","5","4,3,3,3,3,3,2,3,2,3","16.8"
"1726","18","1","34","147.156.150.60","l78","1569398976",NULL,"30","100","7","18","1",,"1","203","0","41","1","6","50","50","143,339,316,192,203,169","60","360",NULL,"400","110","50","5","3","2","10","40","3","894.3","conectarte con pocas personas y que estas esten conectadas a muchas ademas de que tengan muchos puntos","conectarse al maximo de personas posible ",,"2,3,5,1,4","1","6","30","30","4","0,0,1,1,1","3.85","5","6","4","0","1","1","33","3","3,4,4,3,0,2,0,2,3,3","18"
"1719","18","1","35","147.156.150.59","l76","1569398956",NULL,"30","100","7","18","1","Tecnologías","4","203","0","41","4","6","50","50","143,339,316,192,203,169","60","360",NULL,"400","110","50","5","9","2","10","40","3","931.1","Intentar ser el participante del centro, y si veía que tenía puntuación negativa unirme a el con un solo enlace.","La misma que la mía.","Muy entretenido, pero prefiero otros juegos.","2,4,1,5,3","5","6","120","0","5","0,0,0,0,0","2","5","1","4","1","3","19","18","2","1,4,3,1,4,3,1,4,1,3","18.1"
"1724","18","1","36","147.156.150.36","l42","1569398972",NULL,"30","100","7","19","1","ciencias de la salud","3","203","0","41","1","6","50","50","143,339,316,192,203,169","60","360",NULL,"400","110","50","5","2","2","10","40","3","948.3","conectarme solamente a alguien que tenga el mayor número de conexiones posible","la misma que la mía",,"2,3,4,5,1","1","6","40","0","1","0,0,1,1,1","1.6","5","5","4","1","1","19","1","5","1,3,4,3,0,3,1,3,2,4","16.6"
"1707","18","1","37","147.156.150.39","l52","1569398938",NULL,"30","100","7","19","0","Universidad","4","203","0","41","1","6","50","50","143,339,316,192,203,169","60","360",NULL,"400","110","50","5","7","2","10","40","3","724.2","Intentar conseguir buenas conexiones.","Conseguir el mayor numero de conexiones posible.",,"5,4,2,3,1","1","6","36.8","9.6","4","0,0,0,1,1","0.1","5","2","4","4","3","35","18","1","2,4,0,1,1,3,0,2,1,2","12.6"
"1718","18","1","38","147.156.150.54","l67","1569398955",NULL,"30","100","7","22","1","Comunicación","4","203","0","41","4","6","50","50","143,339,316,192,203,169","60","360",NULL,"400","110","50","5","3","2","10","40","3","338.9","conseguir mejores conexiones","No moverse",,"2,4,1,3,5","2","6","33.6","25.6","2","0,0,1,1,1","1.6","5","1","1","1","3","1","32","2","2,4,0,1,4,4,1,3,1,4","10.6"
"1722","18","1","39","147.156.150.26","l41","1569398968",NULL,"30","100","7","18","1","docencia","4","203","0","41","4","6","50","50","143,339,316,192,203,169","60","360",NULL,"400","110","50","5","3","2","10","40","3","567.5","triángulos con puntos","buenas conexiones",,"1,2,3,5,4","2","6","39.2","3.2","3","0,0,0,1,1","2","5","1","4","1","34","48","29","2","1,4,1,3,2,4,0,2,1,3","13.2"
"1705","18","1","40","147.156.150.57","l72","1569398934",NULL,"30","100","7","20","1","Ingeniería","4","203","0","41","1","6","50","50","143,339,316,192,203,169","60","360",NULL,"400","110","50","5","3","2","10","40","3","929.9","Intentar hacer conexiones con los de alrededor del que más puntos tenía.","QUedarse quitos en el que mayor puntos llevaba.",,"4,1,3,2,5","3","6","30","30","4","0,0,0,0,1","2","5","2","4","1","3","35","1","3","3,4,3,1,1,3,0,4,4,3","16.5"
"1750","18","1","41","147.156.150.9","l13","1569399036",NULL,"30","100","7","20","1",,"8","203","0","41","1","6","50","50","143,339,316,192,203,169","60","360",NULL,"400","110","50","5","7","2","10","40","3","668.8","Unirme a los nodos con menos conexiones","unirse a los nodos con mayores conexiones ",,"5,4,3,2,1","3","6","49.8","10.2","2","0,0,0,0,1","2","5","5","4","3","3","34","18","2","4,4,1,3,2,2,0,2,3,3","14.3"
"1738","18","1","42","147.156.150.17","l23","1569399004",NULL,"30","100","7","21","1","ADE","4","203","0","41","3","6","50","50","143,339,316,192,203,169","60","360",NULL,"400","110","50","5","4","2","10","40","3","851.9","Intentar ser el que más conexiones tenía, o engancharme al que más conexiones tenía","la misma",,"4,3,1,5,2","3","6","34.8","25.2","4","0,0,0,1,1","0.1","5","0","4","1","1","19","1","4","3,4,3,1,3,3,1,3,3,3","14"
"1727","18","1","43","147.156.150.24","l44","1569398980",NULL,"30","100","7","20","0","Ciencias Ambientales","4","203","0","41","0","6","50","50","143,339,316,192,203,169","60","360",NULL,"400","110","50","5","7","2","10","40","3","724.4","Intentar estar en el centro de un""sistema"" en el primer minuto, debido a que es como más puntos se generan, pero como no ha sido posible, unirme al nodo con más conexiones posible para asegurar la mayor ganancia posible","La misma",,"5,1,4,2,3","2","6","32","32","4","0,0,0,0,1","1.6","5","6","4","1","1","1","1","5","3,3,1,2,3,4,1,3,1,4","14.4"
"1732","18","1","44","147.156.150.34","l33","1569398991",NULL,"30","100","7","20","1","humanidades","1","203","0","41","12","6","50","50","143,339,316,192,203,169","60","360",NULL,"400","110","50","5","4","2","10","40","3","754.5","unirme con una sola pareja","unirse con varios",,"5,1,2,3,4","1","6","31.6","25.2","1","0,0,0,0,0","2","5","5","0","1","34","1","1","4","3,4,1,3,2,4,0,2,2,3","15"
"1733","18","1","45","147.156.150.38","l47","1569398993",NULL,"30","100","7","22","1",,"4","203","0","41","3","6","50","50","143,339,316,192,203,169","60","360",NULL,"400","110","50","5","6","2","10","40","3","422.8","hacer conexiones cortas con otros participantes","lo mismo",,"2,3,4,1,5","3","6","57.6","2.4","4","1,1,1,1,1","3.85","5","6","6","3","31","42","47","0","2,4,3,1,1,2,2,2,3,3","14"
"1720","18","1","46","147.156.150.46","l57","1569398962",NULL,"30","100","7","18","1","Economía","4","203","0","41","4","6","50","50","143,339,316,192,203,169","60","360",NULL,"400","110","50","5","1","2","10","40","3","854.5","Mi estrategia fue responder con total intuición intentando conseguir el máximo de puntos posibles.","Intentar conseguir el máximo de puntos necesarios para poder conseguir más dinero.","Ningún comentario.","3,1,4,5,2","3","6","45","15","4","0,0,1,1,1","3.85","5","6","4","0","47","19","1","2","1,4,3,1,0,3,1,1,2,2","17.8"
"1714","18","1","47","147.156.150.41","l54","1569398948",NULL,"30","100","7","20","1",,"4","203","0","41","4","6","50","50","143,339,316,192,203,169","60","360",NULL,"400","110","50","5","7","2","10","40","3","663.4","no he pillado el truco ","unirse a la persona que tenia mas conexiones y por tanto mas puntos para así asegurarse ganar 1 euros por ronda.",,"3,4,2,1,5","3","6","49.8","10.2","3","0,0,1,1,1","3.85","5","5","4","1","1","19","1","5","3,4,3,3,0,2,0,3,4,3","16.5"
"1745","18","1","48","147.156.150.23","l38","1569399020",NULL,"30","100","7","18","1","economía","1","203","0","41","4","6","50","50","143,339,316,192,203,169","60","360",NULL,"400","110","50","5","8","2","10","40","3","1408.7","Ver que mi círculo estuviese conectado al de mis compañeros.","Ir apretando a los círculos aleatoriamente.",,"5,3,2,1,4","3","6","60","0","4","0,0,1,1,1","0.1","5","6","4","4","1","19","1","3","2,4,3,1,2,2,0,2,3,1","19.5"
"1709","18","1","49","147.156.150.58","l73","1569398940",NULL,"30","100","7","18","1",,"1","203","0","41","1","6","50","50","143,339,316,192,203,169","60","360",NULL,"400","110","50","5","9","2","10","40","3","894","Mi estrategia fue conectarme solo a uno que tuviera muchas personas conectadas y así tenia una media de 100 puntos asegurados, ya que al tener solo un enlace solo perdía 40 puntos.","En general fue la misma que la mía, ya que vale la pena ganar poco que ser avaricioso y arriesgarse, aunque algunos conseguían que se le conectara mucha gente, yo lo intenté una vez y no me salió muy bien ya que se desconectaban e iba perdiendo puntos.",,"1,5,2,3,4","5","6","90","10","5","0,0,0,1,1","3.85","5","1","4","0","3","35","18","1","0,3,2,0,2,3,1,3,4,2","19"
"1744","18","1","50","147.156.150.13","l17","1569399019",NULL,"30","100","7","19","1","Derecho","4","203","0","41","1","6","50","50","143,339,316,192,203,169","60","360",NULL,"400","110","50","5","4","2","10","40","3","874.8","Intentar mantener el máximo número de puntos posibles sin enlazarme con muchos círculos.","La mayoría se enlazaban con el círculo que más conexiones tenía.",,"1,2,5,4,3","2","6","32.8","28.8","5","0,0,0,1,1","3.85","5","5","4","1","1","35","1","5","1,4,3,4,1,3,1,2,1,1","18.1"
