"id","id_subj","time","session","id_grp","grp","round","period","links"
"1","13","4","1","46","1","1","1","[26]"
"2","7","4","1","18","1","1","1","[32]"
"3","7","5","1","18","1","1","1","[]"
"4","9","7","1","33","1","1","1","[38]"
"5","29","8","1","48","1","1","1","[26]"
"6","48","8","1","20","1","1","1","[36]"
"7","9","9","1","33","1","1","1","[38,1]"
"8","46","9","1","50","1","1","1","[35]"
"9","29","9","1","48","1","1","1","[26,32]"
"10","41","9","1","15","1","1","1","[36]"
"11","6","9","1","38","1","1","1","[35]"
"12","48","10","1","20","1","1","1","[36,26]"
"13","36","10","1","34","1","1","1","[49]"
"14","43","10","1","42","1","1","1","[26]"
"15","20","11","1","1","1","1","1","[33]"
"16","36","11","1","34","1","1","1","[]"
"17","7","11","1","18","1","1","1","[9]"
"18","6","11","1","38","1","1","1","[35,33]"
"19","46","11","1","50","1","1","1","[35,26]"
"20","43","12","1","42","1","1","1","[26,14]"
"21","29","12","1","48","1","1","1","[26,32,27]"
"22","3","12","1","16","1","1","1","[32]"
"23","7","12","1","18","1","1","1","[]"
"24","27","12","1","4","1","1","1","[46]"
"25","20","12","1","1","1","1","1","[]"
"26","2","13","1","7","1","1","1","[18]"
"27","19","13","1","49","1","1","1","[26]"
"28","5","13","1","44","1","1","1","[26]"
"29","44","13","1","28","1","1","1","[14]"
"30","12","13","1","14","1","1","1","[26]"
"31","6","13","1","38","1","1","1","[35,33,24]"
"32","48","13","1","20","1","1","1","[36,26,27]"
"33","9","13","1","33","1","1","1","[38,1,17]"
"34","43","13","1","42","1","1","1","[26,14,1]"
"35","1","14","1","22","1","1","1","[26]"
"36","50","14","1","47","1","1","1","[49]"
"37","14","14","1","23","1","1","1","[28]"
"38","19","14","1","49","1","1","1","[26,14]"
"39","23","14","1","13","1","1","1","[27]"
"40","49","14","1","39","1","1","1","[25]"
"41","2","14","1","7","1","1","1","[18,27]"
"42","25","14","1","32","1","1","1","[26]"
"43","39","14","1","17","1","1","1","[33]"
"44","34","14","1","9","1","1","1","[32]"
"45","4","14","1","12","1","1","1","[27]"
"46","5","14","1","44","1","1","1","[]"
"47","6","14","1","38","1","1","1","[35,33,24,36]"
"48","46","15","1","50","1","1","1","[35,26,17]"
"49","19","15","1","49","1","1","1","[26,14,31]"
"50","44","15","1","28","1","1","1","[14,38]"
"51","2","15","1","7","1","1","1","[18,27,26]"
"52","43","15","1","42","1","1","1","[26,14,1,31]"
"53","26","15","1","8","1","1","1","[18]"
"54","18","15","1","11","1","1","1","[33]"
"55","27","15","1","4","1","1","1","[46,8]"
"56","1","15","1","22","1","1","1","[26,17]"
"57","31","15","1","37","1","1","1","[33]"
"58","2","16","1","7","1","1","1","[18,27,26,29]"
"59","25","16","1","32","1","1","1","[26,17]"
"60","36","16","1","34","1","1","1","[36]"
"61","42","16","1","2","1","1","1","[32]"
"62","23","16","1","13","1","1","1","[27,1]"
"63","22","16","1","45","1","1","1","[26]"
"64","5","16","1","44","1","1","1","[31]"
"65","34","16","1","9","1","1","1","[32,36]"
"66","14","16","1","23","1","1","1","[28,12]"
"67","8","16","1","41","1","1","1","[26]"
"68","26","16","1","8","1","1","1","[18,9]"
"69","44","16","1","28","1","1","1","[14,38,1]"
"70","7","16","1","18","1","1","1","[7]"
"71","3","16","1","16","1","1","1","[32,28]"
"72","50","16","1","47","1","1","1","[49,31]"
"73","43","16","1","42","1","1","1","[26,14,1,31,25]"
"74","4","16","1","12","1","1","1","[27,18]"
"75","48","16","1","20","1","1","1","[36,26,27,41]"
"76","13","16","1","46","1","1","1","[26,31]"
"77","33","16","1","26","1","1","1","[1]"
"78","19","16","1","49","1","1","1","[26,14,31,8]"
"79","31","17","1","37","1","1","1","[33,17]"
"80","2","17","1","7","1","1","1","[18,27,26,29,24]"
"81","36","17","1","34","1","1","1","[]"
"82","18","17","1","11","1","1","1","[33,38]"
"83","12","17","1","14","1","1","1","[]"
"84","5","17","1","44","1","1","1","[31,32]"
"85","46","17","1","50","1","1","1","[35,17]"
"86","44","17","1","28","1","1","1","[14,38]"
"87","35","17","1","21","1","1","1","[8]"
"88","26","17","1","8","1","1","1","[18,9,41]"
"89","43","17","1","42","1","1","1","[26,14,1,31,25,8]"
"90","45","17","1","24","1","1","1","[8]"
"91","2","17","1","7","1","1","1","[18,27,26,29,24,11]"
"92","19","17","1","49","1","1","1","[26,14,31,8,25]"
"93","3","17","1","16","1","1","1","[32,28,26]"
"94","49","17","1","39","1","1","1","[25,14]"
"95","29","17","1","48","1","1","1","[26,32,27,1]"
"96","27","18","1","4","1","1","1","[46,8,2]"
"97","41","18","1","15","1","1","1","[]"
"98","6","18","1","38","1","1","1","[35,33,24,36,30]"
"99","32","18","1","40","1","1","1","[26]"
"100","8","18","1","41","1","1","1","[26,17]"
"101","13","18","1","46","1","1","1","[26,31,14]"
"102","24","18","1","25","1","1","1","[27]"
"103","39","18","1","17","1","1","1","[33,32]"
"104","28","18","1","6","1","1","1","[33]"
"105","50","18","1","47","1","1","1","[49,31,27]"
"106","9","18","1","33","1","1","1","[38,1,17,11]"
"107","12","18","1","14","1","1","1","[28]"
"108","46","18","1","50","1","1","1","[35,17,8]"
"109","14","18","1","23","1","1","1","[28,12,49]"
"110","43","18","1","42","1","1","1","[26,14,1,31,25,8,40]"
"111","47","18","1","29","1","1","1","[17]"
"112","5","18","1","44","1","1","1","[31,32,14]"
"113","15","18","1","35","1","1","1","[38]"
"114","4","18","1","12","1","1","1","[27]"
"115","24","19","1","25","1","1","1","[]"
"116","26","19","1","8","1","1","1","[18,9,41,4]"
"117","2","19","1","7","1","1","1","[18,27,26,29,24,11,37]"
"118","48","19","1","20","1","1","1","[36,26,27,41,8]"
"119","6","19","1","38","1","1","1","[35,33,24,36,30,11]"
"120","19","19","1","49","1","1","1","[26,14,31,8,25,48]"
"121","17","19","1","31","1","1","1","[49]"
"122","44","19","1","28","1","1","1","[14,38,25]"
"123","50","19","1","47","1","1","1","[49,31,27,25]"
"124","23","19","1","13","1","1","1","[27,1,33]"
"125","36","19","1","34","1","1","1","[31]"
"126","41","19","1","15","1","1","1","[1]"
"127","12","19","1","14","1","1","1","[28,49]"
"128","46","19","1","50","1","1","1","[35,17,8,25]"
"129","43","19","1","42","1","1","1","[26,14,1,31,25,8,40,5]"
"130","28","19","1","6","1","1","1","[33,10]"
"131","1","20","1","22","1","1","1","[26,17,1]"
"132","8","20","1","41","1","1","1","[26,17,49]"
"133","13","20","1","46","1","1","1","[26,31,14,25]"
"134","34","20","1","9","1","1","1","[32,36,33]"
"135","14","20","1","23","1","1","1","[28,12,49,25]"
"136","44","20","1","28","1","1","1","[14,38,25,23]"
"137","40","20","1","27","1","1","1","[1]"
"138","42","20","1","2","1","1","1","[32,4]"
"139","7","20","1","18","1","1","1","[]"
"140","21","20","1","36","1","1","1","[24]"
"141","48","20","1","20","1","1","1","[36,26,27,41,8,1]"
"142","46","20","1","50","1","1","1","[35,17,8,25,27]"
"143","2","21","1","7","1","1","1","[18,27,26,29,24,11,37,33]"
"144","33","21","1","26","1","1","1","[1,8]"
"145","17","21","1","31","1","1","1","[49,47]"
"146","3","21","1","16","1","1","1","[32,28,26,38]"
"147","43","21","1","42","1","1","1","[26,14,1,31,25,8,40,5,24]"
"148","35","21","1","21","1","1","1","[8,1]"
"149","41","21","1","15","1","1","1","[1,41]"
"150","6","21","1","38","1","1","1","[35,33,24,36,30,11,28]"
"151","34","21","1","9","1","1","1","[32,36,33,8]"
"152","19","21","1","49","1","1","1","[26,14,31,8,25,48,40]"
"153","5","21","1","44","1","1","1","[31,32,14,26]"
"154","29","22","1","48","1","1","1","[26,32,27,1,49]"
"155","1","22","1","22","1","1","1","[26,17,1,41]"
"156","40","22","1","27","1","1","1","[1,35]"
"157","46","22","1","50","1","1","1","[35,17,8,25,27,14]"
"158","24","22","1","25","1","1","1","[35]"
"159","32","22","1","40","1","1","1","[26,25]"
"160","50","22","1","47","1","1","1","[49,31,27,25,40]"
"161","3","22","1","16","1","1","1","[28,26,38]"
"162","5","22","1","44","1","1","1","[31,32,14,26,25]"
"163","30","22","1","10","1","1","1","[6]"
"164","4","22","1","12","1","1","1","[27,23]"
"165","36","23","1","34","1","1","1","[31,32]"
"166","20","23","1","1","1","1","1","[27]"
"167","35","23","1","21","1","1","1","[8,1,35]"
"168","26","23","1","8","1","1","1","[18,9,41,4,50]"
"169","15","23","1","35","1","1","1","[38,25]"
"170","41","23","1","15","1","1","1","[1,41,32]"
"171","45","23","1","24","1","1","1","[8,38]"
"172","19","23","1","49","1","1","1","[26,14,31,8,25,48,40,47]"
"173","8","23","1","41","1","1","1","[26,17,49,31]"
"174","13","23","1","46","1","1","1","[31,14,25]"
"175","22","23","1","45","1","1","1","[26,31]"
"176","9","23","1","33","1","1","1","[38,1,17,11,14]"
"177","5","24","1","44","1","1","1","[31,32,14,26,25,40]"
"178","27","24","1","4","1","1","1","[46,8,2,29]"
"179","40","24","1","27","1","1","1","[1,35,17]"
"180","2","24","1","7","1","1","1","[18,27,26,29,24,11,37,33,32]"
"181","3","24","1","16","1","1","1","[28,26,38,14]"
"182","16","24","1","30","1","1","1","[32]"
"183","36","24","1","34","1","1","1","[31,32,17]"
"184","44","24","1","28","1","1","1","[14,38,25,23,26]"
"185","14","24","1","23","1","1","1","[28,12,49,25,26]"
"186","4","24","1","12","1","1","1","[27,23,41]"
"187","33","24","1","26","1","1","1","[1,8,41]"
"188","15","24","1","35","1","1","1","[38,25,41]"
"189","7","24","1","18","1","1","1","[9]"
"190","35","24","1","21","1","1","1","[8,1,35,32]"
"191","9","25","1","33","1","1","1","[38,1,17,11,14,6]"
"192","20","25","1","1","1","1","1","[]"
"193","19","25","1","49","1","1","1","[26,14,31,8,25,48,40,47,23]"
"194","47","25","1","29","1","1","1","[17,32]"
"195","31","25","1","37","1","1","1","[33,17,49]"
"196","2","25","1","7","1","1","1","[18,27,26,29,24,11,37,33,32,5]"
"197","5","25","1","44","1","1","1","[31,32,14,26,25,40,27]"
"198","13","25","1","46","1","1","1","[14,25]"
"199","23","25","1","13","1","1","1","[27,1,33,23]"
"200","12","26","1","14","1","1","1","[28,49,50]"
"201","25","26","1","32","1","1","1","[26,17,9]"
"202","44","26","1","28","1","1","1","[14,38,23,26]"
"203","16","26","1","30","1","1","1","[32,1]"
"204","21","26","1","36","1","1","1","[24,9]"
"205","47","26","1","29","1","1","1","[17,32,26]"
"206","9","26","1","33","1","1","1","[38,1,17,11,14,6,13]"
"207","5","27","1","44","1","1","1","[31,32,14,26,25,40,27,28]"
"208","16","27","1","30","1","1","1","[32,1,17]"
"209","17","27","1","31","1","1","1","[49,47,34]"
