"id","id_subj","round","session","period","id_grp","grp","time","time_start","duration","links","payoff"
"52","36","2","1","1","21","1","1558689304","1558689059","250","[26,38,30,50,11,35]","163.4"
"53","16","2","1","1","19","1","1558689313","1558689059","250","[35,38,18,12,25,26,29,34,5,33,42,47,40,4,22,8,46,15,13]","3.4"
"54","44","2","1","1","8","1","1558689310","1558689059","250","[15,37,46,6,21,23,13]","83.4"
"55","14","2","1","1","20","1","1558689301","1558689059","250","[32,41,13,19,22,18,30,24,10]","83.4"
"56","34","2","1","1","9","1","1558689309","1558689059","250","[44,40,2,17]","163.4"
"57","29","2","1","1","26","1","1558689271","1558689059","250","[29,19]","163.4"
"58","20","2","1","1","28","1","1558689309","1558689059","250","[16,13,23]","163.4"
"59","9","2","1","1","45","1","1558689302","1558689059","250","[25,36,7,30,40]","163.4"
"60","23","2","1","1","11","1","1558689250","1558689059","250","[22,46]","163.4"
"61","33","2","1","1","43","1","1558689313","1558689059","250","[23,37]","163.4"
"62","47","2","1","1","2","1","1558689313","1558689059","250","[7,15,49,47]","163.4"
"63","24","2","1","1","10","1","1558689312","1558689059","250","[27,38,7,28,5,42,2,36]","163.4"
"64","12","2","1","1","32","1","1558689285","1558689059","250","[33,42,20,48,5,31,40,22,24]","83.4"
"65","45","2","1","1","31","1","1558689310","1558689059","250","[28,17,35,22,21]","163.4"
"66","4","2","1","1","23","1","1558689294","1558689059","250","[8,43,16,28,5]","123.4"
"67","49","2","1","1","4","1","1558689314","1558689059","250","[27,24,47]","163.4"
"68","39","2","1","1","30","1","1558689305","1558689059","250","[18,20,13]","163.4"
"69","28","2","1","1","27","1","1558689305","1558689059","250","[39,3,28,2,26,4,22,30]","163.4"
"70","10","2","1","1","3","1","1558689306","1558689059","250","[15,16,26,25,44]","163.4"
"71","8","2","1","1","33","1","1558689302","1558689059","250","[26,31,32,18,14,12,17,19,36,10,8,6,27,30,16,46,48,22,42,11,41,21]","-116.6"
"72","3","2","1","1","24","1","1558689301","1558689059","250","[43,22,25]","163.4"
