"id","id_subj","round","session","period","id_grp","grp","time","time_start","duration","links","payoff"
"1","2143","1","22","1","1","1","1581414209","1581414015","197","[19,42,87,34,66,88,95,81,36,30,20,62,11,54,60,70,50,91,28,97,93,65,29]","-488.2"
"2","2142","1","22","1","83","1","1581414209","1581414015","197","[42,16,46,86,18,53,23,63,2,77,44,90]","90.5"
"3","2109","1","22","1","29","1","1581414181","1581414015","197","[100,49,38,97,75,24,21,85,19,62,46,56,36,89,28,54,50,20,70,1,65]","-522.5"
"4","2133","1","22","1","53","1","1581414209","1581414015","197","[71,9,15,8,79,48,59,13,77,12,55,27,35,67]","-72"
"5","2123","1","22","1","22","1","1581414195","1581414015","197","[8,23,85,99,41,57,90,17,51,52,14,69,15,39,2,6,25,68,95]","-141.2"
"6","2176","1","22","1","9","1","1581414201","1581414015","197","[100,18,38,83,46,7,41,40,37,57,5]","45.7"
"7","2196","1","22","1","11","1","1581414209","1581414015","197","[59,39,24]","125.2"
"8","2197","1","22","1","49","1","1581414208","1581414015","197","[93,80,55,47,53,46,44,34,16,17,74,13,14,11,82,64,23]","-64.6"
"9","2183","1","22","1","69","1","1581414207","1581414015","197","[4,43,55,97,8,84,95,81]","-39.6"
"10","2170","1","22","1","84","1","1581414210","1581414015","197","[71,57,83,26,78,98,82,68,95,45]","12.5"
"11","2159","1","22","1","58","1","1581414211","1581414015","197","[32,45,77,71,38,90,6,44,73,42,28,53,37,99,26,39,41,80,89,13,12]","-176.8"
"12","2157","1","22","1","74","1","1581414204","1581414015","197","[73,97,12,38,31,3]","86.1"
"13","2195","1","22","1","47","1","1581414201","1581414015","197","[35,7,46]","148.9"
"14","2184","1","22","1","40","1","1581414210","1581414015","197","[60,46,91]","87.3"
"15","2194","1","22","1","34","1","1581414190","1581414015","197","[8,49,38,79,72,55,17,99,85,6,39,25,24,42,98,70,16,27]","208.3"
"16","2180","1","22","1","52","1","1581414211","1581414015","197","[48,36,32,22,57,98,95,25,91,78,68,14,24,97,56,50,30,94]","-312.6"
"17","2200","1","22","1","44","1","1581414211","1581414015","197","[8,97,49,79,37,1,75,58,63,45,77,67,54,81,70,100,28,13,17,25,15,27,2,83,12,72]","-31.3"
"18","2191","1","22","1","20","1","1581414212","1581414015","197","[36,100,8,28,62,54,87]","-264.6"
"19","2198","1","22","1","57","1","1581414015","1581414015","197","[]","0"
"20","2164","1","22","1","7","1","1581414205","1581414015","197","[38,90,23,25,41,83,5,9,97,93]","53.8"
"21","2101","1","22","1","96","1","1581414209","1581414015","197","[36,8,97,71,57,67,35,37,93,48,61,23,41,65,66,45,79,5]","-221.2"
"22","2185","1","22","1","2","1","1581414191","1581414015","197","[67,44,81]","94.9"
"23","2188","1","22","1","73","1","1581414195","1581414015","197","[36,74,58,25,42,47,95,10,24,39,76]","-13"
"24","2174","1","22","1","68","1","1581414212","1581414015","197","[63,25,35,11,19,64,26,47,99,24,39,59,14,10,22,66,52,94,82,70,74,31,6,41,71,45]","-249"
"25","2115","1","22","1","80","1","1581414212","1581414015","197","[45,23,16,49,5,7,46,98,4,92,83,12,93,71,58,81,55,48,1,91,69,79,99]","-246.7"
"26","2189","1","22","1","35","1","1581414210","1581414015","197","[19,83,9,28,53,93,57,78,15,81,48,96,10,47,6,43,38]","-15.2"
"27","2181","1","22","1","18","1","1581414136","1581414015","197","[11,9,5,4,98]","-0.9"
"28","2103","1","22","1","42","1","1581414181","1581414015","197","[58,97,37,79,67,88,56]","-96.8"
"29","2102","1","22","1","61","1","1581414210","1581414015","197","[8,34,62,88,38,96]","-36.3"
"30","2111","1","22","1","31","1","1581414209","1581414015","197","[51,45,17,74,41,59,47]","53.2"
"31","2113","1","22","1","4","1","1581414193","1581414015","197","[18,23,12,80,5,43,28,93,36,69]","-181.2"
"32","2112","1","22","1","5","1","1581414209","1581414015","197","[38,18,77,7,4]","-1.5"
"33","2135","1","22","1","91","1","1581414200","1581414015","197","[37,8,48,79,63,46,99,55,40,74,24,1,42,25,82,12,60,62,84,11,65,85,97,14,36,81,89,80]","-309.9"
"34","2141","1","22","1","62","1","1581414170","1581414015","197","[48,8,37,79,100,1,42,61,63,20,40,50,21,29,74,97,88,86,28,75,54,87,91]","-411.7"
"35","2144","1","22","1","46","1","1581414188","1581414015","197","[36,49,25,63,8,59,13,53,2]","87.2"
"36","2150","1","22","1","63","1","1581414203","1581414015","197","[1,48,8,79,44,27,88,20,15,81]","39.8"
"37","2132","1","22","1","37","1","1581414211","1581414015","197","[19,88,20,30,1,81,36]","90.3"
"38","2193","1","22","1","6","1","1581414211","1581414015","197","[45,79,92,15,69,2,21,48,83,57,86,22,68]","33.3"
"39","2107","1","22","1","87","1","1581414202","1581414015","197","[8,100,1,97,63,46,99,50,59,48,36,20,28,57,15,62,94,54]","-406.6"
"40","2147","1","22","1","85","1","1581414209","1581414015","197","[6,34]","119.5"
"41","2160","1","22","1","30","1","1581414209","1581414015","197","[75,23,56,84,95,19,1,70,36,13,41,52,91]","-152.4"
"42","2105","1","22","1","95","1","1581414208","1581414015","197","[1,8,48,73,54,64,25,36,56,24,71,83,50,84,38,86,81,57,70,59,69,26,28,30,94,52,66,22,39,3,17,98,72,10,92]","-232.4"
