"id","session","grp","match_id","id_unique","name","time_start","time_ready","period_time","started","round","age","gender","major","education","country_origin","ethnic","native","religion","nb_rounds","grp_size","session_size","duration","min_duration","max_duration","ready","endowment","crate","crate_sp","sufee","scroll","refresh_time","v","k","r","earnings_game","q1","q2","q3","order_slider","nb_pay_social","nb_slider","social_pay_own","social_pay_other","nb_pay_risk","risk","risk_pay","nb_comp","comp_1","comp_2","comp_3","comp_4","comp_5","comp_6","correct_comp","B5","final_pay"
"2162","22","1","17","147.156.150.51","l65","1581410602",NULL,"30","100","7","25","0","deporte","5","10","0","41","1","6","100","100","197,73,114,205,230,290","60","360",NULL,"800","220","50","5","5","2","10","80","3","998.5","tratar de mantenerme siempre en positivo","generar enlances directos","hacer un chequeo previo de la comprension de las normas de forma más clara","4,3,2,5,1","2","6","24.8","60.8","4","0,0,1,1,1","3.85","5","6","6","1","1","1","1","3","2,4,1,2,0,4,3,2,0,4","14.3"
"2101","22","1","18","150.128.49.2","c01","1581410403",NULL,"30","100","7","19","1","Humanidades","4","203","0","41","0","6","100","100","197,73,114,205,230,290","60","360",NULL,"800","220","50","5","8","2","10","80","3","1350.3","Al principio decidí quedarme en la periferia, con una o dos conexiones. Pero al ver como solían terminar las partidas (con un participante en el eje central que subordinaba a varios, que a su vez subordinaban a otros) probé esa estrategia. No conseguí ser el principal de toda la partida, pero sí de de un núcleo más pequeño, con unas 8 conexiones.","Por una parte, estaba la gente que se aislaba a la periferia e incluso he visto algún participante que no hacía ninguna conexión. Por otro lado, lo más frecuente era que se organizaran en un núcleo (o varios) de un solo participante, al que le rodeaban varios ""vasallos"" (no sé cómo explicarme mejor) que a su vez tenían otras conexiones subordinadas.",,"1,5,4,3,2","2","6","32.4","30.4","4","0,0,0,1,1","3.85","5","6","6","0","3","9","6","1","3,3,1,3,0,1,2,2,1,4","15.8"
"2109","22","1","19","150.128.49.2","c19","1581410428",NULL,"30","100","7","20","1","Estudios Ingleses","1","180","0","41","12","6","100","100","197,73,114,205,230,290","60","360",NULL,"800","220","50","5","6","2","10","80","3","1086","Esperar las conexiones receptoras, así pues he podido conseguir conexiones próximas que me aportaban un beneficio.","Realizar conexiones aleatorias para comprobar si podían aportar algún beneficio y posteriormente descartar las que no les beneficiaban.",,"4,5,2,1,3","3","6","37.2","22.8","5","0,0,0,1,1","3.85","5","5","6","1","5","5","9","5","3,4,3,2,0,3,2,3,3,4","15.1"
"2165","22","1","20","147.156.150.46","l57","1581410612",NULL,"30","100","7","19","1","Derecho","4","203","0","41","4","6","100","100","197,73,114,205,230,290","60","360",NULL,"800","220","50","5","9","2","10","80","3","1460.2","Tratar de obtener las mayores ganancias positivas posibles e intentar perder los menos puntos posibles al establecer conexiones.","la misma que la mía",,"2,3,1,5,4","2","6","33.6","25.6","3","0,0,0,1,1","2","5","1","6","1","5","4","1","4","0,3,0,0,0,4,3,4,4,1","14.8"
"2126","22","1","21","150.128.49.2","c12","1581410473",NULL,"30","100","7","19","1",,"4","172","2","41","4","6","100","100","197,73,114,205,230,290","60","360",NULL,"800","220","50","5","2","2","10","80","3","1622.8","Hacer solo una conexión directa","Conectarse a un nodo que tenga muchas connexiones",,"1,2,3,5,4","3","6","60","0","3","0,0,1,1,1","3.85","5","5","1","2","5","2","9","2","3,2,1,3,0,2,0,2,2,3","17.7"
"2179","22","1","22","147.156.150.59","l76","1581410649",NULL,"30","100","7","21","0",,"4","203","0","41","3","6","100","100","197,73,114,205,230,290","60","360",NULL,"800","220","50","5","3","2","10","80","3","1447.6","Traté de ser una bestia conectándome a todos los nodos posibles, pero en todas las partidas hay un bicho que es buenísimo, por lo que decidí engancharme solo a uno.","Exactamente la misma, exceptuando los bichos que nombré antes.","Creo que es complejo pensar en crear buenas conexiones porque hay demasiados usuarios.","2,4,5,3,1","1","6","40","0","2","0,0,1,1,1","2","5","5","6","1","3","1","2","3","1,3,4,2,0,3,3,3,3,4","14.7"
"2194","22","1","23","147.156.150.33","l32","1581410712",NULL,"30","100","7","21","0",,"4","203","0","41","1","6","100","100","197,73,114,205,230,290","60","360",NULL,"800","220","50","5","8","2","10","80","3","1344","Ir probando diferentes opciones","conservadora",,"4,3,2,1,5","3","6","29.4","30.6","2","1,1,1,1,1","3.85","5","5","6","1","4","4","8","3","3,4,2,2,4,3,1,4,3,2","16"
"2132","22","1","24","150.128.49.2","c29","1581410495",NULL,"30","100","7","18","1","ADE","1","203","0","41","1","6","100","100","197,73,114,205,230,290","60","360",NULL,"800","220","50","5","2","2","10","80","3","1197.7","Intentar ir a por los que mas puntos tenían y intentar tener cuantas menos conexiones posibles para tener menos costes","Tener muchas conexiones para contra restar los costes",,"1,4,5,3,2","5","6","96","8","4","0,0,0,0,1","2","5","4","6","1","5","8","1","4","1,4,2,3,1,4,0,3,2,4","14.9"
"2141","22","1","25","150.128.49.2","c55","1581410523",NULL,"30","100","7","38","0",,"2","203","6","42","1","6","100","100","197,73,114,205,230,290","60","360",NULL,"800","220","50","5","2","2","10","80","3","1343.4","intentar que no me pelaran","conservadora",,"5,2,1,4,3","1","6","38.4","4.8","5","0,0,0,1,1","3.85","5","5","6","1","5","5","8","5","2,4,2,3,1,3,0,3,2,3","16.4"
"2188","22","1","26","147.156.150.21","l26","1581410674",NULL,"30","100","7","21","1","Salud","4","203","0","41","4","6","100","100","197,73,114,205,230,290","60","360",NULL,"800","220","50","5","5","2","10","80","3","794.3","Intentar crear enlaces en función de las ganancias","Crear los enlaces más beneficiosos para ellos mismos",,"1,4,3,2,5","5","6","30","30","2","0,0,0,1,1","1.6","5","0","6","1","5","4","1","4","4,4,1,3,3,3,1,3,1,1","11.3"
"2180","22","1","27","147.156.150.10","l14","1581410653",NULL,"30","100","7","19","1","Telecomunicaciones","4","203","0","41","4","6","100","100","197,73,114,205,230,290","60","360",NULL,"800","220","50","5","8","2","10","80","3","1132.5","Intentar hacer las mínimas conexiones posibles","Intentar hacer las máximas conexiones pposibles",,"3,2,5,4,1","5","6","31.2","29.6","4","0,0,1,1,1","0.1","5","6","6","1","5","5","1","5","1,3,1,3,2,4,0,4,0,3","11.5"
"2107","22","1","28","150.128.49.2","c04","1581410425",NULL,"30","100","7","19","1","Ingeniería","4","203","0","41","1","6","100","100","197,73,114,205,230,290","60","360",NULL,"800","220","50","5","3","2","10","80","3","727.2","Esperar las consecuencias de mis actos de mis actos y las reacciones del resto de participantes","Realizar el máximo número de conexiones posibles.","En la realización del experimento me ha resultado realmente costoso ver las conexiones por el tamaño del espacio en que nos situábamos en relación con la pantalla. También era algo molesto la lentitud del programa.","3,4,2,5,1","4","6","40.2","39.6","4","0,0,0,0,1","2","5","5","6","3","3","4","9","2","4,4,2,1,1,1,1,3,1,2","11.5"
"2176","22","1","29","147.156.150.9","l13","1581410647",NULL,"30","100","7","26","1","Ingeniería","4","203","0","41","4","6","100","100","197,73,114,205,230,290","60","360",NULL,"800","220","50","5","7","2","10","80","3","1436","Conseguir conexiones","Intentar ser el centro",,"1,5,4,3,2","2","6","40","0","2","0,0,1,1,1","2","5","1","6","0","5","5","1","4","0,4,0,2,0,3,1,3,2,4","14.8"
"2105","22","1","30","150.128.49.2","c03","1581410418",NULL,"30","100","7","23","1",,"1","235","2","41","3","6","100","100","197,73,114,205,230,290","60","360",NULL,"800","220","50","5","1","2","10","80","3","1332.5","Ver a los demas concursantesy su agrupaciones y colocarme en los que mas conexión creía que hacían.","Crear muchos grupos y enlaces donde hacian mas conecciones y a ultimo momento aceptar todos los enlaces ",,"3,1,5,4,2","4","6","48.6","22.8","2","0,0,1,1,1","1.6","5","1","6","5","5","1","1","3","4,4,2,2,2,3,1,3,2,4","14"
"2118","22","1","31","150.128.49.2","c41","1581410454",NULL,"30","100","7","20","1","IngenieríaDiseño","4","203","0","41","1","6","100","100","197,73,114,205,230,290","60","360",NULL,"800","220","50","5","6","2","10","80","3","1406.6","Tomé dos estrategias diferentes entre todos las fases. En primer lugar, simplemente trataba de unirme a los nodos más grandes y ganar conexión con otros que estaban más apartados para crear un beneficio mayor. En segundo lugar, probé también a ser el nodo que conecta al resto. ","La mayoría intentaron conectarse aleatoriamente sin pensar lo que estaban haciendo, mientras que otros tomaban el control, normalmente eran al rededor de 2 o 3, y esos son los que tenían a todo el resto de nodos conectados. ","Fue una tarea complicada ya que no estaba pendiente de calcular los costes de todo, pues hay poco tiempo, mucho estrés al ver los resultados negativos. Además, es difícil ver cuáles van a ser las mejores conexiones al ver tantos nodos y al no ser tan fácil visualizarlos. ","5,2,4,3,1","4","6","49.8","20.4","5","0,0,0,1,1","3.85","5","5","6","1","5","1","8","4","3,4,2,1,0,2,0,4,3,4","16.7"
"2117","22","1","32","150.128.49.2","c15","1581410453",NULL,"30","100","7","22","1","Humanidades","8","203","0","41","4","6","100","100","197,73,114,205,230,290","60","360",NULL,"800","220","50","5","8","2","10","80","3","1190.9","Intentar no restar puntos","Generar puntos",,"2,5,3,1,4","4","6","60","0","2","0,0,0,1,1","1.6","5","1","1","4","5","5","2","2","4,4,2,2,0,3,2,4,2,4","13.5"
"2113","22","1","33","150.128.49.2","c06","1581410439",NULL,"30","100","7","33","1",,"4","203","0","41","12","6","100","100","197,73,114,205,230,290","60","360",NULL,"800","220","50","5","7","2","10","80","3","557.9","Observar cuales tenian el mejor resultado y seguir su etrategia ","los que mas dinero sacaban tenian conexiones directas unicas con otros participantes","No he logrado conseguir mi objetivo, sabiendo que habian participantes que estaban consiguiendo muchos puntos","3,1,4,2,5","2","6","32.4","30.4","5","0,0,0,1,1","3.85","5","4","6","1","6","4","9","2","2,3,3,1,0,3,1,2,2,1","12.3"
"2133","22","1","34","150.128.49.2","c31","1581410497",NULL,"30","100","7","18","1","grado universitario","1","203","0","41","12","6","100","100","197,73,114,205,230,290","60","360",NULL,"800","220","50","5","5","2","10","80","3","857.8","conectarme a nodos con varias conexiones","hacer que la gente se conecte a él",,"1,4,2,3,5","2","6","32","32","1","0,0,0,0,1","1.6","5","6","6","0","7","4","8","1","2,4,2,2,1,3,1,3,3,3","11.3"
"2173","22","1","35","147.156.150.6","l12","1581410634",NULL,"30","100","7","20","0","Economía","4","203","0","41","4","6","100","100","197,73,114,205,230,290","60","360",NULL,"800","220","50","5","5","2","10","80","3","1488.6","Buscar jugadores que no tuviesen conexiones con ningún otro jugador.","Buscar jugadores con escasas o ninguna conexión.",,"4,1,2,5,3","5","6","120","0","4","0,0,0,0,1","2","5","6","6","0","5","5","1","4","3,4,2,4,4,3,1,3,4,1","16.6"
"2193","22","1","36","147.156.150.31","l31","1581410701",NULL,"30","100","7","19","0","ingenieria ","4","203","2","41","0","6","100","100","197,73,114,205,230,290","60","360",NULL,"800","220","50","5","4","2","10","80","3","7954.4","conseguir rapidamente muchas uniones y solicitar union a los que no tenian ninguna conexión, despues unión con otros puntos con muchas uniones y recibir muchos puntos de intermediación","alguna gente la misma que yo y otros,mas conservadores, unirse únicamente a un nodo ""grande"" y asegurarse alrededor de los 200 puntos yt no estar en negativo ","también depende de la suerte, una ronda en la que hice 6000 puntos tuve suerte ya que mucha gente me solicitó unión en el primer minuto.","2,3,1,5,4","2","6","14.8","100.8","4","0,0,0,0,1","1.6","5","5","6","1","5","5","1","6","4,4,2,1,2,1,0,2,2,2","43.7"
"2148","22","1","37","150.128.49.2","c50","1581410539",NULL,"30","100","7","20","0","Economía","4","203","0","41","3","6","100","100","197,73,114,205,230,290","60","360",NULL,"800","220","50","5","5","2","10","80","3","1712.4","Tomar una única conexión con un nodo con muchas otras conexiones.","Crear un nodo con el número máximo de conexiones.",,"5,4,3,1,2","4","6","60","0","5","0,0,0,1,1","3.85","5","5","6","1","5","4","9","4","3,4,3,2,4,3,1,2,3,4","18.3"
"2136","22","1","38","150.128.49.2","c34","1581410511",NULL,"30","100","7","22","1","Administración de empresas","4","148","4","0","8","6","100","100","197,73,114,205,230,290","60","360",NULL,"800","220","50","5","4","2","10","80","3","349.9","Pues conectarme con la mayor gente posible","la misma que la mia","me ha gustado mucho este experimento","3,4,1,5,2","5","6","99.6","6.8","5","0,0,0,0,1","3.85","5","6","6","1","5","5","1","5","3,4,0,4,2,2,0,2,0,3","13"
"2186","22","1","39","147.156.150.30","l46","1581410668",NULL,"30","100","7","20","1",,"4","203","0","41","1","6","100","100","197,73,114,205,230,290","60","360",NULL,"800","220","50","5","5","2","10","80","3","1478.2","Intentar siempre no quedarme en números negativos y deshacer las conexiones que me quitaban mucha puntuación.","Tener muchas conexiones directas, estar en el centro y que cada una de sus conexiones fuera simple, que no estuviera enlazados con otros.",,"1,2,5,4,3","3","6","50.4","9.6","2","0,0,1,1,1","1.6","5","6","6","2","5","1","9","2","1,4,1,2,1,4,0,2,3,3","14.7"
"2158","22","1","40","147.156.150.41","l54","1581410591",NULL,"30","100","7","19","1","derecho","1","203","0","41","4","6","100","100","197,73,114,205,230,290","60","360",NULL,"800","220","50","5","4","2","10","80","3","775.9","acercarme a aquel que tenía más conexiones","no hacer casi enlances","al principio no lo entendía bien y hacía más enlaces de los necesarios y por eso perdía","3,5,2,1,4","1","6","38.8","3.6","2","0,1,1,1,1","0.1","5","5","6","1","5","5","1","6","0,3,0,1,1,4,2,3,4,3","10.1"
"2190","22","1","41","147.156.150.13","l17","1581410679",NULL,"30","100","7","56","1",,"1","203","0","41","4","6","100","100","197,73,114,205,230,290","60","360",NULL,"800","220","50","5","7","2","10","80","3","220.2","generar puntos de comunicación","la misma",,"5,2,4,3,1","5","6","120","0","4","0,0,1,1,1","0.1","5","2","2","4","5","5","8","2","0,4,0,4,0,1,0,4,2,4","8.8"
"2123","22","1","42","150.128.49.2","c13","1581410466",NULL,"30","100","7","24","1","Filología Inglesa","4","203","0","41","1","6","100","100","197,73,114,205,230,290","60","360",NULL,"800","220","50","5","3","2","10","80","3","1480.4","Esperar a que me conectaran para gastar lo mínimo en crear posibles conexiones.","Conectarse a las propuestas de conexión (triángulo).","Fue entretenido","5,3,2,4,1","2","6","32","32","2","0,0,1,1,1","1.6","5","5","6","3","5","5","1","5","4,2,1,2,0,0,0,4,4,4","14.6"
"2142","22","1","43","150.128.49.2","c46","1581410524",NULL,"30","100","7","21","0",,"1","203","0","41","1","6","100","100","197,73,114,205,230,290","60","360",NULL,"800","220","50","5","9","2","10","80","3","1120.3","Intentar no perder puntos.","Ganar puntos.","No sé nada de economía, me comen en el mercado.","2,3,1,5,4","2","6","34.4","22.4","3","0,0,1,1,1","3.85","5","3","6","1","4","4","8","2","0,4,3,2,0,4,1,3,2,4","14.9"
"2127","22","1","44","150.128.49.2","c26","1581410476",NULL,"30","100","7","19","1",,"1","203","0","41","1","6","100","100","197,73,114,205,230,290","60","360",NULL,"800","220","50","5","8","2","10","80","3","1553.6","Crear un enlace con un centro que tenga muchos enlaces","Engancharse al círculo con más enlaces",,"1,4,5,3,2","1","6","30","30","1","0,1,1,1,1","1.6","5","1","6","5","5","5","1","4","1,3,0,4,2,3,0,1,3,1","14.7"
"2116","22","1","45","150.128.49.2","c16","1581410447",NULL,"30","100","7","18","0",,"1","203","0","41","0","6","100","100","197,73,114,205,230,290","60","360",NULL,"800","220","50","5","8","2","10","80","3","1483.5","La verdad que no he entendido muy bien el mecanismo, iba probando a ver si sumaba máso restaba","La de algunos tratar de conseguir muchas conexiones y la de otros de asegurarse de no tener pérdidas",,"3,1,5,2,4","5","6","120","0","1","0,0,0,1,1","1.6","5","1","2","3","5","4","9","1","0,4,3,1,2,4,0,1,4,3","15.9"
"2138","22","1","46","150.128.49.2","c35","1581410517",NULL,"30","100","7","20","1","Psicología","4","203","0","41","0","6","100","100","197,73,114,205,230,290","60","360",NULL,"800","220","50","5","9","2","10","80","3","7444.8","Entendí que cuantas más conexiones tuvieras más puntos obtendrías, pero las otras conexiones han de ser exclusivas hacia ti.","Intentar llegar a 200 puntos.",,"1,2,3,5,4","3","6","30","30","3","0,0,0,1,1","2","5","3","6","0","5","5","1","4","3,4,2,1,4,1,2,4,3,2","41.9"
"2104","22","1","47","150.128.49.2","c21","1581410412",NULL,"30","100","7","19","1",,"4","203","0","41","0","6","100","100","197,73,114,205,230,290","60","360",NULL,"800","220","50","5","1","2","10","80","3","1600.6","Buscaba conexión con alguien que tuviera muchas conexiones y evitaba tener más de 2.","Creo que por una parte hay participantes que han hecho muchas conexiones y de alguna forma han conseguido muchas ganancias, mientras que otros también teniendo muchas conexiones han tenido ganancias netas negativas.",,"1,2,3,4,5","3","6","60","0","1","0,0,0,1,1","1.6","5","6","6","1","5","4","1","4","3,4,4,2,0,1,0,3,4,4","15.5"
"2128","22","1","48","150.128.49.2","c27","1581410482",NULL,"30","100","7","51","1","formacion profesional","1","203","0","41","0","6","100","100","197,73,114,205,230,290","60","360",NULL,"800","220","50","5","6","2","10","80","3","759.3","ninguna","ni idea",,"4,1,2,3,5","3","6","18.6","41.4","1","0,0,0,0,0","1.6","5","1","3","0","5","4","1","2","0,4,0,2,3,4,0,1,0,4","10.7"
"2102","22","1","49","150.128.49.2","c22","1581410405",NULL,"30","100","7","18","0",,"1","203","0","41","0","6","100","100","197,73,114,205,230,290","60","360",NULL,"800","220","50","5","1","2","10","80","3","1525.1","realmente no seguí ninguna ya que no entendí bien el experimento y solo trataba de conectarme al que más nexos tuviese, aparte al comienzo intentaba ser yo ese que tenia más nexos pero nunca surgia y no entendia por que.","Creo que fue la misma descrita arriba. Aun que sigo sin entender por que a unos les salia bien y a otros no supongo que era por que eran más rápidos o algo.","Creo que podria haber una mejor explicacion de los puntos que aporta cada nexo siendo esta más pausada y clara.","5,2,4,3,1","4","6","60","0","2","0,0,1,1,1","1.6","5","0","0","1","5","5","8","3","3,4,3,3,0,3,1,3,0,4","15.1"
"2140","22","1","50","150.128.49.2","c36","1581410520",NULL,"30","100","7","24","1","Derecho","4","180","0","30","9","6","100","100","197,73,114,205,230,290","60","360",NULL,"800","220","50","5","7","2","10","80","3","1207.8","Intentar crear pocos vínculos al principio que adquiriesen cierto valor por encima de 100, y posteriormente, conectarme con los puntos centrales, deshaciéndome después de los nodos negativos tras hacerlo, conservando las conexiones iniciales","Conectarse al nodo central",,"1,4,3,2,5","2","6","32.4","30.4","4","0,0,0,1,1","0.1","5","2","6","1","1","4","1","3","1,4,1,3,0,4,0,4,2,4","11.6"
"2103","22","1","51","150.128.49.2","c02","1581410410",NULL,"30","100","7","18","0","historia","4","203","0","41","4","6","100","100","197,73,114,205,230,290","60","360",NULL,"800","220","50","5","2","2","10","80","3","1644.5","o arriesgar haciendo muchos enlaces, convirtiéndote en la capital de las mediaciones, o hacer un solo enlace nimiamente productivo","mayormente hacer pocos enlaces y seguros, pues no todos pueden ser la capital.","nada que objetar, buen experimento","2,4,5,1,3","5","6","50.4","23.2","3","0,0,1,1,1","0.1","5","6","6","1","1","5","2","3","2,4,3,3,3,4,3,1,1,4","14"
"2157","22","1","52","147.156.150.48","l63","1581410588",NULL,"30","100","7","22","0","Gestión deportiva","4","154","0","41","1","6","100","100","197,73,114,205,230,290","60","360",NULL,"800","220","50","5","1","2","10","80","3","1187.3","intentar hacer las conexiones justas para no gastar de mas y caer en negativo","Algunos igual a la mia, otros iban probando tod el rato que conexión daría mas puntos y finalmente los que desde el principio se hacian con el control del juego, haciendose como pilares en el centro","No entiendo como puede tener valor esto si solo escogeis un segundo durante todo el tiempo que se ha realizado la actividad","1,5,4,2,3","5","6","120","0","3","0,0,1,1,1","3.85","5","6","6","1","5","1","8","3","1,4,1,4,0,4,0,2,1,3","17"
