"id","session","grp","match_id","id_unique","name","time_start","time_ready","period_time","started","round","age","gender","major","education","country_origin","ethnic","native","religion","nb_rounds","grp_size","session_size","duration","min_duration","max_duration","ready","endowment","crate","crate_sp","sufee","scroll","refresh_time","v","k","r","earnings_game","q1","q2","q3","order_slider","nb_pay_social","nb_slider","social_pay_own","social_pay_other","nb_pay_risk","risk","risk_pay","nb_comp","comp_1","comp_2","comp_3","comp_4","comp_5","comp_6","correct_comp","B5","final_pay"
"2494","25","1","11","150.128.49.2","c23","1581505249",NULL,"30","100","7","18","1","Criminología y seguridad","1","203","0","41","4","6","100","100","118,136,193,279,184,312","60","360",NULL,"800","220","50","5","4","2","10","80","3","1734.7","Prestar atención en los que más ganancias tenían y conectarme a ellos para obtener una mayor ganancia yo también","La de la gran mayoría yo creo que ha sido conectarse al que más puntos tenía ",,"5,1,3,4,2","5","6","50.4","23.2","1","0,0,1,1,1","2","5","6","6","0","5","5","1","4","0,4,2,3,2,4,0,2,1,2","16.4"
"2463","25","1","12","150.128.49.2","c39","1581505211",NULL,"30","100","7","21","1","Literatura y lingüística","4","203","0","41","3","6","100","100","118,136,193,279,184,312","60","360",NULL,"800","220","50","5","7","2","10","80","3","1393.9","Seguí dos estrategias diferentes para ver cuál funcionaba. La primera quedarme al margen siempre y cuando ganara dinero y la segunda intentar hacer conexiones con gente que estuviera en el centro.","Hacer el máximo de conexiones posibles",,"2,3,4,1,5","2","6","40","0","4","1,1,1,1,1","3.85","5","1","6","0","5","1","9","2","0,3,2,4,4,4,1,2,3,2","16.3"
"2465","25","1","13","147.156.150.24","l44","1581505213",NULL,"30","100","7","22","0","Historia ","4","203","0","42","0","6","100","100","118,136,193,279,184,312","60","360",NULL,"800","220","50","5","1","2","10","80","3","1652.6","intentar crear el mayor número de enlaces directos","La mimsma",,"4,1,3,2,5","2","6","33.2","27.2","4","0,0,0,1,1","3.85","5","6","6","1","5","4","1","4","1,3,3,3,0,4,1,2,1,3","17.6"
"2419","25","1","14","147.156.150.50","l61","1581505174",NULL,"30","100","7","20","0","ingeniería","4","203","0","41","0","6","100","100","118,136,193,279,184,312","60","360",NULL,"800","220","50","5","2","2","10","80","3","1637","conectar con los usuarios con mayor número de conexiones e intentar conectar con otro usuario que no estuviese conectado a él.","Conectar con el máximo número de usuarios, en las primeras rondas principalmente",,"4,1,2,5,3","2","6","19.6","81.6","3","0,0,1,1,1","0.1","5","5","6","0","5","5","8","4","1,3,1,3,2,3,1,2,1,2","13.4"
"2408","25","1","15","150.128.49.2","c06","1581505138",NULL,"30","100","7","19","0","Psicología","1","203","0","41","1","6","100","100","118,136,193,279,184,312","60","360",NULL,"800","220","50","5","5","2","10","80","3","1045.7","Conseguir una conexion que me consiguiera algunas ganancias e intentar mantenerme positivo","Ni idea",,"5,2,1,3,4","4","6","60","0","5","0,0,1,1,1","3.85","5","0","6","1","5","5","1","5","2,3,4,1,1,1,1,0,3,1","15.4"
"2481","25","1","16","147.156.150.30","l46","1581505226",NULL,"30","100","7","18","0",,"1","203","0","41","0","6","100","100","118,136,193,279,184,312","60","360",NULL,"800","220","50","5","8","2","10","80","3","1259.2","Probé distintas a lo largo de éste, como por ejemplo intentar conectarme siempre con la gente que quedaba libre.","Estar en el centro de los nodos.",,"2,1,4,3,5","3","6","60","0","4","0,0,0,0,1","1.6","5","5","6","0","1","5","1","4","1,4,3,2,3,4,1,2,1,2","14"
"2491","25","1","17","150.128.49.2","c20","1581505242",NULL,"30","100","7","18","1","Criminología y Seguridad","4","203","0","41","1","6","100","100","118,136,193,279,184,312","60","360",NULL,"800","220","50","5","3","2","10","80","3","76.9","No tenía ninguna en concreto","Hacer conexiones muy rápido",,"5,3,1,2,4","4","6","40.2","39.6","2","0,0,0,0,0","1.6","5","5","1","3","5","5","1","4","4,4,3,2,2,3,0,3,2,2","8.3"
"2499","25","1","18","147.156.150.25","l27","1581505262",NULL,"30","100","7","22","0",,"4","203","0","41","1","6","100","100","118,136,193,279,184,312","60","360",NULL,"800","220","50","5","1","2","10","80","3","1521","Primero observar que era lo que me daba mas puntos o menos y a continuacion tomar decisiones para ver cual era mejor opcion","Intentar unirse con todo el mundo indiferentemente de que sumara o restara puntos",,"5,3,4,1,2","1","6","31.6","25.2","3","0,0,1,1,1","0.1","5","6","6","0","5","5","9","3","1,3,2,3,1,3,0,3,1,3","13.1"
"2410","25","1","19","150.128.49.2","c12","1581505149",NULL,"30","100","7","19","0",,"1","203","0","41","4","6","100","100","118,136,193,279,184,312","60","360",NULL,"800","220","50","5","8","2","10","80","3","1096.3","Intentando enlazar con gente que tenia pocos enlaces","Intentar enlazar con el máximo de gente posible",,"3,5,1,2,4","4","6","40.2","39.6","4","0,0,0,1,1","3.85","5","6","6","2","1","2","2","1","1,3,3,4,2,3,0,1,0,3","14.8"
"2469","25","1","20","147.156.150.43","l56","1581505217",NULL,"30","100","7","23","1","Ciencias politicas","4","107","0","17","4","6","100","100","118,136,193,279,184,312","60","360",NULL,"800","220","50","5","1","2","10","80","3","1174.5","Mirar las otras conexiones y rechazar las que me hacían perder puntos","Igual que la mía, igual también crear muchas conexiones",,"1,4,2,5,3","5","6","30","30","2","0,0,0,0,1","1.6","5","5","3","1","1","4","2","2","1,4,0,3,1,4,0,3,2,3","12.8"
"2445","25","1","21","147.156.150.22","l34","1581505196",NULL,"30","100","7","25","0","Psicología","4","203","0","41","1","6","100","100","118,136,193,279,184,312","60","360",NULL,"800","220","50","5","9","2","10","80","3","1621.4","Buscar ser el centro de todos los enlaces pero en el momento de no conseguirlo,crear solo un enlace con el ID que más enlaces tenía de origen.","La misma buscaban crear muchos enlaces pero cuando no se obtenían beneficios, únicamente se limitaban a adherirse al ID con más enlaces de origen.","Al final, convertirse en centro de los enlaces, tenía que ver en parte con el azar.","4,2,1,3,5","1","6","30","30","5","0,0,0,0,0","2","5","6","6","1","5","4","1","4","4,4,2,4,0,2,1,2,0,3","15.4"
"2431","25","1","22","150.128.49.2","c42","1581505187",NULL,"30","100","7","18","1","Psicología","1","203","0","41","4","6","100","100","118,136,193,279,184,312","60","360",NULL,"800","220","50","5","6","2","10","80","3","1471.3","Crear conexiones","La misma que la mia",,"4,3,2,5,1","4","6","49.8","20.4","5","0,0,0,0,0","1.6","5","2","4","4","5","4","1","2","3,0,3,2,2,2,3,4,4,2","14.5"
"2420","25","1","23","150.128.49.2","c52","1581505176",NULL,"30","100","7","23","0",,"8","203","0","41","3","6","100","100","118,136,193,279,184,312","60","360",NULL,"800","220","50","5","8","2","10","80","3","1063.3","Intentar posicionarme en el centro y crear conexiones únicas con participantes.","Ir probando cuantos puntos daba cada conexión X.",,"3,4,1,5,2","2","6","0","160","5","0,0,0,1,1","3.85","5","6","6","0","1","5","1","3","4,4,3,3,2,1,1,3,0,2","14.1"
"2417","25","1","24","150.128.49.2","c51","1581505170",NULL,"30","100","7","20","1",,"1","203","0","41","4","6","100","100","118,136,193,279,184,312","60","360",NULL,"800","220","50","5","4","2","10","80","3","1228.5","Al principio dar por dar y luego hacer las menos conexiones posibles","no lo se, pero seguro que más eficaz que la mia",,"3,1,2,4,5","1","6","40","0","4","0,0,0,1,1","0.1","5","5","6","1","5","5","9","5","3,4,1,2,0,2,0,4,1,3","12"
"2471","25","1","25","150.128.49.2","c27","1581505218",NULL,"30","100","7","21","0",,"1","203","0","41","0","6","100","100","118,136,193,279,184,312","60","360",NULL,"800","220","50","5","5","2","10","80","3","1809.4","Al principio, supongo que como la mayoria ir provando conexiones a ver cuales salian y cuales no rentables.
A partir de la 2-3 ronda, se ve claramente que, o desde el principio realizas muchas conexiones primarias, o los costes por enlace no compensan las conexiones secundarias por lo que, en caso de que quieras ganar puntos, debes buscar al jugador con mayor numero de puntos y por tanto de enlaces primarios y conectarte unicamente con el, esperando a la vez que el resto de participantes hagan lo mismo, co","Como ya he dicho anteriormente, al principio supongo que probar conexiones. Una vez descubres el punto anterior, se dan dos posiciones
1-Intentar ser tu el eje central al traves del cual todos los participantes se conectan, ganando tu una cantidad considerable de puntos.
2-Una vez el plan uno falla, deberias deshacer todos los enlaces que tienes y buscar a dicho jugador(siempre hay uno asi), para mininmizar ñas perdidas
","Creo que se debrias poner una opcion para deshacer todos los enlaces a la vez.
Y luego, como intento de mejora al equipo informatico, la renderizacion del la interfaz visual seria importante mejorarla, a veces va como demasiado a golpes(obviamente por la gran cantidad de personas conectadas a la vez), pero eso hace que a veces intentes algunas estrategias y que el propio juego te limita.","5,3,4,1,2","2","6","20","80","1","0,0,0,1,1","1.6","5","5","6","1","5","5","1","6","0,4,3,4,2,4,1,3,1,3","15.9"
"2430","25","1","26","147.156.150.48","l63","1581505187",NULL,"30","100","7","22","1","Ingeniería biomédica","4","126","0","41","4","6","100","100","118,136,193,279,184,312","60","360",NULL,"800","220","50","5","8","2","10","80","3","1197.6","Juntarme con cuantos mas nodos posibles, y lego separarme en funcion de su numero era negativo","Juntarse con los nodos extremos, y confiar que el resto de nodos solo se juntara con ese.",,"2,3,4,5,1","1","6","20","60","1","0,0,0,0,0","1.6","5","1","6","1","5","4","1","4","4,4,3,0,0,3,2,4,4,2","12.9"
"2406","25","1","27","150.128.49.2","c05","1581505132",NULL,"30","100","7","18","1",,"1","203","2","41","1","6","100","100","118,136,193,279,184,312","60","360",NULL,"800","220","50","5","5","2","10","80","3","1960.1","Hacer una conexión con el nodo que más nodos tenga","La misma",,"4,1,5,3,2","5","6","34.8","28.4","2","0,0,1,1,1","2","5","6","6","1","5","5","1","5","1,4,1,2,3,3,3,4,3,0","17.2"
"2405","25","1","28","150.128.49.2","c45","1581505131",NULL,"30","100","7","37","0","Diseñador cerámico (grado superior)","1","203","0","41","3","6","100","100","118,136,193,279,184,312","60","360",NULL,"800","220","50","5","6","2","10","80","3","1258.7","Ir a por los que querían hacer conexión pero que yo pudiera darles a la vez otras. ","Ni idea","Me costo entender como proceder con tanta posible acción","3,2,1,4,5","5","6","30","30","4","0,0,0,0,0","2","5","1","6","1","6","4","8","2","4,4,1,3,2,0,3,3,1,2","13.6"
"2432","25","1","29","150.128.49.2","c30","1581505188",NULL,"30","100","7","29","0",,"4","203","0","41","1","6","100","100","118,136,193,279,184,312","60","360",NULL,"800","220","50","5","1","2","10","80","3","1391.3","PUES UNIRME A ALGUIEN SIN GASTAR MUCHOS PUNTOS E INTENTAR HACER ENLACES AUNQUE ERA DIFÍCIL YA QUE AL FINAL SE TE ANEXIONABA ALGUIEN Y TE HACIA PERDER PUNTOS","LOS QUE TENÍAN MAS DE 2000 PUNTOS AL TENER MUCHAS CONEXIONES YA SABÍAN A LO QUE VENÍAN Y PARTÍAN CON VENTAJA",,"1,2,5,4,3","4","6","60","0","1","0,0,1,1,1","1.6","5","6","6","1","5","5","9","4","1,3,3,1,3,3,0,1,3,3","14.6"
"2450","25","1","30","147.156.150.41","l54","1581505201",NULL,"30","100","7","18","0",,"4","203","0","41","12","6","100","100","118,136,193,279,184,312","60","360",NULL,"800","220","50","5","6","2","10","80","3","1184.6","Intentar asociarme con los nodos con pocas conexiones.","Intentar la realizar el máximo de conexiones posibles.",,"5,3,4,1,2","1","6","40","0","3","0,0,0,0,1","1.6","5","6","6","0","5","5","1","4","2,4,3,3,1,4,2,2,3,4","13.2"
"2497","25","1","31","150.128.49.2","c24","1581505258",NULL,"30","100","7","21","1","Ingeniería de diseño industrial","4","203","2","41","3","6","100","100","118,136,193,279,184,312","60","360",NULL,"800","220","50","5","9","2","10","80","3","1338.3","Ver como podía unirme a los diferentes puntos y que conexiones hacían los demás.","conseguir enlaces ","No he entendido nada","2,1,4,3,5","2","6","32","32","4","0,0,0,1,1","3.85","5","3","2","1","2","3","9","1","4,4,4,1,0,4,0,3,4,4","15.7"
"2468","25","1","32","147.156.150.20","l37","1581505216",NULL,"30","100","7","19","1",,"1","203","0","41","1","6","100","100","118,136,193,279,184,312","60","360",NULL,"800","220","50","5","8","2","10","80","3","1559.3","la conexion con el participante con menos conexiones","la conexion con muchos participantes",,"4,2,5,3,1","5","6","73.2","15.6","3","0,0,0,1,1","2","5","6","6","0","5","4","2","2","1,4,4,0,2,3,0,4,4,1","15.8"
"2480","25","1","33","147.156.150.46","l57","1581505225",NULL,"30","100","7","20","1",,"4","47","2","41","1","6","100","100","118,136,193,279,184,312","60","360",NULL,"800","220","50","5","2","2","10","80","3","1132.3","Conectar con los mas cercanos y menos intermediarios","Ser mediador",,"3,4,2,1,5","3","6","45","15","5","0,0,0,0,0","1.6","5","5","6","1","5","5","1","6","1,4,3,1,3,4,0,2,3,2","13.3"
"2496","25","1","34","147.156.150.21","l26","1581505256",NULL,"30","100","7","19","1","upv","4","203","0","41","0","6","100","100","118,136,193,279,184,312","60","360",NULL,"800","220","50","5","8","2","10","80","3","1321.4","Eliminar los que me restaban puntos","Escoger bien los nodos",,"5,3,2,4,1","2","6","31.6","33.6","1","0,0,1,1,1","1.6","5","4","0","5","1","5","1","2","3,4,2,1,0,3,0,3,4,4","13.6"
"2498","25","1","35","150.128.49.2","c21","1581505258",NULL,"30","100","7","30","1","Psicología","3","10","0","41","1","6","100","100","118,136,193,279,184,312","60","360",NULL,"800","220","50","5","6","2","10","80","3","1535.1","Basar mis decisiones en el numero de puntos que creí que brindaba cada conexión ","Similar","Con la cantidad de participantes y la velocidad de los movimientos, se hace muy difícil decidir la mejor estrategia o entender qué sucede ","5,2,1,3,4","2","6","20","80","4","0,0,1,1,1","3.85","5","6","6","1","5","4","1","4","0,4,3,3,0,3,2,3,3,4","16.7"
"2464","25","1","36","150.128.49.2","c35","1581505212",NULL,"30","100","7","18","1",,"4","203","0","41","1","6","100","100","118,136,193,279,184,312","60","360",NULL,"800","220","50","5","4","2","10","80","3","1479.3","hacer conexiones con otras personas que tuvieran mayor ganancia y mirar si las conexiones que establecía me favorecian  ","hacer muchas conexiones",,"1,5,4,3,2","1","6","31.6","25.2","1","0,0,0,0,1","1.6","5","6","6","1","5","4","1","4","4,4,4,0,2,2,0,3,4,2","14.5"
"2401","25","1","37","150.128.49.2","c01","1581505111",NULL,"30","100","7","18","0","Psicología","4","203","0","41","1","6","100","100","118,136,193,279,184,312","60","360",NULL,"800","220","50","5","8","2","10","80","3","1538","Unirme con el que tiene más conexiones, puesto que es la mejor manera de mantener los puntos","Algunos hacer enlaces con mucha gente (para intentar conseguir más puntos, aunque la cosa tiende a cambiar con el transcurso del tiempo) y otros la misma estrategia que la que yo he utilizado.","Es un poco líoso, pero se le puede coger el truco enseguida... Aunque realmente es cuestión de suerte recibir muchos puntos.","2,4,5,3,1","1","6","30","30","5","0,0,1,1,1","3.85","5","6","6","1","5","5","1","5","3,3,3,4,2,3,1,3,1,1","17"
"2461","25","1","38","147.156.150.32","l36","1581505210",NULL,"30","100","7","22","1","Educación","5","203","0","41","4","6","100","100","118,136,193,279,184,312","60","360",NULL,"800","220","50","5","3","2","10","80","3","1173.8","Conectarme al que más puntos tuviera","Conectarse a muchos participantes",,"4,5,3,1,2","4","6","40.2","39.6","4","0,0,1,1,1","0.1","5","6","6","0","5","4","9","2","1,4,2,0,2,3,0,1,4,4","11.6"
"2439","25","1","39","147.156.150.44","l64","1581505192",NULL,"30","100","7","26","0","derecho","4","203","0","41","1","6","100","100","118,136,193,279,184,312","60","360",NULL,"800","220","50","5","3","2","10","80","3","254","Procurar establecer conexiones con los círculos exteriores para poder tener el máximo numero de conexiones siendo el máximo intermediario","La misma estrategia pero con mas exito",,"1,2,4,3,5","2","6","40","0","5","0,0,0,1,1","3.85","5","2","6","1","5","5","1","5","4,4,3,3,1,1,2,4,3,3","11.4"
"2440","25","1","40","150.128.49.2","c41","1581505193",NULL,"30","100","7","30","1","Artes Plásticas","5","203","0","41","1","6","100","100","118,136,193,279,184,312","60","360",NULL,"800","220","50","5","2","2","10","80","3","1578.5","Ser paciente e ir calculando si las conexiones me daban puntos por mediación o no, y a partir de ahí quitar o poner otras","Alguna gente se ha dedicado a hacer todas las conexiones posibles, otros llevaban otro tipo de estrategias","Cuando llevas mucho rato las líneas empiezas a no verlas... puede ser un problema de la pantalla, de mi vista o no sé... se podrían hacer un poquito más anchas.","5,4,1,2,3","5","6","30","30","1","0,0,0,1,1","1.6","5","1","6","1","4","4","1","3","2,4,2,0,0,3,2,3,3,3","14.7"
"2488","25","1","41","147.156.150.47","l58","1581505236",NULL,"30","100","7","22","1","educacion","4","203","0","41","4","6","100","100","118,136,193,279,184,312","60","360",NULL,"800","220","50","5","3","2","10","80","3","949","no hacer nada cuando los puntos eran positivos","no lo sé","no me ha gustado","5,1,3,4,2","2","6","40","0","2","0,0,0,1,1","1.6","5","2","6","1","5","5","1","5","1,4,1,3,3,3,1,2,2,1","12.3"
"2460","25","1","42","147.156.150.10","l14","1581505208",NULL,"30","100","7","19","0","economicas","4","203","0","41","0","6","100","100","118,136,193,279,184,312","60","360",NULL,"800","220","50","5","9","2","10","80","3","943.3","conectar con personas y esperar que ellas conectaran con otras para ser el mediador","todos al final buscábamos lo mismo",,"2,4,1,5,3","3","6","49.8","10.2","4","0,0,0,1,1","3.85","5","5","6","1","1","4","8","3","1,4,2,3,3,4,3,3,3,3","14.5"
"2492","25","1","43","147.156.150.35","l48","1581505245",NULL,"30","100","7","23","0",,"5","203","0","41","1","6","100","100","118,136,193,279,184,312","60","360",NULL,"800","220","50","5","3","2","10","80","3","1492.6","Esperar a tener peticiones de enlace y elegir aquel con más enlaces. Al principio no he entendido cómo obtener ganancias por mediación, aunque al final lo he conseguido.","La mayoría la misma, aunque creo que algunos buscaban enlazarse como fuese al principio y eso les condenaba después.",,"2,4,1,3,5","3","6","60","0","4","0,0,0,1,1","3.85","5","2","6","1","5","5","8","4","1,3,3,3,1,3,3,2,2,2","17.3"
"2402","25","1","44","150.128.49.2","c02","1581505116",NULL,"30","100","7","18","1","Psicología","4","203","0","41","4","6","100","100","118,136,193,279,184,312","60","360",NULL,"800","220","50","5","6","2","10","80","3","1089.2","Conectarme a gente que no tuviese muchos enlaces para crear yo muchos.","Conectarse al mayor número de personas","El experimento iba muy trabado y costaba crear y deshacer enlaces.","3,5,2,1,4","4","6","40.2","39.6","4","0,0,1,1,1","3.85","5","1","6","1","1","4","6","2","2,3,4,1,3,4,2,1,3,3","14.9"
"2426","25","1","45","147.156.150.39","l52","1581505183",NULL,"30","100","7","20","0","CIENCIAS TECNICAS","1","203","0","41","5","6","100","100","118,136,193,279,184,312","60","360",NULL,"800","220","50","5","5","2","10","80","3","1838.9","Engancharme a uno con muchas conexiones individuales","Crear muchas conexiones individuales o Engancharse a uno con estas ya hechas",,"4,5,1,3,2","4","6","60","0","3","0,0,1,1,1","0.1","5","5","6","1","5","5","1","6","4,4,3,4,0,1,0,0,0,0","15.3"
"2457","25","1","46","147.156.150.37","l43","1581505205",NULL,"30","100","7","19","1","Economía","4","203","0","41","4","6","100","100","118,136,193,279,184,312","60","360",NULL,"800","220","50","5","5","2","10","80","3","1313.2","Establecer relaciones con aquel que estuviese conectado con muchos otros participantes","La misma",,"2,1,4,3,5","1","6","30","30","5","0,0,1,1,1","3.85","5","1","6","0","5","5","1","4","3,4,2,2,0,3,0,4,2,3","15.9"
"2416","25","1","47","150.128.49.2","c32","1581505165",NULL,"30","100","7","25","0","Administración y Finanzas","8","203","0","41","1","6","100","100","118,136,193,279,184,312","60","360",NULL,"800","220","50","5","3","2","10","80","3","1597.2","Intentar mantener un beneficio positivo, sin complicarme por querer ganar más pero evitando perder o reducir los beneficios que obtenía.","He observado algunos que conseguían crear muchos beneficios teniendo muchas conexiones.",,"3,1,5,4,2","4","6","19.8","80.4","1","0,0,0,1,1","1.6","5","6","6","0","5","5","9","3","3,4,3,2,1,1,0,4,4,3","14.6"
"2486","25","1","48","147.156.150.38","l47","1581505235",NULL,"30","100","7","18","1",,"4","203","0","41","1","6","100","100","118,136,193,279,184,312","60","360",NULL,"800","220","50","5","3","2","10","80","3","1996.2","Conectarme al mayor número de gente posible, preferiblemente gente con muchos puntos, y conforme ganaba puntos, desconectarme de la gente con pocos puntos. Tratar de desconectarme de la gente con puntos negativos siempre.","En general, conectarse a mucha gente, pero creo que no había una estrategia común en el grupo.",,"1,3,5,4,2","2","6","0","160","1","0,0,0,1,1","2","5","5","6","1","5","5","1","6","1,3,3,4,1,3,1,4,2,4","16.8"
"2425","25","1","49","150.128.49.2","c15","1581505182",NULL,"30","100","7","21","1","Matemáticas","4","203","0","41","1","6","100","100","118,136,193,279,184,312","60","360",NULL,"800","220","50","5","9","2","10","80","3","1259.3","En un principio intenté conectarme con todos los nodos que pudiera, pero mis puntos siempre acababan por bajar hasta negativo, así que al final acababa conectada sólo a un nodo (uno de los ""centrales"").","Sí, totalmente.",,"2,5,3,4,1","2","6","40","0","1","0,0,0,0,1","1.6","5","5","6","1","5","5","1","6","4,3,2,0,1,0,0,4,4,4","13.8"
"2404","25","1","50","150.128.49.2","c04","1581505126",NULL,"30","100","7","23","0","Ciencias","1","180","0","30","0","6","100","100","118,136,193,279,184,312","60","360",NULL,"800","220","50","5","2","2","10","80","3","1165.5","Tener una red pequeñita, que haga de intermediario entre las redes centrales y la periferia.","Al principio la mayoría querían formar sus redes grandes, pero al paso de los experimentos he observado que hay gente que se juntaba a una red gigante principal y no hacia mas que 1 o 2 conexiones como mucho.",,"3,5,4,2,1","5","6","50.4","23.2","4","0,0,0,0,1","1.6","5","1","6","1","5","1","1","4","3,4,3,1,1,3,0,4,4,3","13.4"
"2437","25","1","51","150.128.49.2","c54","1581505191",NULL,"30","100","7","20","1",,"1","203","0","41","1","6","100","100","118,136,193,279,184,312","60","360",NULL,"800","220","50","5","7","2","10","80","3","1675.4","determinar el nodo principal y establecer conexion","determinar el nodo principal y tratar de establecer conexión con otros para el beneficio por intermediario",,"1,4,2,3,5","3","6","57","3","5","0,0,0,1,1","3.85","5","6","6","0","5","5","1","4","2,3,3,1,2,2,0,3,4,3","18.1"
