"id","id_subj","nb_question","nb_item","choice"
"1","2499","1","5","74"
"2","2499","2","3","45"
"3","2428","1","4","33"
"4","2499","3","4","32"
"5","2428","2","1","25"
"6","2499","4","1","21"
"7","2499","5","2","18"
"8","2488","1","5","38"
"9","2454","1","2","20"
"10","2428","3","5","26"
"11","2428","4","2","36"
"12","2422","1","2","20"
"13","2454","2","1","31"
"14","2488","2","1","35"
"15","2454","3","3","57"
"16","2454","4","4","37"
"17","2454","5","5","73"
"18","2495","1","3","50"
"19","2476","1","3","42"
"20","2484","1","5","17"
"21","2428","5","3","14"
"22","2401","1","2","20"
"23","2488","3","3","0"
"24","2489","1","4","0"
"25","2422","2","5","70"
"26","2426","1","4","0"
"27","2461","1","4","33"
"28","2475","1","4","33"
"29","2422","3","3","46"
"30","2488","4","4","0"
"31","2434","1","2","5"
"32","2426","2","5","0"
"33","2461","2","5","75"
"34","2476","2","2","0"
"35","2401","2","4","33"
"36","2488","5","2","0"
"37","2422","4","4","43"
"38","2434","2","5","45"
"39","2473","1","5","44"
"40","2426","3","1","0"
"41","2495","2","2","100"
"42","2461","3","3","0"
"43","2484","2","2","13"
"44","2448","1","2","20"
"45","2475","2","3","50"
"46","2426","4","3","0"
"47","2455","1","3","0"
"48","2444","1","1","23"
"49","2436","1","4","0"
"50","2445","1","4","33"
"51","2402","1","3","2"
"52","2418","1","2","20"
"53","2426","5","2","0"
"54","2461","4","1","100"
"55","2495","3","5","0"
"56","2476","3","5","17"
"57","2436","2","3","0"
"58","2403","1","5","52"
"59","2462","1","1","24"
"60","2453","1","1","15"
"61","2489","2","2","0"
"62","2401","3","5","75"
"63","2422","5","1","39"
"64","2468","1","4","23"
"65","2436","3","5","0"
"66","2484","3","1","2"
"67","2475","3","2","20"
"68","2476","4","4","56"
"69","2436","4","2","0"
"70","2495","4","1","100"
"71","2489","3","3","15"
"72","2402","2","5","53"
"73","2455","2","5","0"
"74","2403","2","2","13"
"75","2436","5","1","0"
"76","2408","1","5","0"
"77","2434","3","3","1"
"78","2444","2","3","33"
"79","2489","4","1","0"
"80","2455","3","2","0"
"81","2401","4","3","50"
"82","2445","2","2","20"
"83","2469","1","1","25"
"84","2475","4","5","75"
"85","2418","2","4","34"
"86","2455","4","4","0"
"87","2489","5","5","0"
"88","2476","5","1","25"
"89","2473","2","4","26"
"90","2462","2","2","20"
"91","2434","4","1","4"
"92","2495","5","4","33"
"93","2448","2","5","73"
"94","2455","5","1","0"
"95","2434","5","4","26"
"96","2468","2","2","21"
"97","2402","3","2","46"
"98","2444","3","2","14"
"99","2461","5","2","20"
"100","2403","3","3","45"
"101","2462","3","5","74"
"102","2408","2","2","0"
"103","2401","5","1","25"
"104","2493","1","1","25"
"105","2448","3","3","50"
"106","2475","5","1","25"
"107","2484","4","4","9"
"108","2446","1","1","25"
"109","2409","1","4","37"
"110","2418","3","1","40"
"111","2445","3","1","25"
"112","2468","3","5","39"
"113","2462","4","3","24"
"114","2487","1","1","17"
"115","2408","3","1","0"
"116","2473","3","3","48"
"117","2448","4","4","0"
"118","2444","4","5","50"
"119","2439","1","1","13"
"120","2468","4","3","43"
"121","2418","4","3","50"
"122","2457","1","2","1"
"123","2438","1","2","20"
"124","2402","4","1","26"
"125","2493","2","5","67"
"126","2462","5","4","34"
"127","2446","2","4","19"
"128","2403","4","4","33"
"129","2408","4","3","0"
"130","2427","1","3","50"
"131","2469","2","4","33"
"132","2448","5","1","25"
"133","2484","5","3","9"
"134","2435","1","3","16"
"135","2439","2","2","0"
"136","2487","2","3","51"
"137","2418","5","5","48"
"138","2445","4","3","50"
"139","2408","5","4","0"
"140","2446","3","2","21"
"141","2405","1","3","50"
"142","2409","2","1","26"
"143","2407","1","2","20"
"144","2494","1","5","58"
"145","2438","2","1","25"
"146","2402","5","4","33"
"147","2493","3","2","20"
"148","2473","4","2","19"
"149","2445","5","5","0"
"150","2468","5","1","23"
"151","2403","5","1","25"
"152","2457","2","1","25"
"153","2493","4","4","45"
"154","2427","2","2","19"
"155","2469","3","2","20"
"156","2444","5","4","34"
"157","2439","3","4","75"
"158","2446","4","3","4"
"159","2482","1","1","21"
"160","2437","1","1","25"
"161","2493","5","3","38"
"162","2435","2","5","58"
"163","2431","1","4","17"
"164","2457","3","4","3"
"165","2473","5","1","21"
"166","2409","3","2","21"
"167","2439","4","3","17"
"168","2427","3","4","33"
"169","2485","1","5","76"
"170","2482","2","3","34"
"171","2452","1","1","83"
"172","2427","4","5","73"
"173","2457","4","3","2"
"174","2435","3","2","100"
"175","2411","1","3","50"
"176","2438","3","5","75"
"177","2406","1","4","33"
"178","2432","1","1","0"
"179","2469","4","5","75"
"180","2487","3","2","37"
"181","2439","5","5","74"
"182","2427","5","1","27"
"183","2496","1","5","25"
"184","2405","2","2","20"
"185","2471","1","5","75"
"186","2409","4","3","47"
"187","2435","4","1","51"
"188","2416","1","3","50"
"189","2477","1","3","50"
"190","2406","2","1","25"
"191","2446","5","5","38"
"192","2430","1","2","50"
"193","2458","1","4","9"
"194","2469","5","3","50"
"195","2437","2","4","14"
"196","2479","1","4","0"
"197","2405","3","1","25"
"198","2463","1","2","0"
"199","2485","2","1","25"
"200","2494","2","1","24"
"201","2438","4","3","33"
"202","2417","1","3","0"
"203","2431","2","3","33"
"204","2482","3","4","33"
"205","2456","1","2","20"
"206","2496","2","3","7"
"207","2453","2","4","28"
"208","2435","5","4","17"
"209","2452","2","5","91"
"210","2411","2","2","20"
"211","2487","4","4","25"
"212","2443","1","2","13"
"213","2409","5","5","73"
"214","2463","2","3","0"
"215","2430","2","3","50"
"216","2410","1","3","50"
"217","2471","2","3","50"
"218","2405","4","4","33"
"219","2417","2","1","0"
"220","2425","1","2","0"
"221","2406","3","5","71"
"222","2437","3","2","59"
"223","2411","3","1","25"
"224","2458","2","5","47"
"225","2466","1","3","16"
"226","2485","3","4","30"
"227","2438","5","4","33"
"228","2497","1","2","20"
"229","2417","3","2","0"
"230","2421","1","3","16"
"231","2494","3","3","52"
"232","2480","1","3","25"
"233","2405","5","5","75"
"234","2471","3","4","33"
"235","2463","3","4","0"
"236","2474","1","2","9"
"237","2477","2","5","75"
"238","2457","5","5","54"
"239","2437","4","3","5"
"240","2483","1","4","17"
"241","2479","2","1","25"
"242","2449","1","4","17"
"243","2482","4","2","19"
"244","2453","3","2","15"
"245","2417","4","4","0"
"246","2407","2","5","58"
"247","2452","3","4","67"
"248","2456","2","4","0"
"249","2479","3","5","0"
"250","2458","3","1","22"
"251","2463","4","1","0"
"252","2464","1","1","21"
"253","2406","4","3","50"
"254","2487","5","5","62"
"255","2412","1","3","50"
"256","2411","4","5","75"
"257","2490","1","3","17"
"258","2417","5","5","0"
"259","2477","3","4","33"
"260","2437","5","5","24"
"261","2458","4","3","8"
"262","2479","4","3","0"
"263","2460","1","2","31"
"264","2494","4","4","34"
"265","2425","2","5","21"
"266","2471","4","1","25"
"267","2411","5","4","33"
"268","2443","2","1","24"
"269","2477","4","2","20"
"270","2415","1","1","29"
"271","2432","2","2","21"
"272","2456","3","1","25"
"273","2496","3","2","21"
"274","2482","5","5","71"
"275","2429","1","4","33"
"276","2406","5","2","18"
"277","2410","2","5","75"
"278","2480","2","4","16"
"279","2456","4","5","0"
"280","2479","5","2","0"
"281","2430","3","4","0"
"282","2485","4","2","16"
"283","2470","1","1","24"
"284","2447","1","4","17"
"285","2463","5","5","0"
"286","2407","3","3","50"
"287","2425","3","3","16"
"288","2496","4","4","7"
"289","2456","5","3","43"
"290","2490","2","1","25"
"291","2472","1","4","16"
"292","2477","5","1","25"
"293","2410","3","1","25"
"294","2432","3","5","0"
"295","2458","5","2","19"
"296","2460","2","4","0"
"297","2452","4","2","45"
"298","2415","2","5","66"
"299","2431","3","2","6"
"300","2416","2","1","25"
"301","2494","5","2","20"
"302","2485","5","3","22"
"303","2474","2","1","26"
"304","2466","2","4","17"
"305","2443","3","4","17"
"306","2425","4","4","16"
"307","2480","3","2","0"
"308","2452","5","3","54"
"309","2410","4","2","20"
"310","2483","2","5","58"
"311","2407","4","1","25"
"312","2415","3","4","0"
"313","2496","5","1","3"
"314","2413","1","3","50"
"315","2474","3","3","33"
"316","2443","4","3","34"
"317","2449","2","2","24"
"318","2497","2","1","25"
"319","2464","2","5","67"
"320","2486","1","1","17"
"321","2460","3","1","42"
"322","2425","5","1","0"
"323","2429","2","1","25"
"324","2480","4","1","0"
"325","2415","4","3","64"
"326","2430","4","5","0"
"327","2490","3","2","4"
"328","2432","4","4","0"
"329","2424","1","4","33"
"330","2472","2","5","17"
"331","2407","5","4","33"
"332","2441","1","1","0"
"333","2490","4","5","0"
"334","2410","5","4","33"
"335","2432","5","3","0"
"336","2460","4","5","17"
"337","2415","5","2","20"
"338","2480","5","5","0"
"339","2471","5","2","50"
"340","2421","2","1","25"
"341","2486","2","3","0"
"342","2416","3","5","33"
"343","2470","2","4","17"
"344","2447","2","5","50"
"345","2497","3","4","33"
"346","2431","4","5","42"
"347","2486","3","5","0"
"348","2464","3","4","33"
"349","2424","2","2","100"
"350","2430","5","1","50"
"351","2465","1","4","33"
"352","2441","2","3","0"
"353","2460","5","3","17"
"354","2490","5","4","16"
"355","2472","3","1","0"
"356","2429","3","3","50"
"357","2486","4","4","100"
"358","2497","4","3","50"
"359","2474","4","5","50"
"360","2424","3","1","0"
"361","2443","5","5","25"
"362","2486","5","2","100"
"363","2441","3","5","0"
"364","2447","3","3","33"
"365","2431","5","1","6"
"366","2413","2","1","17"
"367","2464","4","3","45"
"368","2424","4","3","50"
"369","2429","4","5","75"
"370","2483","3","3","50"
"371","2424","5","5","0"
"372","2420","1","3","0"
"373","2449","3","5","42"
"374","2472","4","2","18"
"375","2465","2","1","25"
"376","2441","4","4","0"
"377","2419","1","4","34"
"378","2441","5","2","0"
"379","2466","3","2","13"
"380","2470","3","3","34"
"381","2413","3","4","33"
"382","2414","1","4","0"
"383","2453","4","5","67"
"384","2472","5","3","16"
"385","2433","1","1","42"
"386","2447","4","2","19"
"387","2416","4","4","67"
"388","2420","2","4","0"
"389","2467","1","2","100"
"390","2450","1","5","0"
"391","2474","5","4","17"
"392","2465","3","3","47"
"393","2449","4","3","25"
"394","2497","5","5","75"
"395","2414","2","3","0"
"396","2464","5","2","18"
"397","2429","5","2","20"
"398","2450","2","3","0"
"399","2420","3","1","100"
"400","2451","1","2","37"
"401","2465","4","2","17"
"402","2450","3","4","0"
"403","2447","5","1","25"
"404","2420","4","5","0"
"405","2483","4","2","20"
"406","2413","4","5","58"
"407","2450","4","1","0"
"408","2420","5","2","100"
"409","2416","5","2","0"
"410","2433","2","4","42"
"411","2421","3","2","20"
"412","2450","5","2","0"
"413","2470","4","5","64"
"414","2414","3","1","25"
"415","2466","4","5","37"
"416","2413","5","2","20"
"417","2419","2","1","26"
"418","2465","5","5","43"
"419","2483","5","1","25"
"420","2404","1","3","42"
"421","2451","2","1","38"
"422","2421","4","4","33"
"423","2414","4","2","20"
"424","2433","3","5","0"
"425","2414","5","5","0"
"426","2449","5","1","26"
"427","2451","3","4","17"
"428","2421","5","5","24"
"429","2466","5","1","25"
"430","2470","5","2","14"
"431","2419","3","2","51"
"432","2459","1","1","13"
"433","2467","2","1","83"
"434","2451","4","5","0"
"435","2492","1","2","24"
"436","2404","2","5","58"
"437","2498","1","5","50"
"438","2419","4","5","56"
"439","2478","1","1","51"
"440","2453","5","3","34"
"441","2500","1","1","25"
"442","2467","3","4","83"
"443","2433","4","2","31"
"444","2419","5","3","49"
"445","2451","5","3","50"
"446","2492","2","4","0"
"447","2459","2","3","25"
"448","2412","2","1","25"
"449","2467","4","3","16"
"450","2492","3","1","100"
"451","2442","1","1","21"
"452","2478","2","5","49"
"453","2459","3","4","17"
"454","2404","3","4","42"
"455","2492","4","3","0"
"456","2433","5","3","83"
"457","2440","1","5","75"
"458","2492","5","5","0"
"459","2467","5","5","17"
"460","2412","3","4","33"
"461","2478","3","2","51"
"462","2404","4","2","100"
"463","2478","4","4","50"
"464","2478","5","3","53"
"465","2500","2","3","17"
"466","2412","4","5","75"
"467","2440","2","4","17"
"468","2481","1","2","100"
"469","2459","4","5","58"
"470","2404","5","1","100"
"471","2412","5","2","20"
"472","2423","1","2","20"
"473","2440","3","1","0"
"474","2481","2","1","0"
"475","2491","1","5","75"
"476","2481","3","4","0"
"477","2423","2","4","33"
"478","2440","4","2","56"
"479","2459","5","2","13"
"480","2442","2","3","0"
"481","2481","4","3","0"
"482","2440","5","3","50"
"483","2442","3","2","0"
"484","2442","4","5","0"
"485","2500","3","4","83"
"486","2423","3","1","25"
"487","2481","5","5","58"
"488","2498","2","2","50"
"489","2442","5","4","17"
"490","2491","2","3","50"
"491","2500","4","2","24"
"492","2491","3","1","25"
"493","2500","5","5","0"
"494","2491","4","2","20"
"495","2498","3","1","50"
"496","2491","5","4","33"
"497","2498","4","3","67"
"498","2423","4","3","34"
"499","2423","5","5","74"
"500","2498","5","4","0"
