"id","id_subj","round","session","period","id_grp","grp","time","time_start","duration","links","payoff"
"1","2449","1","25","1","57","1","1581507893","1581507791","118","[70,44,59,75,20,46,58,1,56]","-150.2"
"2","2489","1","25","1","60","1","1581507908","1581507791","118","[15,36,97,75,85,54,45]","-109.6"
"3","2401","1","25","1","79","1","1581507899","1581507791","118","[8,17,78,90,96]","162.5"
"4","2442","1","25","1","50","1","1581507901","1581507791","118","[72,25,5,35,16,52,13,61,7]","24"
"5","2483","1","25","1","35","1","1581507904","1581507791","118","[64,8,94,96,71,75,46,76,49,12,23,61,28,51,41,30,17,92,37,52,10,34,13,80]","-389.4"
"6","2460","1","25","1","70","1","1581507908","1581507791","118","[82,57,68,75,71]","19.3"
"7","2488","1","25","1","33","1","1581507909","1581507791","118","[76,15,89,100,5,37,42,96,68]","-40.1"
"8","2454","1","25","1","72","1","1581507906","1581507791","118","[25,51,75,80,96,39,57,60]","159.2"
"9","2468","1","25","1","47","1","1581507909","1581507791","118","[84,72,98,64,76,51,12,28,21,54,17,58,46,20]","-215.8"
"10","2422","1","25","1","62","1","1581507906","1581507791","118","[8,58,67,84,9,12,18,39,65,63,88,93,55,64]","11.2"
"11","2434","1","25","1","34","1","1581507902","1581507791","118","[90,17,35,56,20,93,89,51]","11.7"
"12","2473","1","25","1","45","1","1581507884","1581507791","118","[72,82,93,63,36,60,59,92,40,12]","-167.2"
"13","2482","1","25","1","75","1","1581507909","1581507791","118","[71,98,25,63,82,57,23,81,60,58,35,21,65,87,70,72,93,27]","19.6"
"14","2496","1","25","1","14","1","1581507905","1581507791","118","[80,40,25,93,53]","52.1"
"15","2485","1","25","1","96","1","1581507906","1581507791","118","[27,63,91]","27.6"
"16","2451","1","25","1","82","1","1581507883","1581507791","118","[97,70,57,60]","75"
"17","2461","1","25","1","85","1","1581507909","1581507791","118","[1,74,8,58,60,81]","104.8"
"18","2429","1","25","1","32","1","1581507908","1581507791","118","[100,1,52,91]","45.9"
"19","2448","1","25","1","48","1","1581507900","1581507791","118","[8,99,96,79,43,31,58]","96.5"
