"id","id_subj","nb_question","nb_item","choice"
"324","2387","5","1","42"
"325","2305","5","4","33"
"326","2376","2","5","17"
"327","2307","1","4","25"
"328","2393","1","3","25"
"329","2319","4","3","50"
"330","2370","2","3","0"
"331","2365","3","5","37"
"332","2368","4","2","8"
"333","2335","5","4","42"
"334","2400","2","4","17"
"335","2306","3","1","25"
"336","2372","2","1","25"
"337","2396","1","4","16"
"338","2351","3","5","75"
"339","2356","1","2","100"
"340","2320","4","2","20"
"341","2397","5","3","34"
"342","2358","2","2","34"
"343","2306","4","4","0"
"344","2371","1","3","51"
"345","2370","3","1","25"
"346","2363","1","2","20"
"347","2328","4","4","17"
"348","2376","3","1","42"
"349","2319","5","2","24"
"350","2351","4","3","50"
"351","2365","4","4","33"
"352","2368","5","5","8"
"353","2394","2","5","58"
"354","2306","5","5","0"
"355","2328","5","5","0"
"356","2356","2","4","0"
"357","2355","1","5","75"
"358","2378","1","3","50"
"359","2320","5","3","34"
"360","2370","4","4","33"
"361","2363","2","4","33"
"362","2323","1","5","0"
"363","2304","3","5","0"
"364","2393","2","1","100"
"365","2307","2","2","21"
"366","2358","3","3","31"
"367","2370","5","5","0"
"368","2372","3","4","33"
"369","2394","3","3","50"
"370","2355","2","4","33"
"371","2322","1","5","50"
"372","2304","4","4","33"
"373","2396","2","1","25"
"374","2363","3","3","50"
"375","2356","3","5","0"
"376","2365","5","1","24"
"377","2351","5","1","25"
"378","2358","4","1","37"
"379","2355","3","3","50"
"380","2362","1","2","100"
"381","2371","2","5","70"
"382","2393","3","2","76"
"383","2383","2","5","95"
"384","2318","1","4","17"
"385","2376","4","2","63"
"386","2322","2","4","49"
"387","2307","3","1","14"
"388","2400","3","2","31"
"389","2356","4","1","100"
"390","2396","3","3","50"
"391","2393","4","5","0"
"392","2327","1","4","0"
"393","2304","5","2","20"
"394","2307","4","5","0"
"395","2356","5","3","0"
"396","2363","4","5","75"
"397","2372","4","3","50"
"398","2376","5","4","16"
"399","2323","2","2","20"
"400","2358","5","4","37"
"401","2355","4","2","20"
"402","2393","5","4","75"
"403","2371","3","1","27"
"404","2396","4","5","50"
"405","2322","3","3","0"
"406","2318","2","3","41"
"407","2363","5","1","25"
"408","2378","2","1","25"
"409","2327","2","2","0"
"410","2322","4","1","51"
"411","2323","3","4","17"
"412","2307","5","3","65"
"413","2400","4","1","25"
"414","2322","5","2","47"
"415","2394","4","2","15"
"416","2362","2","4","100"
"417","2355","5","1","25"
"418","2359","1","1","25"
"419","2372","5","2","20"
"420","2396","5","2","20"
"421","2323","4","1","25"
"422","2362","3","3","0"
"423","2371","4","4","37"
"424","2394","5","4","16"
"425","2378","3","2","13"
"426","2362","4","5","0"
"427","2323","5","3","0"
"428","2382","1","2","21"
"429","2327","3","1","13"
"430","2318","3","5","17"
"431","2303","1","2","63"
"432","2362","5","1","100"
"433","2378","4","4","39"
"434","2318","4","1","26"
"435","2327","4","3","16"
"436","2400","5","5","17"
"437","2359","2","3","16"
"438","2325","1","3","83"
"439","2303","2","4","67"
"440","2327","5","5","0"
"441","2398","1","2","20"
"442","2318","5","2","31"
"443","2382","2","1","26"
"444","2379","1","5","58"
"445","2303","3","1","62"
"446","2324","1","2","14"
"447","2371","5","2","63"
"448","2303","4","3","50"
"449","2379","2","2","20"
"450","2378","5","5","75"
"451","2398","2","1","12"
"452","2361","1","5","23"
"453","2303","5","5","50"
"454","2382","3","4","33"
"455","2354","1","4","3"
"456","2398","3","4","62"
"457","2379","3","1","25"
"458","2382","4","5","75"
"459","2398","4","5","75"
"460","2379","4","4","27"
"461","2382","5","3","50"
"462","2354","2","5","12"
"463","2398","5","3","36"
"464","2361","2","3","0"
"465","2379","5","3","33"
"466","2359","3","5","58"
"467","2334","1","2","19"
"468","2321","1","3","0"
"469","2324","2","3","32"
"470","2361","3","2","2"
"471","2383","3","3","50"
"472","2354","3","3","16"
"473","2324","3","4","16"
"474","2341","1","4","33"
"475","2383","4","4","33"
"476","2334","2","4","33"
"477","2325","2","5","25"
"478","2361","4","1","25"
"479","2354","4","1","2"
"480","2359","4","4","33"
"481","2383","5","1","25"
"482","2354","5","2","0"
"483","2321","2","5","0"
"484","2324","4","1","24"
"485","2334","3","3","28"
"486","2361","5","4","77"
"487","2341","2","5","0"
"488","2359","5","2","20"
"489","2341","3","3","50"
"490","2324","5","5","53"
"491","2334","4","5","25"
"492","2334","5","1","25"
"493","2325","3","1","50"
"494","2325","4","2","63"
"495","2325","5","4","83"
"496","2341","4","2","20"
"497","2321","3","2","49"
"498","2341","5","1","25"
"499","2321","4","4","0"
"500","2321","5","1","51"
