"id","session","grp","match_id","id_unique","name","time_start","time_ready","period_time","started","round","age","gender","major","education","country_origin","ethnic","native","religion","nb_rounds","grp_size","session_size","duration","min_duration","max_duration","ready","endowment","crate","crate_sp","sufee","scroll","refresh_time","v","k","r","earnings_game","q1","q2","q3","order_slider","nb_pay_social","nb_slider","social_pay_own","social_pay_other","nb_pay_risk","risk","risk_pay","nb_comp","comp_1","comp_2","comp_3","comp_4","comp_5","comp_6","correct_comp","B5","final_pay"
"2329","24","1","11","147.156.150.17","l23","1581496860",NULL,"30","100","7","19","0","Finanzas y Contabilidad","4","203","1","41","0","6","100","100","280,302,107,329,145,293","60","360",NULL,"800","220","50","5","6","2","10","80","3","1539.2","Asociarme con los PX que se mantuvieran en números positivos","...",,"4,2,3,5,1","5","6","30","30","4","0,0,0,0,1","2","5","6","6","1","5","5","1","5","3,3,1,4,0,3,1,2,1,4","15.1"
"2395","24","1","12","150.128.49.2","c13","1581497367",NULL,"30","100","7","19","1","Filología inglesa","4","203","0","41","4","6","100","100","280,302,107,329,145,293","60","360",NULL,"800","220","50","5","3","2","10","80","3","1187.1","He intentado no realizar muchos enlaces y en cada ronda he ido probando estrategias diferentes sobre si unirme a un nodo con muchos enlaces o por el contrario a un nodo individual.","Unirse al nodo que mas participantes tenia anexionados.",,"3,2,4,5,1","5","6","30","30","2","0,0,0,1,1","1.6","5","6","6","1","5","5","1","5","0,4,3,4,0,4,0,3,1,4","13.1"
"2372","24","1","13","150.128.49.2","c34","1581497287",NULL,"30","100","7","61","1",,"3","203","0","41","4","6","100","100","280,302,107,329,145,293","60","360",NULL,"800","220","50","5","9","2","10","80","3","1016.4","No  hay","NO HAY",,"5,1,4,3,2","2","6","32","32","5","0,1,1,1,1","0.1","5","6","6","4","5","5","1","4","3,3,0,3,1,3,1,2,2,2","10.9"
"2319","24","1","14","147.156.150.50","l61","1581496835",NULL,"30","100","7","20","0",,"1","203","0","41","4","6","100","100","280,302,107,329,145,293","60","360",NULL,"800","220","50","5","5","2","10","80","3","1435","Unimerme con el que mas ganancias estaba generando y con las personas que se mantenian aisladas.","Unirse con la mayor cantidad de gente posible",,"4,1,5,3,2","3","6","30","30","4","0,0,0,0,1","1.6","5","5","6","1","5","4","8","4","3,4,2,1,1,2,2,3,1,3","14.2"
"2320","24","1","15","147.156.150.32","l36","1581496839",NULL,"30","100","7","19","0",,"4","203","0","41","4","6","100","100","280,302,107,329,145,293","60","360",NULL,"800","220","50","5","4","2","10","80","3","1747.5","Conectar con el que mas enlaces tenia","EN muschos casos la misma",,"1,5,4,2,3","2","6","32","32","1","0,0,0,0,0","1.6","5","6","6","2","5","5","1","4","3,3,4,3,2,3,2,2,2,3","15.7"
"2392","24","1","16","150.128.49.2","c31","1581497354",NULL,"30","100","7","18","1","Bachillerato de ciencias","1","203","0","41","0","6","100","100","280,302,107,329,145,293","60","360",NULL,"800","220","50","5","5","2","10","80","3","812.8","Crear enlaces con los nodos más pequeños y los de las esquinas.","Crear muchos enlaces para tener más posibilidades de tener más puntos.",,"1,2,4,5,3","1","6","31.6","25.2","5","0,0,0,1,1","3.85","5","6","6","1","7","4","8","2","3,4,3,4,1,3,0,3,4,4","13.4"
"2324","24","1","17","147.156.150.48","l63","1581496847",NULL,"30","100","7","19","1",,"4","203","0","41","4","6","100","100","280,302,107,329,145,293","60","360",NULL,"800","220","50","5","4","2","10","80","3","1664.4","Observar y unirme a los de mayor puntos y los que más puntos me aportaban","la gran mayoría pienso que la misma ",,"2,3,4,1,5","1","6","30.4","28.8","3","0,0,0,1,1","1.6","5","1","6","1","5","5","1","5","3,3,3,3,1,2,1,3,1,1","15.4"
"2311","24","1","18","147.156.150.52","l74","1581496813",NULL,"30","100","7","18","1","universidad de valencia","1","203","2","41","4","6","100","100","280,302,107,329,145,293","60","360",NULL,"800","220","50","5","1","2","10","80","3","1202.2","crear vínculos con aquellos que tenían números en positivo","crear vínculos con todo el mundo para tener más posibilidades",,"4,3,5,1,2","1","6","19.6","61.2","5","1,1,1,1,1","3.85","5","5","1","1","5","4","1","4","1,3,4,2,3,4,1,2,2,2","15.2"
"2370","24","1","19","150.128.49.2","c35","1581497280",NULL,"30","100","7","20","0",,"4","203","0","41","1","6","100","100","280,302,107,329,145,293","60","360",NULL,"800","220","50","5","7","2","10","80","3","1687.6","AL PRINCIPIO INTENTABA CONECTARME CON MUCHA GENTE PARA SER PODEROSO Y SER LA FIGURA CENTRAL. COMO NO LO CONSEGUÍA ME UNÍA CON EL QUE MÁS PUNTOS TENÍA","LO MISMO",,"2,3,1,4,5","4","6","40.2","39.6","3","0,0,1,1,1","0.1","5","6","6","1","5","5","1","5","2,4,3,4,1,3,1,2,0,2","14.2"
"2303","24","1","20","147.156.150.6","l12","1581496791",NULL,"30","100","7","20","0","Ingeniería Aeroespacial","4","203","0","41","3","6","100","100","280,302,107,329,145,293","60","360",NULL,"800","220","50","5","6","2","10","80","3","9857.5","Ser el nodo principal de conexiones, cuanta más gente se conectase a mí más ganancia iba a tener. Esto es posible gracias al hecho de que muchos participantes se limitaban a conectarse al nodo principal (de más conexiones) y esto hacía que fueses la conexión más cercana a esos nodos siempre para el resto de tus conexiones. Así mismo ellos obtenían un beneficio de 225 puntos aproximadamente. Sin embargo si el número de personas conectadas únicamente a ti disminuía, tus beneficio caía a negativo ya que no era","Unirse al nodo de más conexiones y obtener 225 puntos, otros intentaban jugar con las conexiones para obtener beneficio, pero oscilaban entre negativo y positivo sin conseguir mayor beneficio que 400 puntos","Me ha encantado el experimento.","2,4,1,3,5","2","6","14.8","100.8","3","0,0,0,0,1","1.6","5","5","6","1","5","5","1","6","1,4,0,4,0,3,1,4,3,4","52.4"
"2376","24","1","21","150.128.49.2","c27","1581497304",NULL,"30","100","7","19","0","ingeniería industrial ","4","172","2","41","3","6","100","100","280,302,107,329,145,293","60","360",NULL,"800","220","50","5","9","2","10","80","3","1594.3","al principio conectarme con otros. al no conseguirlo quedarme solo","quedarse solos ",,"3,5,1,2,4","2","6","14.8","100.8","1","0,0,0,0,1","1.6","5","2","1","2","2","5","9","1","3,4,0,4,0,2,0,3,0,4","14.3"
"2348","24","1","22","147.156.150.46","l57","1581496947",NULL,"30","100","7","18","1",,"1","203","0","41","0","6","100","100","280,302,107,329,145,293","60","360",NULL,"800","220","50","5","3","2","10","80","3","22.6","conseguir triangulos","rechazar triangulos ",,"4,2,5,3,1","1","6","31.2","26.4","4","0,0,1,1,1","3.85","5","3","3","5","5","3","1","2","1,3,2,1,3,3,2,3,3,1","9.9"
"2341","24","1","23","147.156.150.38","l47","1581496905",NULL,"30","100","7","21","1","Economia","1","80","0","12","4","6","100","100","280,302,107,329,145,293","60","360",NULL,"800","220","50","5","3","2","10","80","3","1338.1","No crear muchas coneciones para al final no tener sorpresas negativas en el ultimo segundo","Hacer muchos coneciones o esperar el utlimo momento",,"4,5,3,2,1","5","6","120","0","3","0,0,1,1,1","0.1","5","1","6","4","5","4","8","2","3,3,1,4,4,3,0,2,2,3","13.8"
"2394","24","1","24","150.128.49.2","c14","1581497362",NULL,"30","100","7","18","1",,"1","203","0","41","1","6","100","100","280,302,107,329,145,293","60","360",NULL,"800","220","50","5","7","2","10","80","3","1264.9","Pues intenté hacer pocas conexiones teniendo en cuenta las conexiones que tenían los participantes con los que me conectaba","No lo sé, habían algunos con un montón de conexiones, yo intenté hacer eso y no me salió bien",,"1,5,3,2,4","2","6","34","24","4","0,0,0,0,1","1.6","5","5","6","1","5","4","1","5","1,3,4,2,0,3,1,2,2,4","13.6"
"2380","24","1","25","150.128.49.2","c53","1581497317",NULL,"30","100","7","21","1",,"4","203","0","42","0","6","100","100","280,302,107,329,145,293","60","360",NULL,"800","220","50","5","2","2","10","80","3","937.4","Mirar si me compensaba los enlaces que me proponían teniendo en cuenta si iba a ser mediadora o no ","Gastar pocos puntos uniendo para así no tener pérdidas y en el caso del jugador claramente central hacerse con el máximo número de conexiones ",,"2,5,3,4,1","3","6","30","30","4","0,0,0,0,0","1.6","5","6","6","2","1","5","8","2","3,4,3,4,3,3,1,3,2,1","11.7"
"2389","24","1","26","150.128.49.2","c49","1581497346",NULL,"30","100","7","19","1",,"1","203","0","41","3","6","100","100","280,302,107,329,145,293","60","360",NULL,"800","220","50","5","4","2","10","80","3","1352.7","enlazarme con quien tenia mas puntos","intentar llegar al maximo de puntos posibles creando enlaces",,"3,5,4,2,1","3","6","32.4","27.6","5","0,0,0,1,1","0.1","5","1","6","0","1","5","9","2","3,3,2,1,2,3,0,4,3,2","12.2"
"2349","24","1","27","147.156.150.47","l58","1581496952",NULL,"30","100","7","33","0","ingenieria","4","235","2","41","4","6","100","100","280,302,107,329,145,293","60","360",NULL,"800","220","50","5","3","2","10","80","3","1791.5","esperar ver el nodo mas poblado y unirme a el","clicks al azar","na","3,4,2,5,1","4","6","49.8","20.4","1","0,0,0,0,1","1.6","5","6","6","1","5","5","1","5","3,4,1,4,2,2,1,3,2,4","16.3"
"2326","24","1","28","147.156.150.23","l38","1581496851",NULL,"30","100","7","21","1","psicologia","4","203","0","41","1","6","100","100","280,302,107,329,145,293","60","360",NULL,"800","220","50","5","1","2","10","80","3","1044.1","intentar hacer las máximas conexiones posibles con el menor tiempo al principio y después intentar huir de los que tenían conexiones negativas","Ganar puntos mediante conexiones al principio y si no tenías muchas conectarse al que si que las tenía","Se ha hecho un poco largo,pero si le pillas el truco es entretenido","4,3,5,2,1","5","6","97.2","7.6","5","0,0,1,1,1","3.85","5","5","6","0","5","5","1","5","3,4,1,0,1,3,0,3,4,3","16.1"
"2386","24","1","29","150.128.49.2","c16","1581497337",NULL,"30","100","7","18","1","Criminología y Seguridad","4","203","0","41","1","6","100","100","280,302,107,329,145,293","60","360",NULL,"800","220","50","5","4","2","10","80","3","1445.9","Ir mirando qué conexión era la que más me rentaba, y una vez encontrada esta, esperar y mirar si los valores subían o bajaban.","opino que sería una parecida",,"2,4,5,3,1","2","6","33.2","27.2","5","0,0,0,1,1","3.85","5","6","6","2","5","4","1","3","1,3,0,3,3,4,1,2,2,3","16.5"
"2327","24","1","30","147.156.150.44","l64","1581496853",NULL,"30","100","7","25","1","EDUCACIÓN","4","203","0","41","1","6","100","100","280,302,107,329,145,293","60","360",NULL,"800","220","50","5","9","2","10","80","3","1127.6","Al principio proponía enlaces, pero luego espera a que me los propusieran a mí y me intentaba unir al participante que tenía muchísimos enlaces y puntos.","algunos se quedaban como en el borde, evitando perder puntos si tenían demasiados enlaces otros intentaban estar en todo el medio creando el mayor número de enlaces posible.",,"4,2,1,3,5","2","6","40","0","5","0,0,1,1,1","3.85","5","6","6","1","5","5","1","5","1,3,4,1,1,3,3,4,3,4","15.4"
"2309","24","1","31","147.156.150.58","l73","1581496807",NULL,"30","100","7","18","1",,"4","203","2","41","12","6","100","100","280,302,107,329,145,293","60","360",NULL,"800","220","50","5","6","2","10","80","3","1163.7","Intentar buscar ser el máximo intermediario posible","Crear muchos enlaces",,"4,3,1,2,5","4","6","49.8","20.4","2","0,0,0,1,1","1.6","5","1","6","2","5","4","1","3","3,4,3,2,1,3,1,2,1,3","13.2"
"2387","24","1","32","150.128.49.2","c50","1581497339",NULL,"30","100","7","20","0","Diseño y desarrollo de videojuegos","4","203","0","41","1","6","100","100","280,302,107,329,145,293","60","360",NULL,"800","220","50","5","5","2","10","80","3","1380.6","No entendí muy bien como ganar el máximo de puntos, supongo que lo mejor es esperar que todos se unan a ti, la estrategia que yo seguí fue conectarme al que más nodos tenía y ir viendo si podía ir conectándome a otra gente ganando algo de beneficio también","Imagino que la misma ya que había mucha gente conectada al nodo con mayor numero de conexiones","Me ha resultado un poco confuso todo esto porque me acababa de despertar pero ha estado bien y es una buena forma de motiva a gente a venir a hacer el experimento y además es entretenido","2,5,4,3,1","2","6","19.6","81.6","5","1,1,1,1,1","3.85","5","6","6","1","5","5","1","5","1,2,1,2,2,3,2,3,4,4","16.1"
"2325","24","1","33","147.156.150.16","l22","1581496850",NULL,"30","100","7","20","0","Ingeniería","4","203","0","41","1","6","100","100","280,302,107,329,145,293","60","360",NULL,"800","220","50","5","9","2","10","80","3","1155.8","Ver como son estos experimentos","O ganar dinero y participar en el experimento",,"3,5,1,2,4","1","6","20","60","2","0,0,0,0,0","2","5","6","6","5","1","4","8","1","2,3,3,2,3,3,1,2,3,3","12.8"
"2331","24","1","34","147.156.150.26","l41","1581496865",NULL,"30","100","7","18","0",,"1","203","0","41","4","6","100","100","280,302,107,329,145,293","60","360",NULL,"800","220","50","5","2","2","10","80","3","1694.2","Intentar máximo de conexiones individuales","Intentar conseguir ser el centro de las conexiones para así obtener mejor puntuación ",,"1,3,2,4,5","2","6","22","72","2","0,0,0,1,1","2","5","5","6","0","8","1","9","2","3,3,3,3,4,2,3,1,1,2","15.5"
"2373","24","1","35","150.128.49.2","c20","1581497287",NULL,"30","100","7","20","1",,"1","203","0","41","4","6","100","100","280,302,107,329,145,293","60","360",NULL,"800","220","50","5","5","2","10","80","3","1632.4","Conectarme con el que mayor enlaces tuviera, de manera que mientras él iba interaccionando, yo iba ganando puntos.","Algunos optaron por conectarse con un  gran número de participantes, y otros, como yo, a unos pocos que tuvieran muchas conexiones.",,"3,4,5,2,1","2","6","35.2","19.2","2","1,1,1,1,1","0.1","5","5","6","1","5","5","1","6","0,3,0,3,2,4,0,3,1,3","14"
"2353","24","1","36","150.128.49.2","c43","1581497205",NULL,"30","100","7","24","1",,"4","203","0","41","1","6","100","100","280,302,107,329,145,293","60","360",NULL,"800","220","50","5","5","2","10","80","3","1695.3","interesante","que se conectaran todos hacia un mismo usuario sin estar conectados a otros",,"3,2,1,4,5","3","6","50.4","9.6","5","0,0,0,0,1","3.85","5","1","1","2","5","8","9","1","2,3,2,3,1,3,0,2,1,3","17.8"
"2321","24","1","37","147.156.150.45","l62","1581496840",NULL,"30","100","7","21","0","Biotecnología","4","203","0","41","4","6","100","100","280,302,107,329,145,293","60","360",NULL,"800","220","50","5","8","2","10","80","3","1711.4","Intentaba situarme en la parte central de la red estableciendo enlaces con los partocipantes que tenian muy pocos con el fin de ser el intermediario mas corto","Hubo quien tenía la misma estrattegia que yo mientras que otra gente simplemente se unía al participante central y se conformaba con esos pocos puntos por tal de no gastar puntos con otros enlaces",,"3,5,2,4,1","2","6","20.4","78.4","2","0,0,0,1,1","1.6","5","1","6","1","1","4","1","3","3,3,0,3,2,1,2,4,1,3","15.2"
"2345","24","1","38","147.156.150.41","l54","1581496930",NULL,"30","100","7","18","0","Economía","4","203","0","41","0","6","100","100","280,302,107,329,145,293","60","360",NULL,"800","220","50","5","3","2","10","80","3","2228.4","Tener muchos ""seguidores"" (conexiones)","Lo desconozco","Me ha gustado","3,1,5,2,4","1","6","35.2","14.4","4","0,0,0,0,1","1.6","5","5","6","1","5","5","1","6","2,3,2,3,2,3,1,3,1,2","18.2"
"2335","24","1","39","147.156.150.37","l43","1581496876",NULL,"30","100","7","18","0","Economía","1","203","2","41","12","6","100","100","280,302,107,329,145,293","60","360",NULL,"800","220","50","5","5","2","10","80","3","1698.3","mirar que personas tenian más puntuación y estaban más cerca, minimizar el coste","juntarse con mucha gente y al centro",,"1,3,2,5,4","3","6","60","0","2","0,0,1,1,1","1.6","5","6","6","1","7","5","1","4","3,4,4,3,4,3,0,2,3,2","16"
"2302","24","1","40","147.156.150.56","l71","1581496785",NULL,"30","100","7","18","1","Economía","4","203","2","41","4","6","100","100","280,302,107,329,145,293","60","360",NULL,"800","220","50","5","5","2","10","80","3","1548.7","En rpincipio conectarme con otros participantes intentando crear conexiones, pero después me daba cuenta de que algun jugador ya tenia muchas conexiones y obtenía más beneficio uniéndome a él.","Practicamente la misma que la mía, porque habían muchos jugadores conectados al mismo jugador.","Lo que no acabo de entender es porque el jugador con tantas conexiones, teniendo estas un coste podía obtener una cantidad de puntos tan elevada.","2,5,4,3,1","1","6","14.4","76.8","1","0,0,0,1,1","1.6","5","5","6","3","5","5","1","5","2,4,2,3,1,4,1,2,2,3","14.5"
"2334","24","1","41","147.156.150.36","l42","1581496871",NULL,"30","100","7","26","1",,"8","26","2","41","3","6","100","100","280,302,107,329,145,293","60","360",NULL,"800","220","50","5","4","2","10","80","3","945.7","intentar conectarme a quien tenia saldo positivo, y muchos enlaces","ni idea",,"2,4,3,5,1","3","6","43.2","16.8","2","0,0,1,1,1","2","5","2","1","0","8","5","8","1","3,4,2,3,1,2,0,3,3,2","12.3"
"2318","24","1","42","147.156.150.29","l35","1581496833",NULL,"30","100","7","18","0",,"4","203","0","41","4","6","100","100","280,302,107,329,145,293","60","360",NULL,"800","220","50","5","4","2","10","80","3","341.9","ninguna","no se","no me he enterado de nada ","4,3,5,1,2","2","6","27.6","49.6","1","0,0,0,1,1","1.6","5","2","6","1","5","4","8","3","1,3,3,2,1,3,0,2,1,3","9.1"
"2317","24","1","43","147.156.150.14","l18","1581496827",NULL,"30","100","7","20","0",,"4","203","0","41","1","6","100","100","280,302,107,329,145,293","60","360",NULL,"800","220","50","5","7","2","10","80","3","957.4","Intentar ser un núcleo central","Ser el centro de las conexiones",,"2,5,4,3,1","4","6","40.2","39.6","1","0,0,1,1,1","1.6","5","6","6","0","5","3","9","2","2,3,2,4,3,3,0,3,0,2","12.1"
"2343","24","1","44","147.156.150.39","l52","1581496920",NULL,"30","100","7","21","1","Grado en ingeniería biomédica","4","203","0","41","4","6","100","100","280,302,107,329,145,293","60","360",NULL,"800","220","50","5","8","2","10","80","3","1823","Atarme al que más conexiones tenía y hacer solo una conexión. Si podía me conectaba a alguien que no tenía ninguna conexión porque eso sumaba muchos puntos","algunos siguieron la mía, sobre todo al final. Otros intentaban hacer las máximas conexiones posibles.","Era muy difícil distinguir qué conexiones tenía cada participante al ser muchos. ","1,3,4,5,2","2","6","32.4","30.4","5","0,0,1,1,1","3.85","5","5","6","1","5","5","1","6","1,3,2,3,2,4,0,4,3,4","18.5"
"2344","24","1","45","147.156.150.40","l53","1581496925",NULL,"30","100","7","20","0","Ingeniería Civil","4","203","2","41","1","6","100","100","280,302,107,329,145,293","60","360",NULL,"800","220","50","5","3","2","10","80","3","1049.4","Unirme al nodo central solamente","No sé",,"5,1,3,2,4","4","6","49.8","20.4","1","0,0,1,1,1","1.6","5","5","6","1","5","8","9","4","1,3,1,3,4,3,1,2,1,2","12.8"
"2342","24","1","46","147.156.150.35","l48","1581496910",NULL,"30","100","7","20","0","animacion 3d","4","203","0","41","1","6","100","100","280,302,107,329,145,293","60","360",NULL,"800","220","50","5","1","2","10","80","3","1232.3","al principio crear el maximo de uniones para generar el mayor numero de puntos pero al ver que no salia rentable porque otro hacia lo mismo me he unido solamente al que mas uniones tenia para generar le mayor numero de puntos posibles ","unirse al que les diese mas puntos y denegar las demas uniones ",,"5,1,3,4,2","4","6","40.2","39.6","5","0,0,0,1,1","3.85","5","5","6","1","5","5","1","6","3,3,4,4,0,1,0,3,0,4","16"
"2362","24","1","47","150.128.49.2","c39","1581497252",NULL,"30","100","7","24","0","Ingeniería","4","203","0","41","1","6","100","100","280,302,107,329,145,293","60","360",NULL,"800","220","50","5","3","2","10","80","3","287.8","Intentaba ser un núcleo grande, pero nunca me salía bien jajaja","Creo que la mayoría fue conservador, y solo se conectaba a núcleos seguros o a ninguno. Me arrepiento de no haberlo sido yo también.",,"2,4,3,5,1","5","6","120","0","4","0,0,0,0,1","2","5","5","6","1","5","4","1","5","0,4,4,3,1,3,1,1,0,3","11.3"
"2375","24","1","48","150.128.49.2","c19","1581497298",NULL,"30","100","7","35","1",,"5","203","0","41","0","6","100","100","280,302,107,329,145,293","60","360",NULL,"800","220","50","5","4","2","10","80","3","481.4","mirar a la bola siguiente a la que tenia ya la conexión hecha","otra mejor porque yo he ganado muy poco","no se si es por falta de capacidades pero no he sabido entender el juego aunque me lo hayan explicado. ","5,3,1,4,2","4","6","43.8","32.4","3","0,0,1,1,1","3.85","5","6","6","1","5","4","1","4","0,4,3,0,0,4,2,1,4,4","12.4"
"2351","24","1","49","150.128.49.2","c44","1581497197",NULL,"30","100","7","56","1","Fisioterapia","5","30","0","28","3","6","100","100","280,302,107,329,145,293","60","360",NULL,"800","220","50","5","1","2","10","80","3","883.4","Hacer conecciones con un unico participante en cada camino y acepta los que me invitaban.","Hacer coneciones rapidamente con el participante mas cerca.",,"2,4,5,3,1","4","6","40.2","39.6","4","0,0,0,1,1","3.85","5","2","1","0","5","5","7","2","1,4,0,4,0,4,0,4,0,4","14"
"2305","24","1","50","147.156.150.9","l13","1581496797",NULL,"30","100","7","18","1",,"4","44","3","3","12","6","100","100","280,302,107,329,145,293","60","360",NULL,"800","220","50","5","7","2","10","80","3","1564.4","no hacer muchas conexiones","hacer muchas conexiones o no hacer nada",,"1,5,2,3,4","4","6","40.2","39.6","3","0,0,0,1,1","1.6","5","5","6","1","5","4","8","4","4,4,2,3,1,0,0,2,4,4","15.1"
"2354","24","1","51","150.128.49.2","c02","1581497210",NULL,"30","100","7","19","1","Estudios Ingleses","1","203","0","41","4","6","100","100","280,302,107,329,145,293","60","360",NULL,"800","220","50","5","2","2","10","80","3","1149.6","En las últimas rondas, decidí esperar a que se generaran los enlaces solos para no crear costes.","Pues creo que la mayoría de participantes no ha seguido ninguna. ","Creo que son experimentos bastante complicados, pero bien es cierto que para ganar dinero hay que esforzarse. ","4,5,3,1,2","1","6","39.2","2.4","4","0,1,1,1,1","3.85","5","3","6","1","5","5","9","4","3,4,1,1,1,3,0,3,2,3","15.4"
"2337","24","1","52","147.156.150.27","l45","1581496894",NULL,"30","100","7","18","1","Economia","4","203","0","41","1","6","100","100","280,302,107,329,145,293","60","360",NULL,"800","220","50","5","1","2","10","80","3","1193.2","Unirme a los participantes que no estabana tan unidos con los demás","Unirse al participante con más conexiones",,"2,5,3,1,4","4","6","39.6","40.8","4","0,0,0,1,1","3.85","5","5","4","0","1","1","1","2","3,4,2,0,4,3,3,2,4,3","15.4"
