"id","id_subj","round","session","period","id_grp","grp","time","time_start","duration","links","payoff"
"1","546","1","6","1","45","1","1562237369","1562237114","261","[64,72,94,19,99,8,61,50,57,17,27,4,65,89,42,53,28,36,84,10,71,56,2,68,33,3,35,43,82,90]","573.4"
"2","503","1","6","1","56","1","1562237372","1562237114","261","[72,15,76,83,18,1,71,6,64,26,67,40,33,57,49,54,51,31,42,10,74,5,60]","248.4"
"3","505","1","6","1","33","1","1562237374","1562237114","261","[88,37,7,62,29,11,24,36,53,89,82,85,42,34,17,20,70,61,67,10,74]","168.4"
"4","552","1","6","1","6","1","1562237375","1562237114","261","[9,2,59,57,80,53,34,40,99,52,76,4,97,47,64,19,55,28,48,35]","168.4"
"5","513","1","6","1","60","1","1562237360","1562237114","261","[91,87,29,23,31,83,90]","328.4"
"6","537","1","6","1","12","1","1562237375","1562237114","261","[100,9,99,2,13,19,80,75,94,22,34]","88.4"
"7","599","1","6","1","49","1","1562237364","1562237114","261","[48,37,59,75,19,31,2,26,73,57,1,14,45,72,27,95,15,89,69]","168.4"
"8","556","1","6","1","83","1","1562237374","1562237114","261","[89,5,84,87,91,28,49,26,38,86,60,90,29,85,21,56,97]","-151.6"
"9","585","1","6","1","8","1","1562237337","1562237114","261","[43,22,57,55,41,40,36,66,24,73,1,94,49,33,75,95]","88.4"
"10","590","1","6","1","7","1","1562237365","1562237114","261","[37,14,56,24,27,1,15,38,96]","328.4"
"11","563","1","6","1","70","1","1562237375","1562237114","261","[63,15,2,71,56,16,20,67,28,10,72,81,49,80,98,87,65,79,39,19,17,4,96,75,99,1,24]","88.4"
"12","511","1","6","1","52","1","1562237362","1562237114","261","[17,79,60,58,82,38,19,40,14,97,7,27,76,28,13,53,85]","168.4"
"13","593","1","6","1","23","1","1562237367","1562237114","261","[62,50,44,95,2,72,75,69,22]","328.4"
"14","525","1","6","1","11","1","1562237312","1562237114","261","[1,79,75,25,59,43,2,62,64,33,28,63,88]","8.4"
"15","589","1","6","1","99","1","1562237371","1562237114","261","[2,76,13,34,12,22,20,15]","88.4"
"16","584","1","6","1","67","1","1562237372","1562237114","261","[58,98,69,61,38,65,23,6,73,24,19,59,71,100,85]","88.4"
"17","547","1","6","1","2","1","1562237374","1562237114","261","[99,21]","328.4"
"18","517","1","6","1","47","1","1562237369","1562237114","261","[4,56,92,38,76,82,73,90,45,6,85,97]","88.4"
"19","535","1","6","1","81","1","1562237375","1562237114","261","[63,26,75,82,58,21,35,36,66,13,94,99,14,6,31,28,87,42,40,3,100,68,90,43]","-311.6"
"20","532","1","6","1","32","1","1562237364","1562237114","261","[92,46,27,93]","328.4"
"21","595","1","6","1","95","1","1562237365","1562237114","261","[75,22,49,40,34,17,79,13,15,11,57,31,91,35,66,80,64,73,36]","328.4"
