"id","id_subj","time","session","id_grp","grp","round","period","links"
"1","504","8","6","76","1","1","1","[84]"
"2","540","8","6","71","1","1","1","[72]"
"3","504","9","6","76","1","1","1","[]"
"4","538","9","6","3","1","1","1","[58]"
"5","558","10","6","62","1","1","1","[76]"
"6","563","10","6","70","1","1","1","[63]"
"7","596","10","6","38","1","1","1","[98]"
"8","574","10","6","77","1","1","1","[71]"
"9","545","10","6","28","1","1","1","[72]"
"10","558","10","6","62","1","1","1","[76,15]"
"11","516","10","6","89","1","1","1","[8]"
"12","553","11","6","90","1","1","1","[83]"
"13","503","11","6","56","1","1","1","[72]"
"14","560","11","6","4","1","1","1","[76]"
"15","563","11","6","70","1","1","1","[63,76]"
"16","558","11","6","62","1","1","1","[76,15,72]"
"17","530","11","6","72","1","1","1","[71]"
"18","546","11","6","45","1","1","1","[64]"
"19","516","12","6","89","1","1","1","[8,37]"
"20","560","12","6","4","1","1","1","[76,72]"
"21","523","12","6","19","1","1","1","[38]"
"22","526","12","6","25","1","1","1","[8]"
"23","548","12","6","13","1","1","1","[84]"
"24","574","12","6","77","1","1","1","[71,63]"
"25","527","12","6","24","1","1","1","[8]"
"26","558","12","6","62","1","1","1","[76,15,72,64]"
"27","563","12","6","70","1","1","1","[76]"
"28","545","12","6","28","1","1","1","[]"
"29","553","12","6","90","1","1","1","[83,75]"
"30","533","12","6","36","1","1","1","[72]"
"31","503","12","6","56","1","1","1","[72,15]"
"32","552","12","6","6","1","1","1","[9]"
"33","566","13","6","66","1","1","1","[76]"
"34","560","13","6","4","1","1","1","[76,72,47]"
"35","558","13","6","62","1","1","1","[76,15,72,64,24]"
"36","538","13","6","3","1","1","1","[58,25]"
"37","516","13","6","89","1","1","1","[8,37,97]"
"38","562","13","6","97","1","1","1","[4]"
"39","548","13","6","13","1","1","1","[84,76]"
"40","592","13","6","73","1","1","1","[71]"
"41","590","13","6","7","1","1","1","[76]"
"42","516","13","6","89","1","1","1","[8,37]"
"43","537","14","6","12","1","1","1","[100]"
"44","552","14","6","6","1","1","1","[9,49]"
"45","508","14","6","64","1","1","1","[57]"
"46","587","14","6","41","1","1","1","[8]"
"47","566","14","6","66","1","1","1","[76,15]"
"48","560","14","6","4","1","1","1","[76,72,47,80]"
"49","563","14","6","70","1","1","1","[76,63]"
"50","574","14","6","77","1","1","1","[71,63,24]"
"51","503","14","6","56","1","1","1","[72,15,76]"
"52","536","14","6","53","1","1","1","[76]"
"53","507","14","6","16","1","1","1","[8]"
"54","553","14","6","90","1","1","1","[83,75,71]"
"55","580","14","6","61","1","1","1","[76]"
"56","516","14","6","89","1","1","1","[8,37,78]"
"57","556","14","6","83","1","1","1","[90]"
"58","552","14","6","6","1","1","1","[9]"
"59","510","14","6","78","1","1","1","[63]"
"60","562","14","6","97","1","1","1","[4,47]"
"61","544","14","6","43","1","1","1","[75]"
"62","563","14","6","70","1","1","1","[76,63,24]"
"63","541","14","6","1","1","1","1","[38]"
"64","568","14","6","98","1","1","1","[38]"
"65","566","15","6","66","1","1","1","[76,15,84]"
"66","594","15","6","86","1","1","1","[15]"
"67","508","15","6","64","1","1","1","[57,76]"
"68","572","15","6","63","1","1","1","[18]"
"69","599","15","6","49","1","1","1","[8]"
"70","558","15","6","62","1","1","1","[76,15,72,64,24,25]"
"71","546","15","6","45","1","1","1","[64,72]"
"72","560","15","6","4","1","1","1","[76,72,47,80,16]"
"73","514","15","6","29","1","1","1","[76]"
"74","511","15","6","52","1","1","1","[17]"
"75","559","15","6","34","1","1","1","[80]"
"76","600","15","6","57","1","1","1","[31]"
"77","538","15","6","3","1","1","1","[58,25,72]"
"78","574","15","6","77","1","1","1","[71,63,24,36]"
"79","590","15","6","7","1","1","1","[76,37]"
"80","591","15","6","48","1","1","1","[58]"
"81","523","15","6","19","1","1","1","[38,17]"
"82","513","15","6","60","1","1","1","[74]"
"83","567","15","6","96","1","1","1","[71]"
"84","599","15","6","49","1","1","1","[8,48]"
"85","506","15","6","85","1","1","1","[54]"
"86","563","15","6","70","1","1","1","[76,63,24,36]"
"87","587","15","6","41","1","1","1","[8,1]"
"88","516","16","6","89","1","1","1","[8,37,78,83]"
"89","566","16","6","66","1","1","1","[76,15,84,57]"
"90","558","16","6","62","1","1","1","[76,15,72,64,24,25,36]"
"91","547","16","6","2","1","1","1","[9]"
"92","507","16","6","16","1","1","1","[8,49]"
"93","532","16","6","32","1","1","1","[79]"
"94","553","16","6","90","1","1","1","[83,75,71,89]"
"95","503","16","6","56","1","1","1","[72,15,76,24]"
"96","514","16","6","29","1","1","1","[76,37]"
"97","544","16","6","43","1","1","1","[75,8]"
"98","508","16","6","64","1","1","1","[57,76,25]"
"99","540","16","6","71","1","1","1","[72,24]"
"100","552","16","6","6","1","1","1","[9,1]"
"101","599","16","6","49","1","1","1","[8,48,100]"
"102","510","16","6","78","1","1","1","[63,75]"
"103","563","16","6","70","1","1","1","[76,63,24,36,25]"
"104","536","16","6","53","1","1","1","[76,31]"
"105","551","16","6","10","1","1","1","[8]"
"106","570","16","6","22","1","1","1","[8]"
"107","538","16","6","3","1","1","1","[58,25,72,76]"
"108","554","17","6","40","1","1","1","[8]"
"109","525","17","6","11","1","1","1","[1]"
"110","558","17","6","62","1","1","1","[76,15,72,64,24,25,36,31]"
"111","504","17","6","76","1","1","1","[94]"
"112","541","17","6","1","1","1","1","[38,2]"
"113","593","17","6","23","1","1","1","[49]"
"114","587","17","6","41","1","1","1","[8,1,49]"
"115","508","17","6","64","1","1","1","[57,76]"
"116","530","17","6","72","1","1","1","[71,36]"
"117","505","17","6","33","1","1","1","[31]"
"118","543","17","6","9","1","1","1","[18]"
"119","516","17","6","89","1","1","1","[8,37,78,83,75]"
"120","526","17","6","25","1","1","1","[8,1]"
"121","527","17","6","24","1","1","1","[8,17]"
"122","548","17","6","13","1","1","1","[84,76,8]"
"123","512","17","6","75","1","1","1","[25]"
"124","588","17","6","5","1","1","1","[64]"
"125","556","17","6","83","1","1","1","[90,17]"
"126","534","17","6","88","1","1","1","[69]"
"127","577","17","6","20","1","1","1","[8]"
"128","505","17","6","33","1","1","1","[]"
"129","502","17","6","21","1","1","1","[36]"
"130","506","17","6","85","1","1","1","[54,94]"
"131","568","17","6","98","1","1","1","[38,89]"
"132","547","17","6","2","1","1","1","[9,1]"
"133","503","17","6","56","1","1","1","[72,15,76,24,90]"
"134","563","17","6","70","1","1","1","[76,63,24,36,25,98]"
"135","569","17","6","30","1","1","1","[76]"
"136","532","17","6","32","1","1","1","[79,38]"
"137","538","17","6","3","1","1","1","[58,25,72,76,37]"
"138","546","17","6","45","1","1","1","[64,72,94]"
"139","533","17","6","36","1","1","1","[72,8]"
"140","504","18","6","76","1","1","1","[]"
"141","558","18","6","62","1","1","1","[76,15,72,64,24,25,36,31,88]"
"142","537","18","6","12","1","1","1","[100,8]"
"143","544","18","6","43","1","1","1","[75,8,42]"
"144","526","18","6","25","1","1","1","[8,1,100]"
"145","570","18","6","22","1","1","1","[8,38]"
"146","539","18","6","27","1","1","1","[17]"
"147","514","18","6","29","1","1","1","[76,37,64]"
"148","552","18","6","6","1","1","1","[1]"
"149","505","18","6","33","1","1","1","[88]"
"150","587","18","6","41","1","1","1","[8,1,49,100]"
"151","554","18","6","40","1","1","1","[]"
"152","519","18","6","87","1","1","1","[100]"
"153","557","18","6","15","1","1","1","[1]"
"154","529","18","6","14","1","1","1","[1]"
"155","541","18","6","1","1","1","1","[38,2,9]"
"156","546","19","6","45","1","1","1","[64,72,94,19]"
"157","516","19","6","89","1","1","1","[8,37,78,83,75,24]"
"158","560","19","6","4","1","1","1","[76,72,47,80,16,97]"
"159","527","19","6","24","1","1","1","[8,17,71]"
"160","522","19","6","58","1","1","1","[48]"
"161","556","19","6","83","1","1","1","[90,17,89]"
"162","513","19","6","60","1","1","1","[74,25]"
"163","502","19","6","21","1","1","1","[36,84]"
"164","559","19","6","34","1","1","1","[80,79]"
"165","579","19","6","92","1","1","1","[18]"
"166","563","19","6","70","1","1","1","[76,63,24,36,25,98,18]"
"167","558","19","6","62","1","1","1","[76,15,72,64,24,25,36,31,88,35]"
"168","566","19","6","66","1","1","1","[76,15,84,57,18]"
"169","505","19","6","33","1","1","1","[88,15]"
"170","596","19","6","38","1","1","1","[98,84]"
"171","526","19","6","25","1","1","1","[8,1,100,49]"
"172","568","19","6","98","1","1","1","[38,89,46]"
"173","547","19","6","2","1","1","1","[9,1,49]"
"174","503","19","6","56","1","1","1","[72,15,76,24,90,83]"
"175","544","19","6","43","1","1","1","[75,8,42,49]"
"176","519","19","6","87","1","1","1","[100,48]"
"177","534","19","6","88","1","1","1","[69,33]"
"178","577","19","6","20","1","1","1","[8,17]"
"179","557","19","6","15","1","1","1","[1,8]"
"180","599","19","6","49","1","1","1","[8,48,100,37]"
"181","532","19","6","32","1","1","1","[79,38,80]"
"182","521","19","6","26","1","1","1","[17]"
"183","549","19","6","17","1","1","1","[88]"
"184","551","20","6","10","1","1","1","[8,49]"
"185","578","20","6","68","1","1","1","[48]"
"186","554","20","6","40","1","1","1","[37]"
"187","552","20","6","6","1","1","1","[1,100]"
"188","573","20","6","18","1","1","1","[8]"
"189","536","20","6","53","1","1","1","[76,31,18]"
"190","582","20","6","46","1","1","1","[35]"
"191","516","20","6","89","1","1","1","[8,37,78,83,75,24,79]"
"192","566","20","6","66","1","1","1","[76,15,84,57,18,31]"
"193","540","20","6","71","1","1","1","[72,24,90]"
"194","524","20","6","65","1","1","1","[17]"
"195","592","20","6","73","1","1","1","[71,8]"
"196","552","20","6","6","1","1","1","[1]"
"197","517","20","6","47","1","1","1","[97]"
"198","548","20","6","13","1","1","1","[84,76,8,49]"
"199","533","20","6","36","1","1","1","[72,8,21]"
"200","505","20","6","33","1","1","1","[88,15,84]"
"201","559","20","6","34","1","1","1","[80,79,24]"
"202","594","20","6","86","1","1","1","[15,8]"
"203","525","20","6","11","1","1","1","[1,8]"
"204","511","20","6","52","1","1","1","[17,79]"
"205","522","20","6","58","1","1","1","[48,3]"
"206","526","20","6","25","1","1","1","[8,1,100,49,17]"
"207","577","21","6","20","1","1","1","[8,17,49]"
"208","574","21","6","77","1","1","1","[71,63,24,36,48]"
"209","503","21","6","56","1","1","1","[72,15,76,24,90,83,25]"
"210","587","21","6","41","1","1","1","[8,1,49,100,37]"
"211","502","21","6","21","1","1","1","[36,84,37]"
"212","576","21","6","80","1","1","1","[34]"
"213","519","21","6","87","1","1","1","[100,48,8]"
"214","563","21","6","70","1","1","1","[76,63,24,36,25,98,18,15]"
"215","572","21","6","63","1","1","1","[18,8]"
"216","600","21","6","57","1","1","1","[31,64]"
"217","551","21","6","10","1","1","1","[8,49,18]"
"218","549","21","6","17","1","1","1","[88,46]"
"219","599","21","6","49","1","1","1","[8,48,100,37,17]"
"220","568","21","6","98","1","1","1","[38,89,46,24]"
"221","544","21","6","43","1","1","1","[75,8,42,49,24]"
"222","527","21","6","24","1","1","1","[8,17,71,56]"
"223","501","21","6","79","1","1","1","[37]"
"224","548","21","6","13","1","1","1","[84,76,8,49,18]"
"225","525","21","6","11","1","1","1","[1,8,18]"
"226","570","21","6","22","1","1","1","[8,38,49]"
"227","507","21","6","16","1","1","1","[8,49,3]"
"228","596","21","6","38","1","1","1","[98,84,1]"
"229","538","21","6","3","1","1","1","[58,25,72,76,37,32]"
"230","503","21","6","56","1","1","1","[72,15,76,24,90,83,25,18]"
"231","526","21","6","25","1","1","1","[8,1,100,49,17,80]"
"232","555","21","6","93","1","1","1","[24]"
"233","586","22","6","74","1","1","1","[60]"
"234","514","22","6","29","1","1","1","[76,37]"
"235","524","22","6","65","1","1","1","[17,48]"
"236","552","22","6","6","1","1","1","[1,9]"
"237","592","22","6","73","1","1","1","[71,8,48]"
"238","548","22","6","13","1","1","1","[84,76,8,49,18,79]"
"239","554","22","6","40","1","1","1","[37,8]"
"240","582","22","6","46","1","1","1","[35,98]"
"241","511","22","6","52","1","1","1","[17,79,80]"
"242","580","22","6","61","1","1","1","[76,8]"
"243","547","22","6","2","1","1","1","[9,1]"
"244","562","22","6","97","1","1","1","[4,47,14]"
"245","566","22","6","66","1","1","1","[76,15,84,57,18,31,8]"
"246","587","22","6","41","1","1","1","[8,1,49,100,37,79]"
"247","517","22","6","47","1","1","1","[97,4]"
"248","599","22","6","49","1","1","1","[8,48,100,37,17,59]"
"249","563","22","6","70","1","1","1","[76,63,24,36,25,98,18,15,2]"
"250","552","22","6","6","1","1","1","[1]"
"251","573","22","6","18","1","1","1","[8,17]"
"252","525","22","6","11","1","1","1","[1,8,18,79]"
"253","542","22","6","69","1","1","1","[88]"
"254","559","22","6","34","1","1","1","[80,79,24,53]"
"255","503","22","6","56","1","1","1","[72,15,76,24,90,83,25,18,31]"
