"id","id_subj","round","session","period","id_grp","grp","time","time_start","duration","links","payoff"
"225","2039","6","21","1","4","2","1572448040","1572447902","192","[6]","21.2"
"226","2010","6","21","1","1","2","1572448039","1572447902","192","[7,8,5,2,9,4,10,3,6]","7.5"
"227","2011","6","21","1","8","4","1572448025","1572447902","192","[4,5]","21.2"
"228","2001","6","21","1","9","4","1572448044","1572447902","192","[4,10]","18.5"
"229","2021","6","21","1","10","4","1572448044","1572447902","192","[9,5,3,2,1,8,6]","16"
"230","2016","6","21","1","5","2","1572448041","1572447902","192","[2,9,4,10,8,3,7,1]","13.1"
"231","2022","6","21","1","2","3","1572448035","1572447902","192","[5,4,10,1]","15.7"
"232","2035","6","21","1","2","1","1572448036","1572447902","192","[4,6,5,8,3,10,7,9,1]","13.7"
"233","2014","6","21","1","9","3","1572448044","1572447902","192","[6,8,10,7,3,5,4]","10.7"
"234","2025","6","21","1","3","4","1572448044","1572447902","192","[4,10,8,9]","18.5"
"235","2030","6","21","1","9","2","1572448044","1572447902","192","[8,7,2,10]","17.4"
"236","2012","6","21","1","2","4","1572448044","1572447902","192","[1,6,3]","22"
"237","2032","6","21","1","8","1","1572448044","1572447902","192","[10,1,6,9,3,2]","5"
"238","2007","6","21","1","5","4","1572448032","1572447902","192","[4,2,6]","28.6"
"239","2031","6","21","1","1","3","1572448043","1572447902","192","[5,6,3,8]","4.7"
"240","2008","6","21","1","4","3","1572448043","1572447902","192","[1,8,2,9,3,7,6,5,10]","39.2"
