"id","id_subj","round","session","period","id_grp","grp","time","time_start","duration","links","payoff"
"1","771","1","8","1","70","1","1562595527","1562595286","244","[35,88,18,83,90,3,65,15,78]","173.4"
"2","751","1","8","1","19","1","1562595527","1562595286","244","[28,31,76,92,100]","93.4"
"3","753","1","8","1","6","1","1562595526","1562595286","244","[97,20,42,35,96,94,59,68,72,52,81,22,88,18,43,47,19,24,31,70,21,82,65]","93.4"
"4","764","1","8","1","74","1","1562595525","1562595286","244","[79,71,61,43,66,60,57,94,59,7,58,22]","253.4"
"5","787","1","8","1","63","1","1562595523","1562595286","244","[1,79,57,37,10,45,30,7,51,8,12,75,44,90,87]","253.4"
"6","789","1","8","1","11","1","1562595526","1562595286","244","[18,75,22,79,8,17,41,13,44,92,49,47]","13.4"
"7","776","1","8","1","55","1","1562595517","1562595286","244","[89,77,92]","253.4"
"8","749","1","8","1","90","1","1562595518","1562595286","244","[74,58,84,19,94,21]","253.4"
"9","796","1","8","1","97","1","1562595527","1562595286","244","[98,15,6,82,10,47,95,50,68,86,83,100]","-66.6"
"10","754","1","8","1","99","1","1562595526","1562595286","244","[75,72,97,47,37,80,62,20,28,49,19,39,1]","253.4"
"11","774","1","8","1","62","1","1562595470","1562595286","244","[32,80,84,28,85,57,50]","93.4"
"12","790","1","8","1","73","1","1562595516","1562595286","244","[98,77,93,33,87,17]","333.4"
"13","799","1","8","1","100","1","1562595529","1562595286","244","[97,15,13,72,51,50,36,41,90,12,24,47,64,19,70,4,71,75,46,45,89,26]","-306.6"
"14","767","1","8","1","1","1","1562595403","1562595286","244","[90,41,47,17,49,20,95,16,32]","93.4"
"15","756","1","8","1","20","1","1562595530","1562595286","244","[8,1,17,22,49,99,52,45,72,69,9,2,19,55,23,21,60,24,59]","93.4"
"16","775","1","8","1","66","1","1562595525","1562595286","244","[37,8,97,75,80,17,71,79,52,27,60,46,74,88]","333.4"
"17","747","1","8","1","68","1","1562595515","1562595286","244","[25,10,72,57,82,6,53,45,11,81,69,78,99,80,47,8]","13.4"
"18","758","1","8","1","80","1","1562595527","1562595286","244","[8,47,22,70,90,42,39,32,15]","333.4"
"19","798","1","8","1","61","1","1562595523","1562595286","244","[67,72,64,7,88,16,60]","253.4"
"20","768","1","8","1","58","1","1562595515","1562595286","244","[72,64,22,13,26,88,41,94,44,33,65,90,35,93]","-66.6"
"21","746","1","8","1","16","1","1562595496","1562595286","244","[49,18,8,13,22,42,33,96,24,95,40,35,20,30,80,87,72,58,61,7,1,64,32]","13.4"
"22","779","1","8","1","77","1","1562595502","1562595286","244","[75,71,73,54,36,63,46,10,18,55,23,84,44,68,52,50,14,34,51,7,57,65,33,5,91,86,83,97,42]","-466.6"
"23","763","1","8","1","28","1","1562595457","1562595286","244","[76,15,37,25,98,17,80,64,47,13,99,19,4,39,95,56,18,62,73,50,33,35]","-386.6"
"24","792","1","8","1","7","1","1562595528","1562595286","244","[42,1,37,96,46,66,38,61,67,88,94,72,22,64,60]","253.4"
"25","778","1","8","1","42","1","1562595530","1562595286","244","[90,15,99,56,94,43,65,21,29,68,96,11,19,70,31,2,82,71,57,91,9,77,100,28,39,32,18,62,81,25]","173.4"
"26","773","1","8","1","41","1","1562595530","1562595286","244","[8,100,75,58,19,76,64,94,93,1,35,9,98,4,56,11,25,7,12,88,59,54,40,50,95,80,26,16,89]","-946.6"
"27","765","1","8","1","43","1","1562595530","1562595286","244","[100,74,14,40,53,60,72,35,48,84,87,96]","93.4"
"28","772","1","8","1","29","1","1562595523","1562595286","244","[24,11,36,9,79,5,88,62,81,33,93,69]","173.4"
"29","785","1","8","1","50","1","1562595525","1562595286","244","[1,8,48,100,17,75,97,21,24,53,90,19,88,89,11,77,3,10,73,25,43,35,26,42,36,28,55,87,78,83,98,70,85,2,23,41,74,76,62,65,46,49,34,69]","-1506.6"
"30","739","1","8","1","76","1","1562595526","1562595286","244","[80,19,78,33,41,60,54,61,8,30,12,2,49,25,15,99,64,40,26,96,50,36]","-146.6"
"31","708","1","8","1","86","1","1562595518","1562595286","244","[71,98,31,24,82,65,10,67,46,44]","93.4"
"32","723","1","8","1","40","1","1562595529","1562595286","244","[27,59,5,41]","333.4"
"33","738","1","8","1","46","1","1562595525","1562595286","244","[26,86,50]","253.4"
"34","766","1","8","1","35","1","1562595529","1562595286","244","[74,72,42,20,100,22,13,87,90,41,6,21,70,62,89,96,28,32,59,60,33,81,50,92,79,10,48,36,56]","-786.6"
"35","701","1","8","1","52","1","1562595510","1562595286","244","[8,23,72,29,47,87,60,26]","581.7"
"36","741","1","8","1","94","1","1562595529","1562595286","244","[90,80,74,100,22,24,17,28,42]","173.4"
"37","715","1","8","1","32","1","1562595520","1562595286","244","[72,8,37,96,24,59,62,30,76,80,99,56,20,40,95,25,35,28]","-146.6"
"38","783","1","8","1","79","1","1562595529","1562595286","244","[71,88,35,36,32,30,95]","173.4"
"39","757","1","8","1","95","1","1562595527","1562595286","244","[79,97,55,44,40,10,9,11,17,28,32,96,42,62,85,89,88,8,92,70,29,48,33,35,12,2,76,80,24,39,99]","-66.6"
