"id","id_subj","nb_question","nb_item","choice"
"145","784","3","2","19"
"146","758","1","4","16"
"147","717","3","1","24"
"148","768","4","4","100"
"149","747","1","3","50"
"150","776","5","4","0"
"151","705","2","1","25"
"152","738","1","5","75"
"153","714","4","4","33"
"154","768","5","5","0"
"155","702","5","2","16"
"156","721","2","4","17"
"157","772","2","3","33"
"158","779","2","3","50"
"159","737","3","4","17"
"160","712","2","3","16"
"161","773","3","2","20"
"162","778","5","1","25"
"163","789","4","3","50"
"164","721","3","5","0"
"165","775","5","2","20"
"166","742","2","4","33"
"167","725","1","4","25"
"168","708","2","4","15"
"169","753","5","1","8"
"170","728","1","4","51"
"171","735","3","3","16"
"172","780","2","1","25"
"173","714","5","3","50"
"174","751","2","1","0"
"175","758","2","1","0"
"176","708","3","2","0"
"177","767","1","3","40"
"178","712","3","4","0"
"179","743","1","3","0"
"180","741","1","3","33"
"181","789","5","5","0"
"182","748","1","1","25"
"183","742","3","3","0"
"184","766","2","2","20"
"185","738","2","3","0"
"186","770","1","1","100"
"187","755","1","4","0"
"188","717","4","5","0"
"189","758","3","5","0"
"190","762","1","4","8"
"191","772","3","4","33"
"192","705","3","5","74"
"193","773","4","1","25"
"194","735","4","1","12"
"195","743","2","4","0"
"196","781","1","1","25"
"197","712","4","2","0"
"198","758","4","3","0"
"199","744","1","4","33"
"200","735","5","2","0"
"201","722","1","2","20"
"202","725","2","3","0"
"203","758","5","2","0"
"204","770","2","5","0"
"205","780","3","5","45"
"206","736","1","5","0"
"207","721","4","1","9"
"208","769","2","3","6"
"209","738","3","4","0"
"210","765","1","1","16"
"211","716","2","5","58"
"212","797","1","1","2"
"213","767","2","1","23"
"214","737","4","2","12"
"215","707","1","3","41"
"216","742","4","2","26"
"217","766","3","1","25"
"218","705","4","3","50"
"219","733","1","5","0"
"220","773","5","5","75"
"221","729","3","5","26"
"222","708","4","3","33"
"223","779","3","5","74"
"224","784","4","4","33"
"225","725","3","5","0"
"226","741","2","5","50"
"227","728","2","2","38"
"228","751","3","2","26"
"229","747","2","2","20"
"230","757","1","5","39"
"231","705","5","2","20"
"232","721","5","2","10"
"233","780","4","2","20"
"234","732","1","5","67"
"235","737","5","3","17"
"236","751","4","4","0"
"237","743","3","1","0"
"238","755","2","2","25"
"239","738","4","2","11"
"240","708","5","1","20"
"241","712","5","5","17"
"242","772","4","5","67"
"243","748","2","3","50"
"244","726","1","5","37"
"245","736","2","4","0"
"246","742","5","5","0"
"247","781","2","3","50"
"248","749","1","4","26"
"249","738","5","1","13"
"250","783","1","2","20"
"251","794","1","3","50"
"252","743","4","5","8"
"253","767","3","4","23"
"254","770","3","4","100"
"255","787","1","3","50"
"256","728","3","1","87"
"257","736","3","1","0"
"258","732","2","4","33"
"259","782","1","2","12"
"260","793","1","2","0"
"261","755","3","1","25"
"262","780","5","4","32"
"263","797","2","5","0"
"264","769","3","5","4"
"265","757","2","1","5"
"266","747","3","5","75"
"267","779","4","2","20"
"268","762","2","1","24"
"269","716","3","1","30"
"270","728","4","3","16"
"271","755","4","3","50"
"272","761","1","1","25"
"273","707","2","1","11"
"274","770","4","3","0"
"275","784","5","5","75"
"276","728","5","5","30"
"277","722","2","3","50"
"278","729","4","2","53"
"279","765","2","5","67"
"280","725","4","2","0"
"281","736","4","3","0"
"282","793","2","4","0"
"283","790","1","3","50"
"284","741","3","1","25"
"285","717","5","2","20"
"286","743","5","2","0"
"287","781","3","4","33"
"288","766","4","4","33"
"289","755","5","5","0"
"290","779","5","1","25"
"291","732","3","1","27"
"292","762","3","2","6"
"293","794","2","1","25"
"294","799","1","1","25"
"295","716","4","3","50"
"296","740","1","4","0"
"297","792","1","5","0"
"298","793","3","3","0"
"299","798","1","1","26"
"300","783","2","1","12"
"301","733","2","1","26"
"302","767","4","2","33"
"303","797","3","4","0"
"304","736","5","2","0"
"305","747","4","1","25"
"306","757","3","4","49"
"307","770","5","2","100"
"308","793","4","1","0"
"309","732","4","2","16"
"310","748","3","4","33"
"311","707","3","5","59"
"312","762","4","3","17"
"313","794","3","5","17"
"314","722","3","1","25"
"315","772","5","2","17"
"316","744","2","5","75"
"317","787","2","5","74"
"318","781","4","5","75"
"319","740","2","3","0"
"320","769","4","2","7"
"321","793","5","5","0"
"322","729","5","1","69"
"323","725","5","1","0"
"324","726","2","1","42"
"325","797","4","3","0"
"326","790","2","2","20"
"327","757","4","3","0"
"328","783","3","5","17"
"329","766","5","5","75"
"330","794","4","4","59"
"331","767","5","5","76"
"332","749","2","1","18"
"333","751","5","5","74"
"334","747","5","4","33"
"335","787","3","1","27"
"336","761","2","3","50"
"337","716","5","2","25"
"338","762","5","5","25"
"339","792","2","4","4"
"340","732","5","3","47"
"341","707","4","4","31"
"342","783","4","4","17"
"343","720","1","4","0"
"344","748","4","5","49"
"345","749","3","2","0"
"346","794","5","2","22"
"347","787","4","2","21"
"348","741","4","4","25"
"349","726","3","4","33"
"350","787","5","4","33"
"351","769","5","4","0"
"352","792","3","1","2"
"353","715","1","4","0"
"354","749","4","3","21"
"355","783","5","3","34"
"356","757","5","2","25"
"357","792","4","3","1"
"358","720","2","3","0"
"359","799","2","3","50"
"360","722","4","4","33"
"361","754","1","1","0"
"362","797","5","2","1"
"363","715","2","5","0"
"364","790","3","5","58"
"365","740","3","1","0"
"366","733","3","2","0"
"367","781","5","2","0"
"368","733","4","3","0"
"369","740","4","5","0"
"370","792","5","2","3"
"371","733","5","4","0"
"372","749","5","5","50"
"373","715","3","1","0"
"374","754","2","4","33"
"375","740","5","2","0"
"376","799","3","4","0"
"377","765","3","4","20"
"378","726","4","3","30"
"379","799","4","5","0"
"380","761","3","2","20"
"381","720","3","1","0"
"382","722","5","5","75"
"383","748","5","2","25"
"384","715","4","3","0"
"385","777","1","3","1"
"386","707","5","2","18"
"387","754","3","3","0"
"388","715","5","2","0"
"389","798","2","3","46"
"390","726","5","2","39"
"391","744","3","1","25"
"392","790","4","1","33"
"393","720","4","2","51"
"394","791","1","1","0"
"395","754","4","2","24"
"396","798","3","2","18"
"397","754","5","5","0"
"398","799","5","2","20"
"399","777","2","4","0"
"400","761","4","5","58"
"401","771","1","3","25"
"402","744","4","3","17"
"403","765","4","2","12"
"404","782","2","1","67"
"405","791","2","3","0"
"406","720","5","5","0"
"407","741","5","2","20"
"408","703","1","1","7"
"409","777","3","5","0"
"410","713","2","1","26"
"411","761","5","4","33"
"412","723","1","3","0"
"413","795","1","1","17"
"414","744","5","2","20"
"415","791","3","4","0"
"416","734","1","2","10"
"417","790","5","4","33"
"418","706","1","4","42"
"419","765","5","3","34"
"420","791","4","5","0"
"421","746","1","3","0"
"422","713","3","3","40"
"423","798","4","5","58"
"424","777","4","2","0"
"425","791","5","2","0"
"426","706","2","3","50"
"427","703","2","5","17"
"428","782","3","3","12"
"429","746","2","2","0"
"430","771","2","5","0"
"431","713","4","4","48"
"432","734","2","4","14"
"433","777","5","1","0"
"434","723","2","1","25"
"435","706","3","5","0"
"436","795","2","3","34"
"437","703","3","3","33"
"438","723","3","5","0"
"439","711","1","2","9"
"440","713","5","2","26"
"441","734","3","5","32"
"442","746","3","4","33"
"443","723","4","2","0"
"444","746","4","1","0"
"445","788","1","4","17"
"446","723","5","4","0"
"447","771","3","1","33"
"448","746","5","5","0"
"449","719","1","5","0"
"450","703","4","4","9"
"451","734","4","3","23"
"452","798","5","4","58"
"453","719","2","1","0"
"454","771","4","4","0"
"455","795","3","4","25"
"456","719","3","3","0"
"457","788","2","2","0"
"458","719","4","2","0"
"459","706","4","1","62"
"460","782","4","4","50"
"461","719","5","4","0"
"462","703","5","2","13"
"463","734","5","1","23"
"464","788","3","5","17"
"465","710","1","1","100"
"466","771","5","2","10"
"467","704","1","5","49"
"468","788","4","3","0"
"469","782","5","5","18"
"470","788","5","1","0"
"471","710","2","5","100"
"472","759","1","4","17"
"473","706","5","2","49"
"474","710","3","3","47"
"475","704","2","3","50"
"476","710","4","4","100"
"477","711","2","5","25"
"478","704","3","2","45"
"479","710","5","2","100"
"480","704","4","1","4"
"481","759","2","1","27"
"482","795","4","2","16"
"483","711","3","1","100"
"484","704","5","4","34"
"485","759","3","5","58"
"486","759","4","3","50"
"487","763","1","5","0"
"488","795","5","5","0"
"489","711","4","4","33"
"490","711","5","3","0"
"491","759","5","2","16"
"492","763","2","4","100"
"493","763","3","3","50"
"494","763","4","1","50"
"495","763","5","2","20"
"496","752","1","3","0"
"497","752","2","5","0"
"498","752","3","1","0"
"499","752","4","4","27"
"500","752","5","2","54"
