"id","id_subj","time","session","id_grp","grp","round","period","links"
"1","763","7","8","28","1","1","1","[76]"
"2","763","8","8","28","1","1","1","[76,15]"
"3","746","8","8","16","1","1","1","[72]"
"4","708","8","8","86","1","1","1","[36]"
"5","780","9","8","44","1","1","1","[72]"
"6","754","9","8","99","1","1","1","[75]"
"7","746","9","8","16","1","1","1","[72,26]"
"8","795","9","8","13","1","1","1","[72]"
"9","763","9","8","28","1","1","1","[76,15,37]"
"10","708","10","8","86","1","1","1","[36,71]"
"11","773","10","8","41","1","1","1","[8]"
"12","715","10","8","32","1","1","1","[37]"
"13","799","10","8","100","1","1","1","[97]"
"14","739","10","8","76","1","1","1","[28]"
"15","768","10","8","58","1","1","1","[72]"
"16","763","10","8","28","1","1","1","[76,15,37,25]"
"17","708","10","8","86","1","1","1","[36,71,98]"
"18","754","10","8","99","1","1","1","[75,71]"
"19","746","11","8","16","1","1","1","[72]"
"20","729","11","8","92","1","1","1","[46]"
"21","714","11","8","47","1","1","1","[8]"
"22","708","11","8","86","1","1","1","[36,71,98,25]"
"23","778","11","8","42","1","1","1","[90]"
"24","763","12","8","28","1","1","1","[76,15,37,25,98]"
"25","746","12","8","16","1","1","1","[]"
"26","787","12","8","63","1","1","1","[8]"
"27","715","12","8","32","1","1","1","[37,72]"
"28","726","12","8","51","1","1","1","[72]"
"29","720","12","8","83","1","1","1","[71]"
"30","733","12","8","72","1","1","1","[44]"
"31","729","12","8","92","1","1","1","[46,63]"
"32","773","12","8","41","1","1","1","[8,100]"
"33","716","12","8","14","1","1","1","[9]"
"34","795","12","8","13","1","1","1","[72,25]"
"35","708","13","8","86","1","1","1","[36,71,98,25,31]"
"36","794","13","8","33","1","1","1","[37]"
"37","714","13","8","47","1","1","1","[]"
"38","779","13","8","77","1","1","1","[75]"
"39","727","13","8","4","1","1","1","[37]"
"40","726","13","8","51","1","1","1","[]"
"41","720","13","8","83","1","1","1","[71,36]"
"42","750","13","8","57","1","1","1","[24]"
"43","776","13","8","55","1","1","1","[64]"
"44","732","13","8","27","1","1","1","[38]"
"45","777","13","8","31","1","1","1","[15]"
"46","730","13","8","49","1","1","1","[36]"
"47","734","13","8","23","1","1","1","[64]"
"48","714","13","8","47","1","1","1","[17]"
"49","781","14","8","17","1","1","1","[15]"
"50","729","14","8","92","1","1","1","[46,63,75]"
"51","720","14","8","83","1","1","1","[71,36,24]"
"52","721","14","8","69","1","1","1","[76]"
"53","779","14","8","77","1","1","1","[75,71]"
"54","736","14","8","18","1","1","1","[37]"
"55","761","14","8","67","1","1","1","[48]"
"56","728","14","8","60","1","1","1","[24]"
"57","727","14","8","4","1","1","1","[37,72]"
"58","787","14","8","63","1","1","1","[8,1]"
"59","717","14","8","48","1","1","1","[8]"
"60","714","14","8","47","1","1","1","[17,49]"
"61","785","14","8","50","1","1","1","[1]"
"62","720","15","8","83","1","1","1","[71,36,24,54]"
"63","729","15","8","92","1","1","1","[46,63,75,71]"
"64","734","15","8","23","1","1","1","[64,84]"
"65","730","15","8","49","1","1","1","[36,25]"
"66","719","15","8","65","1","1","1","[63]"
"67","703","15","8","87","1","1","1","[71]"
"68","737","15","8","15","1","1","1","[18]"
"69","751","15","8","19","1","1","1","[64]"
"70","756","15","8","20","1","1","1","[8]"
"71","754","15","8","99","1","1","1","[75,71,72]"
"72","728","15","8","60","1","1","1","[24,64]"
"73","733","15","8","72","1","1","1","[44,58]"
"74","778","15","8","42","1","1","1","[90,24]"
"75","714","15","8","47","1","1","1","[17,49,100]"
"76","720","15","8","83","1","1","1","[71,36,24,54,73]"
"77","772","15","8","29","1","1","1","[84]"
"78","784","15","8","53","1","1","1","[8]"
"79","763","15","8","28","1","1","1","[76,15,37,25,98,17]"
"80","800","15","8","26","1","1","1","[76]"
"81","786","15","8","56","1","1","1","[25]"
"82","779","15","8","77","1","1","1","[75,71,73]"
"83","795","15","8","13","1","1","1","[72,25,74]"
"84","787","15","8","63","1","1","1","[8,1,48]"
"85","709","15","8","89","1","1","1","[36]"
"86","743","15","8","98","1","1","1","[73]"
"87","773","15","8","41","1","1","1","[8,100,75]"
"88","796","15","8","97","1","1","1","[98]"
"89","785","15","8","50","1","1","1","[1,8]"
"90","702","15","8","37","1","1","1","[15]"
"91","758","16","8","80","1","1","1","[8]"
"92","767","16","8","1","1","1","1","[90]"
"93","736","16","8","18","1","1","1","[37,64]"
"94","714","16","8","47","1","1","1","[17,49,100,59]"
"95","731","16","8","81","1","1","1","[36]"
"96","726","16","8","51","1","1","1","[98]"
"97","729","16","8","92","1","1","1","[46,63,75,71,25]"
"98","732","16","8","27","1","1","1","[38,75]"
"99","754","16","8","99","1","1","1","[75,71,72,28]"
"100","703","16","8","87","1","1","1","[]"
"101","751","16","8","19","1","1","1","[64,84]"
"102","740","16","8","38","1","1","1","[27]"
"103","733","16","8","72","1","1","1","[44,58,32]"
"104","799","16","8","100","1","1","1","[97,89]"
"105","785","16","8","50","1","1","1","[1,8,48]"
"106","714","16","8","47","1","1","1","[17,49,100,59,75]"
"107","766","16","8","35","1","1","1","[74]"
"108","735","16","8","59","1","1","1","[15]"
"109","709","16","8","89","1","1","1","[36,24]"
"110","776","16","8","55","1","1","1","[64,32]"
"111","763","16","8","28","1","1","1","[76,15,37,25,98,17,80]"
"112","756","17","8","20","1","1","1","[8,100]"
"113","730","17","8","49","1","1","1","[36,25,76]"
"114","777","17","8","31","1","1","1","[15,86]"
"115","729","17","8","92","1","1","1","[46,63,75,71,25,73]"
"116","702","17","8","37","1","1","1","[15,36]"
"117","770","17","8","91","1","1","1","[73]"
"118","719","17","8","65","1","1","1","[63,24]"
"119","714","17","8","47","1","1","1","[17,49,100,59,75,80]"
"120","742","17","8","8","1","1","1","[76]"
"121","773","17","8","41","1","1","1","[8,100,75,58]"
"122","737","17","8","15","1","1","1","[18,49]"
"123","800","17","8","26","1","1","1","[76,64]"
"124","747","17","8","68","1","1","1","[36]"
"125","787","17","8","63","1","1","1","[8,1,48,79]"
"126","781","17","8","17","1","1","1","[15,84]"
"127","778","17","8","42","1","1","1","[90,24,79]"
"128","728","17","8","60","1","1","1","[24,64,76]"
"129","785","17","8","50","1","1","1","[1,8,48,100]"
"130","758","17","8","80","1","1","1","[8,48]"
"131","731","17","8","81","1","1","1","[36,25]"
"132","745","17","8","78","1","1","1","[71]"
"133","739","17","8","76","1","1","1","[28,24]"
"134","726","17","8","51","1","1","1","[]"
"135","714","17","8","47","1","1","1","[17,49,100,59,75,80,79]"
"136","717","17","8","48","1","1","1","[8,49]"
"137","740","17","8","38","1","1","1","[27,31]"
"138","720","18","8","83","1","1","1","[71,36,24,54]"
"139","704","18","8","5","1","1","1","[37]"
"140","779","18","8","77","1","1","1","[75,71,73,54]"
"141","719","18","8","65","1","1","1","[63,24,36]"
"142","770","18","8","91","1","1","1","[73,71]"
"143","751","18","8","19","1","1","1","[64,84,72]"
"144","764","18","8","74","1","1","1","[79]"
"145","714","18","8","47","1","1","1","[17,49,100,59,75,80,79,97]"
"146","729","18","8","92","1","1","1","[46,63,75,71,25,73,72]"
"147","775","18","8","66","1","1","1","[37]"
"148","702","18","8","37","1","1","1","[36]"
"149","715","18","8","32","1","1","1","[37,72,8]"
"150","737","18","8","15","1","1","1","[18,49,75]"
"151","709","18","8","89","1","1","1","[36,24,100]"
"152","735","18","8","59","1","1","1","[15,84]"
"153","781","18","8","17","1","1","1","[15,84,36]"
"154","763","18","8","28","1","1","1","[76,15,37,25,98,17,80,64]"
"155","761","18","8","67","1","1","1","[48,17]"
"156","720","18","8","83","1","1","1","[71,36,24,54,98]"
"157","732","18","8","27","1","1","1","[38,75,24]"
"158","784","18","8","53","1","1","1","[8,48]"
"159","772","18","8","29","1","1","1","[84,24]"
"160","714","19","8","47","1","1","1","[17,49,100,59,75,80,79,97,37]"
"161","766","19","8","35","1","1","1","[74,72]"
"162","719","19","8","65","1","1","1","[63,24,36,72]"
"163","796","19","8","97","1","1","1","[98,71]"
"164","770","19","8","91","1","1","1","[73,71,36]"
"165","773","19","8","41","1","1","1","[8,100,75,58,19]"
"166","739","19","8","76","1","1","1","[28,24,80]"
"167","749","19","8","90","1","1","1","[1]"
"168","756","19","8","20","1","1","1","[8,100,1]"
"169","799","19","8","100","1","1","1","[97,89,44]"
"170","717","19","8","48","1","1","1","[8,49,1]"
"171","800","19","8","26","1","1","1","[76,64,79]"
"172","794","19","8","33","1","1","1","[37,25]"
"173","779","19","8","77","1","1","1","[75,71,73,54,36]"
"174","750","19","8","57","1","1","1","[24,44]"
"175","787","19","8","63","1","1","1","[8,1,48,79,57]"
"176","783","19","8","79","1","1","1","[71]"
"177","720","19","8","83","1","1","1","[71,36,24,54,98,25]"
"178","714","19","8","47","1","1","1","[17,49,100,59,75,80,79,97,37,8]"
"179","737","19","8","15","1","1","1","[18,49,75,100]"
"180","751","19","8","19","1","1","1","[64,84,72,28]"
"181","736","19","8","18","1","1","1","[37,64,28]"
"182","708","19","8","86","1","1","1","[36,71,98,25,31,48]"
"183","721","19","8","69","1","1","1","[76,72]"
