"id","id_subj","nb_question","nb_item","choice"
"214","1634","1","4","17"
"215","1649","3","1","83"
"216","1608","4","3","16"
"217","1612","4","1","25"
"218","1617","3","1","8"
"219","1639","3","5","17"
"220","1630","5","3","49"
"221","1612","5","2","20"
"222","1621","2","5","0"
"223","1617","4","5","17"
"224","1640","1","5","49"
"225","1649","4","2","55"
"226","1608","5","2","20"
"227","1617","5","4","16"
"228","1639","4","3","24"
"229","1635","4","2","25"
"230","1649","5","3","74"
"231","1622","2","2","20"
"232","1635","5","3","66"
"233","1639","5","4","0"
"234","1634","2","2","88"
"235","1632","3","5","75"
"236","1640","2","2","25"
"237","1634","3","5","0"
"238","1634","4","1","100"
"239","1622","3","4","17"
"240","1634","5","3","17"
"241","1632","4","3","52"
"242","1621","3","2","56"
"243","1640","3","4","33"
"244","1622","4","3","0"
"245","1622","5","1","25"
"246","1640","4","1","25"
"247","1632","5","2","24"
"248","1621","4","1","17"
"249","1640","5","3","50"
"250","1621","5","3","40"
