"id","session","grp","match_id","id_unique","name","time_start","time_ready","period_time","started","round","age","gender","major","education","country_origin","ethnic","native","religion","nb_rounds","grp_size","session_size","duration","min_duration","max_duration","ready","endowment","crate","crate_sp","sufee","scroll","refresh_time","v","k","earnings_game","q1","q2","q3","order_slider","nb_pay_social","nb_slider","social_pay_own","social_pay_other","nb_pay_risk","risk","risk_pay","nb_comp","comp_1","comp_2","comp_3","comp_4","comp_5","comp_6","comp_7","comp_8","correct_comp","B5","final_pay"
"317","4","1","12","147.156.150.36","l42","1559049120",NULL,"30","100","7","19","0",,"1","203","0","41","1","6","50","50","251,196,354,191,210,356","60","360",NULL,"400","110","50","5","2","2","10","40","1166.6","Unirme a 2 personas con pocos enlaces para mantenerme sobre unos valores estables","Unirse a mucha gente","No","1,4,3,5,2","3","6","46.8","13.2","2","0,0,0,1,1","1.6","5","6","4","4","1","1","33",NULL,NULL,"2","3,3,3,1,1,3,3,4,3,4","18.5"
"322","4","1","13","147.156.150.24","l44","1559049131",NULL,"30","100","7","20","0",,"4","203","0","41","1","6","50","50","251,196,354,191,210,356","60","360",NULL,"400","110","50","5","8","2","10","40","1166.6","conectarme y ver como evolucionaba mi beneficio","la misma que la mia",,"4,2,1,3,5","1","6","35.6","13.2","3","0,0,1,1,1","3.85","5","6","4","1","34","35","34",NULL,NULL,"2","3,4,0,4,2,4,1,3,1,4","20.5"
"301","4","1","14","147.156.150.56","l71","1559049028",NULL,"30","100","7","22","1","economia","4","203","0","41","4","6","50","50","251,196,354,191,210,356","60","360",NULL,"400","110","50","5","6","2","10","40","1049.4","conectarse con la menor gente posible y ver los que salían mas rentables","conectarse con los que les solicitaban conexión",,"5,3,1,4,2","1","6","40","0","4","0,0,0,1,1","0.1","5","0","4","0","3","35","32",NULL,NULL,"1","4,4,1,2,3,2,0,3,3,1","15.6"
"333","4","1","15","147.156.150.22","l34","1559049177",NULL,"30","100","7","20","0","Ciencias Sociales","4","203","0","41","0","6","50","50","251,196,354,191,210,356","60","360",NULL,"400","110","50","5","4","2","10","40","966.6","Observar las acciones de los demás","De algunos esperar, de otros ir a lo loco","Es algo divertido","4,2,1,3,5","2","6","40","0","1","0,0,0,1,1","2","5","5","3","2","34","1","18",NULL,NULL,"2","0,4,3,2,3,4,1,3,2,3","16.8"
"335","4","1","16","147.156.150.29","l35","1559049184",NULL,"30","100","7","20","1","ADE (ECONOMÍA)","4","203","0","41","1","6","50","50","251,196,354,191,210,356","60","360",NULL,"400","110","50","5","3","2","10","40","873.7","Conseguir el número mas elevado de enlaces pero siempre poniendo por encima conseguir que los demás pasasen por mi para llegar a otros.","Supongo que la misma o parecida, ya que era la mas acertada ",,"1,3,2,5,4","1","6","33.2","20.4","5","0,0,0,1,1","3.85","5","5","4","3","3","34","18",NULL,NULL,"3","1,3,2,1,0,4,0,3,2,3","17.9"
"339","4","1","17","147.156.150.32","l36","1559049204",NULL,"30","100","7","22","1",,"5","203","0","41","1","6","50","50","251,196,354,191,210,356","60","360",NULL,"400","110","50","5","9","2","10","40","793.5","Intentar realizar conexiones beneficiosas","Obtener beneficios. Prima el interés individual ",,"5,2,3,1,4","3","6","48.6","11.4","4","0,0,0,1,1","0.1","5","5","4","4","3","35","1",NULL,NULL,"2","3,4,1,4,0,0,1,4,3,4","13.6"
"313","4","1","18","147.156.150.54","l67","1559049097",NULL,"30","100","7","21","1","Ciencias tecnológicas","4","203","0","41","1","6","50","50","251,196,354,191,210,356","60","360",NULL,"400","110","50","5","9","2","10","40","1046.6","Intentar realizar el mínimo de conexiones, e intentar hacer esas conexiones con puntos separados.","Creo que básicamente la misma",,"3,1,5,4,2","4","6","49.8","20.4","3","0,0,0,1,1","1.6","5","5","4","3","34","35","41",NULL,NULL,"2","1,4,1,0,3,3,1,2,4,3","17.4"
"345","4","1","19","147.156.150.7","l11","1559049236",NULL,"30","100","7","22","0","Economía","1","203","0","41","12","6","50","50","251,196,354,191,210,356","60","360",NULL,"400","110","50","5","8","2","10","40","1193.6","Intentar hacer uniones favorables y dejar que se desarrolle la partida, corrigiendo momentos negativos.","Alguno intentar tener más puntos y otros, darle a los botones.",,"1,5,2,4,3","5","6","34.8","28.4","4","0,0,0,0,0","1.6","5","6","1","3","1","1","1",NULL,NULL,"1","2,4,3,3,2,2,1,3,1,3","18.3"
"308","4","1","20","147.156.150.53","l75","1559049082",NULL,"30","100","7","22","1","Ciencias de la salud","4","203","0","41","0","6","50","50","251,196,354,191,210,356","60","360",NULL,"400","110","50","5","4","2","10","40","1024","Interesante","MANTENER CONEXIONES HASTA QUE BAJASEN UN LIMITE",,"3,4,1,2,5","1","6","23.2","50.4","3","0,0,1,1,1","3.85","5","5","4","0","3","35","48",NULL,NULL,"2","1,3,1,0,1,3,4,2,4,4","19"
"327","4","1","21","147.156.150.35","l48","1559049155",NULL,"30","100","7","18","1","Arte","4","203","0","41","0","6","50","50","251,196,354,191,210,356","60","360",NULL,"400","110","50","5","9","2","10","40","1126.6","Intentar no conectarme a mucha gente a la vez.","Algunos tendían a conectarse a muchos participantes.",,"3,5,4,1,2","1","6","29.2","32.4","1","0,0,0,1,1","1.6","5","5","4","1","3","35","18",NULL,NULL,"4","2,3,2,4,0,3,1,4,2,3","17.9"
"304","4","1","22","147.156.150.45","l62","1559049067",NULL,"30","100","7","22","1",,"4","203","0","41","12","6","50","50","251,196,354,191,210,356","60","360",NULL,"400","110","50","5","7","2","10","40","972.3","esperar al final","conectar rápidamente",,"1,5,4,3,2","1","6","33.6","19.2","1","0,0,0,1,1","1.6","5","6","6","5","3","48","43",NULL,NULL,"0","1,4,3,2,4,4,0,4,4,1","16.2"
"320","4","1","23","147.156.150.42","l55","1559049125",NULL,"30","100","7","18","0",,"1","203","0","41","4","6","50","50","251,196,354,191,210,356","60","360",NULL,"400","110","50","5","2","2","10","40","1126.6","Mantener un beneficio constante de unos 160 flujos y realizar una estrategia más conservadora, ya que de otras modos, era probable ganar más, pero más arriesgado","He observado que ha habido bastante gente que ha seguido mi misma estrategia, no obstante ha habido un grupo de gente que ha creado muchos lazos, buscando la probabilidad de poder ganar bastante.",,"1,2,3,4,5","2","6","20","80","5","0,0,0,0,1","3.85","5","6","4","1","3","32","34",NULL,NULL,"2","3,4,2,3,4,2,3,0,3,2","19.8"
"324","4","1","24","147.156.150.46","l57","1559049138",NULL,"30","100","7","25","1","Ingeniería","4","203","2","41","1","6","50","50","251,196,354,191,210,356","60","360",NULL,"400","110","50","5","4","2","10","40","886.6","No usar demasiados enlaces para evitar el coste de 40 puntos","Similar o intentar ser críticos",,"3,1,4,2,5","1","6","29.6","31.2","4","0,0,1,1,1","3.85","5","5","4","1","1","35","32",NULL,NULL,"4","0,4,1,1,3,4,1,4,4,4","18"
"346","4","1","25","147.156.150.13","l17","1559049238",NULL,"30","100","7","22","0","Finanzas y conntabilidad","4","203","0","41","4","6","50","50","251,196,354,191,210,356","60","360",NULL,"400","110","50","5","5","2","10","40","1054.7","Esperar a ver que hacían los demas","arriesgarse",,"5,2,4,1,3","3","6","46.8","13.2","3","0,0,0,0,0","1.6","5","6","4","0","3","19","41",NULL,NULL,"2","1,3,1,0,1,3,2,3,3,3","17.4"
"311","4","1","26","147.156.150.51","l65","1559049090",NULL,"30","100","7","24","1","Ciencias de la salud","5","203","0","41","1","6","50","50","251,196,354,191,210,356","60","360",NULL,"400","110","50","5","8","2","10","40","966.6","No tener demasiadas conexiones","sí",,"2,3,5,4,1","3","6","60","0","3","0,0,0,1,1","2","5","0","4","1","1","35","18",NULL,NULL,"4","2,4,1,2,1,4,0,3,1,3","17.4"
"307","4","1","27","147.156.150.52","l74","1559049075",NULL,"30","100","7","19","0","Siencias sociales","1","203","0","41","0","6","50","50","251,196,354,191,210,356","60","360",NULL,"400","110","50","5","9","2","10","40","806.7","ninguna","no lo sé",,"4,2,5,1,3","1","6","30.4","28.8","3","0,0,0,0,0","2","5","5","2","0","3","48","3",NULL,NULL,"1","3,4,1,2,3,4,1,1,1,3","15.2"
"326","4","1","28","147.156.150.38","l47","1559049148",NULL,"30","100","7","22","0","economia","4","203","0","41","1","6","50","50","251,196,354,191,210,356","60","360",NULL,"400","110","50","5","8","2","10","40","1287.5","estudiar los movimientos de los contrarios","la misma",,"3,5,4,1,2","4","6","36.6","46.8","3","0,0,1,1,1","3.85","5","5","4","2","3","19","33",NULL,NULL,"3","3,4,2,3,2,2,1,3,1,3","21.7"
"329","4","1","29","147.156.150.33","l32","1559049161",NULL,"30","100","7","22","1","ade+derecho","4","203","0","41","1","6","50","50","251,196,354,191,210,356","60","360",NULL,"400","110","50","5","1","2","10","40","1477.7","no logré definir una estrategia para tener mas puntos ya que constantemente dependía de lo que hacían los demás. Por tanto, intentaba estar unida a un maximo de 3 personas e ir probando a separarme de uno y juntarme con otro a ver si tenia mas puntos","ir probando aleatoriamente","demasiadas personas como para poder controlar la situación","1,4,5,2,3","3","6","46.8","13.2","4","0,0,0,1,1","3.85","5","5","4","1","3","35","18",NULL,NULL,"4","3,4,0,1,2,3,0,4,3,1","23.7"
"318","4","1","30","147.156.150.41","l54","1559049121",NULL,"30","100","7","18","0","ciencias","1","203","0","41","1","6","50","50","251,196,354,191,210,356","60","360",NULL,"400","110","50","5","8","2","10","40","1023.6","el objetivo era tener solo dos enlaces y intentar conectarme entre nodos opuestos con la intencion de ser un nodo importante","supongo que la estrategia de los otros participantes era tener solo 2  enloaces",,"3,2,4,1,5","2","6","20.4","78.4","3","0,0,1,1,1","3.85","5","5","4","1","1","1","18",NULL,NULL,"5","3,3,3,4,1,1,1,3,1,4","19.2"
"314","4","1","31","147.156.150.39","l52","1559049110",NULL,"30","100","7","22","0","Ingeniería","4","203","0","41","1","6","50","50","251,196,354,191,210,356","60","360",NULL,"400","110","50","5","1","2","10","40","886.7","Encabezar un número máximo de conexiones a mi usuario, controlando el número de conexiones totales para no obtener ingresos negativos.","No conozco el pensamiento de los demás participantes. Pienso que un método parecido al mio.",,"1,2,5,4,3","2","6","19.6","81.6","5","0,0,1,1,1","3.85","5","5","4","3","1","1","18",NULL,NULL,"4","3,4,3,4,3,3,2,4,0,4","17.8"
"309","4","1","32","147.156.150.44","l64","1559049084",NULL,"30","100","7","19","1","Diseño","4","203","0","41","1","6","50","50","251,196,354,191,210,356","60","360",NULL,"400","110","50","5","4","2","10","40","1046.6","Establecer pocas conexiones pero con personas con muchos puntos","Unirse con el primero que aparecía sin pararse a pensar si le convenía o no",,"1,3,4,2,5","2","6","25.2","59.2","2","0,0,0,0,1","1.6","5","5","1","1","3","34","16",NULL,NULL,"2","0,4,0,1,0,4,3,4,4,4","17"
"336","4","1","33","147.156.150.18","l24","1559049185",NULL,"30","100","7","22","0","Economía","4","203","4","41","1","6","50","50","251,196,354,191,210,356","60","360",NULL,"400","110","50","5","6","2","10","40","1152.5","Realizar las menores conexiones posibles en el inicio, dado que dichas conexiones podrían volver a mi y no beneficiarme en caso de ser un nodo con una ganancia alta.","Realizar varias conexiones e intentar ver cual les resultaba más rentables. Descartar las que no.",,"4,2,5,1,3","4","6","40.2","39.6","3","0,0,0,0,0","1.6","5","5","4","1","3","34","18",NULL,NULL,"4","3,3,3,2,1,3,2,4,2,4","18.4"
"321","4","1","34","147.156.150.43","l56","1559049131",NULL,"30","100","7","21","1",,"4","203","0","41","1","6","50","50","251,196,354,191,210,356","60","360",NULL,"400","110","50","5","2","2","10","40","1074.3","Tener las máximas ganancias posibles, intentando generar el menor coste de conexiones posibles","Ganar las máximas ganancias posibles",,"4,2,5,3,1","3","6","40.2","19.8","4","0,0,0,1,1","3.85","5","5","6","1","3","32","15",NULL,NULL,"2","0,4,3,3,1,4,1,3,1,3","19.7"
"331","4","1","35","147.156.150.34","l33","1559049169",NULL,"30","100","7","28","1",,"6","203","0","41","1","6","50","50","251,196,354,191,210,356","60","360",NULL,"400","110","50","5","1","2","10","40","1126.6","Conectarse en aquellos nodos con menos conexiones para intentar ser crítico","No tengo ni idea",,"1,5,3,2,4","4","6","60","0","1","0,0,0,0,1","2","5","5","4","1","3","19","18",NULL,NULL,"5","3,4,2,1,4,3,2,3,3,2","19"
"343","4","1","36","147.156.150.23","l38","1559049220",NULL,"30","100","7","22","1",,"1","203","0","41","1","6","50","50","251,196,354,191,210,356","60","360",NULL,"400","110","50","5","5","2","10","40","683.9","Buscar aquellas personas que estuvieran unidas con poca gente o que tuvieran bastantes conexiones, para beneficiarme yo también de ellas.","Crear muchos enlaces par ser un elemento crítico.","(mi lengua nativa es el valenciano, pero no había opción para marcarla). Muy curioso el experimento.","2,4,3,5,1","1","6","33.2","20.4","2","0,0,0,1,1","2","5","5","4","1","3","45","32",NULL,NULL,"3","1,4,3,3,0,3,2,3,4,4","14.3"
"341","4","1","37","147.156.150.20","l37","1559049214",NULL,"30","100","7","23","0",,"4","203","0","41","1","6","50","50","251,196,354,191,210,356","60","360",NULL,"400","110","50","5","8","2","10","40","1086.6","Esperar a los últimos instantes.","Estar activos constantemente.","Nada.","4,2,5,3,1","5","6","30","30","2","0,0,0,1,1","1.6","5","5","4","2","47","48","37",NULL,NULL,"2","3,3,3,3,0,3,3,4,1,3","17.3"
"319","4","1","38","147.156.150.37","l43","1559049125",NULL,"30","100","7","18","1",,"1","203","0","41","1","6","50","50","251,196,354,191,210,356","60","360",NULL,"400","110","50","5","2","2","10","40","1206.7","intentar controlar los puntos en todo momento y mantenerlos constantes","la misma ",,"3,5,1,2,4","4","6","44.4","31.2","3","0,0,0,0,1","2","5","5","6","4","3","19","49",NULL,NULL,"2","2,3,3,1,3,2,2,3,3,2","19.1"
"338","4","1","39","147.156.150.21","l26","1559049203",NULL,"30","100","7","25","0",,"4","26","2","41","0","6","50","50","251,196,354,191,210,356","60","360",NULL,"400","110","50","5","7","2","10","40","1444.3","alcanzar el máximo de conexiones sin bajar de los 100 puntos","ganar el máximo de puntos posible",,"2,1,4,5,3","1","6","0","120","4","0,0,0,1,1","0.1","5","6","2","3","3","19","1",NULL,NULL,"1","4,4,2,3,0,4,0,4,2,3","18.4"
"315","4","1","40","147.156.150.26","l41","1559049114",NULL,"30","100","7","21","0","derecho","3","203","2","41","4","6","50","50","251,196,354,191,210,356","60","360",NULL,"400","110","50","5","6","2","10","40","982.4","intentar hacer el maximo de conexiones posibles","hacer muchas conexiones y esperar",,"4,1,2,5,3","3","6","50.4","9.6","5","0,0,0,0,1","0.1","5","5","4","0","3","34","18",NULL,NULL,"3","1,3,2,2,4,4,2,2,4,3","15.5"
"316","4","1","41","147.156.150.40","l53","1559049115",NULL,"30","100","7","23","1",,"4","203","0","41","1","6","50","50","251,196,354,191,210,356","60","360",NULL,"400","110","50","5","7","2","10","40","1016.7","Esperar las conexiones de los demás","Conectarse con la mayor gente posible",,"1,2,3,5,4","3","6","30","30","3","0,0,0,0,1","1.6","5","5","2","3","34","19","18",NULL,NULL,"3","3,4,3,3,0,3,1,2,1,4","16.8"
"330","4","1","42","147.156.150.15","l21","1559049169",NULL,"30","100","7","18","1","biotecnología","4","203","5","41","1","6","50","50","251,196,354,191,210,356","60","360",NULL,"400","110","50","5","1","2","10","40","406.8","No hacer demasiados enlaces y conectarme a usuarios que estuviesen aislados","Unirse a todos los usuarios que pudiesen",,"2,4,5,3,1","2","6","32","32","4","0,0,1,1,1","0.1","5","1","4","3","3","35","18",NULL,NULL,"2","1,3,2,2,1,3,0,1,1,4","9.7"
"340","4","1","43","147.156.150.25","l27","1559049209",NULL,"30","100","7","19","1",,"8","203","0","41","1","6","50","50","251,196,354,191,210,356","60","360",NULL,"400","110","50","5","9","2","10","40","780.6","Buena","Ganar puntos intentando minimizar el coste",,"2,1,3,4,5","5","6","117.6","0.8","1","0,0,0,0,0","1.6","5","1","4","0","3","15","32",NULL,NULL,"1","4,4,2,2,0,3,2,3,3,3","16.2"
"303","4","1","44","147.156.150.50","l61","1559049062",NULL,"30","100","7","22","0","economía","4","203","0","41","4","6","50","50","251,196,354,191,210,356","60","360",NULL,"400","110","50","5","5","2","10","40","1094.7","establecer pocas relaciones entre nodos para mantener un coste bajo que pagar","buscar a los participantes con mayor número de puntos",,"4,3,5,1,2","3","6","42","18","5","0,0,1,1,1","3.85","5","6","4","3","3","35","1",NULL,NULL,"1","3,4,3,1,1,3,2,1,3,3","19.8"
"328","4","1","45","147.156.150.31","l31","1559049155",NULL,"30","100","7","19","0","Ciencias de la comunicación","4","203","0","41","12","6","50","50","251,196,354,191,210,356","60","360",NULL,"400","110","50","5","5","2","10","40","1248.6","No ligarme a demasiadas personas y, que estas, tampoco tuvieran muchos enlaces","La misma o similar",,"4,5,1,3,2","3","6","60","0","1","0,0,0,0,1","1.6","5","5","4","1","3","34","18",NULL,NULL,"4","0,4,3,3,0,4,1,3,4,3","19.6"
"305","4","1","46","147.156.150.58","l73","1559049069",NULL,"30","100","7","18","1","Biotecnología","4","203","0","41","12","6","50","50","251,196,354,191,210,356","60","360",NULL,"400","110","50","5","7","2","10","40","1477","asociar que un enlace con bastantes más es bueno pero un enlace con meno gente es bastante mejor.","cuanto más mejor",,"3,4,5,1,2","5","6","69.6","16.8","1","0,0,0,1,1","1.6","5","5","4","0","3","34","40",NULL,NULL,"2","2,4,3,1,0,3,2,3,3,3","21.7"
"347","4","1","47","147.156.150.6","l12","1559049242",NULL,"30","100","7","21","1","Nutrición","4","203","0","41","4","6","50","50","251,196,354,191,210,356","60","360",NULL,"400","110","50","5","3","2","10","40","1146.3","Quedar-me en les afores perquè em mantenia estable i anar pulsant per connectar-me a altres però si em perjudicava desfeia aquesta connexió.","Ajuntar-se en quanta més gent millor i uns pocs quedar-se a soles i observar com funcionava la resta.",,"1,4,5,3,2","3","6","40.2","19.8","3","0,0,0,1,1","1.6","5","0","4","1","3","35","18",NULL,NULL,"3","1,4,2,4,0,4,0,4,1,4","18.3"
"302","4","1","48","147.156.150.57","l72","1559049062",NULL,"30","100","7","20","1","grado en pedagogía","4","203","0","41","0","6","50","50","251,196,354,191,210,356","60","360",NULL,"400","110","50","5","7","2","10","40","1086.6","Ir observando el beneficio total a medida que hacía y deshacía conexiones","La misma",,"2,3,5,4,1","3","6","39.6","20.4","3","0,0,0,0,0","2","5","5","4","1","39","19","47",NULL,NULL,"4","3,3,1,4,2,2,0,2,0,1","18.1"
"332","4","1","49","147.156.150.16","l22","1559049174",NULL,"30","100","7","22","1",,"4","203","0","41","3","6","50","50","251,196,354,191,210,356","60","360",NULL,"400","110","50","5","8","2","10","40","1126.6","Unirme con nodos que contaban con muchos enlaces y así que mi alcance fuera mayor. Además, tratar de ser punto crítico.","Intuyo que seguirían la misma estrategia",,"4,1,2,5,3","2","6","38.4","6.4","4","0,0,0,0,0","1.6","5","5","4","1","3","35","18",NULL,NULL,"4","1,3,0,1,2,3,1,3,2,2","18.1"
"323","4","1","50","147.156.150.27","l45","1559049137",NULL,"30","100","7","21","1","Biotecnología","4","203","0","41","1","6","50","50","251,196,354,191,210,356","60","360",NULL,"400","110","50","5","2","2","10","40","943.6","Crear y eliminar nodos de forma que tuviese siempre el máximo número de puntos. Puesto que no se veía la pantalla entera y además se movían, era muy difícil determinar los nodos críticos, por lo que la mayor parte del tiempo los he ido creando al azar.","Ir creando nodos al azar, manteniendo los que más puntos daban y eliminando los que restaban más que sumaban.",,"1,5,3,4,2","1","6","40","0","3","0,0,0,0,1","1.6","5","5","4","1","3","35","18",NULL,NULL,"4","3,4,1,1,0,2,1,4,4,4","16.4"
