"id","id_subj","round","session","period","id_grp","grp","time","time_start","duration","links","payoff"
"1","337","1","4","1","20","1","1559052309","1559052060","251","[32,27,17,1,49,24,4,6,8,10,48,22,47,14]","85"
"2","332","1","4","1","49","1","1559052287","1559052060","251","[14,17,2,48,22]","165"
"3","315","1","4","1","24","1","1559052309","1559052060","251","[20,29,11,35,4]","125"
"4","325","1","4","1","16","1","1559052311","1559052060","251","[27,33,22,11,15,6,24,20,46,29,1,4]","85"
"5","304","1","4","1","43","1","1559052310","1559052060","251","[1,26,18,21,39,20,32,24,5,46,47,27,6,23]","45"
"6","310","1","4","1","34","1","1559052309","1559052060","251","[36,9,28,26,30,12,44]","125"
"7","314","1","4","1","14","1","1559052309","1559052060","251","[24,34,13,7,4,16,20,46,6,15,22,42,23,10,38,48,27,18,37,50,5]","5"
"8","339","1","4","1","45","1","1559052308","1559052060","251","[24,47,25,10,3,37,41,30,7,2,44,1,40,22,49,29,15,38,6,48,11,5]","85"
"9","348","1","4","1","13","1","1559052310","1559052060","251","[49,38,45,16,37,15,4,22,9]","85"
"10","350","1","4","1","22","1","1559052290","1559052060","251","[6,49,38,13,42,30,16,32,44,47,9,25]","-35"
"11","327","1","4","1","48","1","1559052304","1559052060","251","[18,49]","165"
"12","333","1","4","1","25","1","1559052296","1559052060","251","[33,47,14,40,7]","125"
"13","303","1","4","1","5","1","1559052311","1559052060","251","[43,18,19,23,50,10,11,36,6]","-35"
"14","307","1","4","1","23","1","1559052255","1559052060","251","[28,26,25,2,36,17,19,41,1,49,32,10,27,13,22,5,6,48,15,3,35,24,50,37,9,46,43,33,42,21,16,40,18,31,45,34,12,44]","-235"
"15","342","1","4","1","29","1","1559052294","1559052060","251","[14,1,28,10,45,34,7]","125"
"16","320","1","4","1","3","1","1559052296","1559052060","251","[6,1,34,35,21,9,39,38,4]","165"
"17","321","1","4","1","27","1","1559052308","1559052060","251","[37,24,6,15,48,21,20,16,11,42,14]","5"
"18","349","1","4","1","35","1","1559052301","1559052060","251","[3,40,37]","165"
"19","301","1","4","1","36","1","1559052304","1559052060","251","[6,4,14,48,40,29,23,2,9,38,8,33,42,10,1,45,19,5]","-35"
"20","317","1","4","1","9","1","1559052310","1559052060","251","[33,24,20,29,44,2,42,38,36,22,13,7]","45"
"21","334","1","4","1","8","1","1559052264","1559052060","251","[38,14,41,21]","165"
"22","338","1","4","1","6","1","1559052300","1559052060","251","[32,18,1,24,48,15,42,41,5,35,29,46,49]","85"
"23","322","1","4","1","33","1","1559052310","1559052060","251","[6,34,30,7,31,25]","165"
"24","302","1","4","1","19","1","1559052310","1559052060","251","[25,2,42,39,3,8,47,41,6,1,35,33,50,21,11,14,18,15]","45"
"25","311","1","4","1","39","1","1559052309","1559052060","251","[17,8,33,34,22,35,12,49,40,23,30,43,26]","125"
"26","328","1","4","1","1","1","1559052297","1559052060","251","[49,21,2,33,40,15,50,45,23,19]","85"
"27","309","1","4","1","4","1","1559052310","1559052060","251","[3,24,9,13,49,35,25]","125"
"28","331","1","4","1","50","1","1559052279","1559052060","251","[45,23,10]","165"
"29","324","1","4","1","11","1","1559052301","1559052060","251","[18,32,8,43,49,24,17,41,20,1,31,30,15,6,47,39,27,48,4,50,5,16,42,38,21,19]","5"
"30","329","1","4","1","12","1","1559052308","1559052060","251","[34,23,25,49,44]","125"
"31","318","1","4","1","2","1","1559052308","1559052060","251","[23,31,39,10,44,36,17,19,38]","5"
"32","346","1","4","1","10","1","1559052310","1559052060","251","[14,29,25,16,7,20,24,44,22,13,23,48,15,2,17,41,32,21,50,30,5,8,47,49,36]","-315"
"33","347","1","4","1","37","1","1559052303","1559052060","251","[7,30,44]","125"
"34","336","1","4","1","31","1","1559052307","1559052060","251","[26,1,37,33,30,44,6,32,25,2,17]","85"
"35","344","1","4","1","30","1","1559052306","1559052060","251","[25,39,28,1,37,47,10]","125"
