"id","id_subj","round","session","period","id_grp","grp","time","time_start","duration","links","payoff"
"1","872","1","9","1","40","1","1562661753","1562661693","64","[72,58,15,24,64,75,41,16,34,4,10,43,100]","467.9"
"2","890","1","9","1","78","1","1562661745","1562661693","64","[27,65,2,20]","0"
"3","853","1","9","1","38","1","1562661755","1562661693","64","[9,30,26,39]","467.9"
"4","833","1","9","1","4","1","1562661753","1562661693","64","[9,84,58,1,37,40]","208.7"
"5","856","1","9","1","57","1","1562661754","1562661693","64","[8,32,42,63,64]","102.5"
"6","828","1","9","1","50","1","1562661751","1562661693","64","[37,17,48,46,97,59,44]","208.7"
"7","892","1","9","1","95","1","1562661749","1562661693","64","[83,71,57,66,84,80,86]","0"
"8","855","1","9","1","68","1","1562661757","1562661693","64","[72,76,31,36,15,35,23,63,58,59,7,57]","-137.5"
"9","874","1","9","1","96","1","1562661755","1562661693","64","[71,63,36,98,50,69,15]","22.5"
"10","845","1","9","1","85","1","1562661757","1562661693","64","[1,97,100,71,76,32,39,47]","208.7"
"11","809","1","9","1","13","1","1562661756","1562661693","64","[75,80,32,58,66]","141.4"
"12","859","1","9","1","55","1","1562661752","1562661693","64","[58,79,64,76,17,80,46,24,15,35,36,18,44,3,89,70,86,33,27,2,52,28,20,4,65,29,41,42]","-412.1"
"13","864","1","9","1","65","1","1562661749","1562661693","64","[91,76,79]","0"
"14","854","1","9","1","66","1","1562661757","1562661693","64","[37,79,40,13,76]","348"
"15","834","1","9","1","48","1","1562661752","1562661693","64","[49,82,56]","262.6"
"16","893","1","9","1","42","1","1562661755","1562661693","64","[72,19,25,55,36,48,24,58,64,63,68,7]","102.5"
"17","841","1","9","1","62","1","1562661756","1562661693","64","[57,90,48,56,80]","0"
"18","894","1","9","1","39","1","1562661754","1562661693","64","[1,93,49,37,55,21,30,59,38,97,64,75]","102.5"
"19","865","1","9","1","31","1","1562661754","1562661693","64","[58,51,21,84,80,45,90,74,68,44,18,89,73,6,27,14]","-537.4"
"20","849","1","9","1","12","1","1562661757","1562661693","64","[48,94,59,41,80,7,18,91]","467.9"
"21","881","1","9","1","93","1","1562661745","1562661693","64","[37,1,48,58,78,97,60,70,59,26,39,5,7,86]","-137.5"
"22","819","1","9","1","2","1","1562661756","1562661693","64","[76,37,25,58,72,22]","208.7"
"23","807","1","9","1","59","1","1562661756","1562661693","64","[48,100,17,58,55,21,56,24,75,64,39,68,30]","-57.5"
"24","884","1","9","1","3","1","1562661757","1562661693","64","[9,80,71,47,97,38,55,27,18,87,16,62,78,35]","671.6"
"25","815","1","9","1","81","1","1562661756","1562661693","64","[79,100,98,11,76,13]","182.6"
"26","867","1","9","1","84","1","1562661756","1562661693","64","[71,98,31,36,43,19,83,58,90,68,42]","102.5"
"27","888","1","9","1","58","1","1562661754","1562661693","64","[55,14,68,33]","102.5"
"28","860","1","9","1","19","1","1562661756","1562661693","64","[37,88,84,42]","182.6"
"29","887","1","9","1","88","1","1562661750","1562661693","64","[71,24,19,54,15,78,83,70,66,49,11,35,20,34]","511.5"
"30","870","1","9","1","1","1","1562661756","1562661693","64","[18,56,93,59,99,30,5,45,47]","22.5"
"31","869","1","9","1","25","1","1562661748","1562661693","64","[77,42,2]","467.9"
"32","866","1","9","1","89","1","1562661754","1562661693","64","[57,98,15,31,45,64,42,14,58,68,33,24]","262.6"
"33","812","1","9","1","35","1","1562661693","1562661693","64","[]","0"
"34","882","1","9","1","56","1","1562661754","1562661693","64","[97,48,100,80,64,21,17,59,75,82,46,61,60]","-57.5"
"35","818","1","9","1","22","1","1562661754","1562661693","64","[72,98,15,55,28]","208.7"
