"id","session","grp","match_id","id_unique","name","time_start","time_ready","period_time","started","round","age","gender","major","education","country_origin","ethnic","native","religion","nb_rounds","grp_size","session_size","duration","min_duration","max_duration","ready","endowment","crate","crate_sp","sufee","scroll","refresh_time","v","k","r","earnings_game","q1","q2","q3","order_slider","nb_pay_social","nb_slider","social_pay_own","social_pay_other","nb_pay_risk","risk","risk_pay","nb_comp","comp_1","comp_2","comp_3","comp_4","comp_5","comp_6","correct_comp","B5","final_pay"
"2235","23","1","52","150.128.49.2","c01","1581419045",NULL,"30","100","7","22","0","Ingeniería","1","203","0","41","1","6","100","100","118,149,323,66,239,84","60","360",NULL,"800","220","50","5","3","2","10","80","3","1547.2","Primero descubrir que daba más rentabilidad, y en las posteriores rondas ir testeando si era más rentable realizar muchas conexiones, o pocas, y observando que me daba más puntos si alguien unido a mucha gente o alguien con poca.","La mayoría supongo que habrá seguido mis pasos. Unos pocos han conseguido ser mediadores de la mayoría de pelotas, mientras que otros pocos no parecía que participasen en el experimento quedando ausentes durante cada ronda.","Ojala hubieran habido más rondas para seguir perfeccionando la mejor estrategia a seguir.","4,3,2,5,1","1","6","0","120","3","0,0,0,1,1","1.6","5","6","6","1","5","5","1","5","1,4,2,3,3,3,1,3,0,3","14.2"
"2247","23","1","53","147.156.150.48","l63","1581419061",NULL,"30","100","7","29","1","economia","4","203","0","41","1","6","100","100","118,149,323,66,239,84","60","360",NULL,"800","220","50","5","5","2","10","80","3","767","unirme a los de mayor punto que me habian hecho propuesta","unirse a los de mayor punto","al principio para mi fue un poco de lio, creo que deberian dar una par de ejemplos más antes de comenzar.","5,2,4,1,3","3","6","60","0","2","0,0,0,1,1","1.6","5","6","6","1","5","4","1","4","0,4,3,0,1,4,1,1,4,3","11.8"
"2209","23","1","54","147.156.150.42","l55","1581418998",NULL,"30","100","7","19","1","Turismo","4","180","0","30","9","6","100","100","118,149,323,66,239,84","60","360",NULL,"800","220","50","5","1","2","10","80","3","1197.2","Unirme a los que conectaban conmigo","No lo se",,"2,4,5,3,1","3","6","49.8","10.2","5","0,0,0,1,1","3.85","5","3","3","5","8","5","9","1","2,4,3,2,1,4,1,3,3,3","15.5"
"2201","23","1","55","147.156.150.26","l41","1581418984",NULL,"30","100","7","19","1","Periodismo","4","203","0","41","1","6","100","100","118,149,323,66,239,84","60","360",NULL,"800","220","50","5","8","2","10","80","3","1430.1","Cuando hacía muchas conexiones no podía estar pendiente de cuáles me beneficiaban realmente, así que mantenía solo las que de verdad me convenían, aunque fueran dos.","Había gente que hacía muchos nodos y conexiones, supongo que muchos emplearon la del cuanto más mejor.",,"5,1,3,4,2","4","6","40.2","39.6","3","0,0,0,1,1","2","5","5","6","0","2","1","9","2","0,3,3,3,0,3,1,3,1,3","14.7"
"2281","23","1","56","150.128.49.2","c35","1581419125",NULL,"30","100","7","23","0","ADE","4","203","0","41","1","6","100","100","118,149,323,66,239,84","60","360",NULL,"800","220","50","5","3","2","10","80","3","1453.4","Intentar tener conexiones con nodos donde no tenia relación.","Muy variada, pero en general el de tener las máximas conexiones.","Experimento interesante.","2,3,4,5,1","4","6","49.8","20.4","3","0,0,0,1,1","1.6","5","6","6","2","5","4","9","2","3,3,0,3,1,4,0,3,1,3","14.5"
"2217","23","1","57","147.156.150.58","l73","1581419013",NULL,"30","100","7","21","1","Humanidades","4","203","0","41","0","6","100","100","118,149,323,66,239,84","60","360",NULL,"800","220","50","5","7","2","10","80","3","1615.8","Intentar enlazar con los ID periféricos y con menos conexiones y evitar aquellos más poblados.","Uno o dos convertirse en el epicentro, los demás sdeguirles la corriente por inercia. ",,"4,5,1,2,3","4","6","60","0","3","0,0,1,1,1","0.1","5","5","6","0","2","4","9","2","3,4,1,1,0,3,1,4,3,4","13.9"
"2266","23","1","58","150.128.49.2","c19","1581419094",NULL,"30","100","7","22","1","Psicología","4","203","0","41","1","6","100","100","118,149,323,66,239,84","60","360",NULL,"800","220","50","5","8","2","10","80","3","1348.6","Ir probando distintos enlaces y deshacerlos si te hace perder más dinero que el que ganas","Supongo que lo mismo",,"5,3,2,1,4","4","6","40.2","39.6","5","0,0,0,1,1","0.1","5","6","6","1","2","4","9","2","1,4,2,1,0,3,1,3,2,4","12.4"
"2231","23","1","59","147.156.150.50","l61","1581419040",NULL,"30","100","7","58","0",,"8","203","0","41","12","6","100","100","118,149,323,66,239,84","60","360",NULL,"800","220","50","5","4","2","10","80","3","1276.9","intuición siguiendo las reglas","no lo se",,"5,1,4,3,2","4","6","41.4","37.2","1","0,0,0,1,1","1.6","5","6","6","0","5","5","9","3","3,4,2,2,0,1,1,2,2,4","13.7"
"2234","23","1","60","147.156.150.32","l36","1581419044",NULL,"30","100","7","18","0","Turismo","4","203","0","41","1","6","100","100","118,149,323,66,239,84","60","360",NULL,"800","220","50","5","2","2","10","80","3","1413.1","Ir probando conexiones y ver cuantos puntos ganaba.","Conectarse rapidamente.",,"1,4,2,5,3","3","6","30","30","1","0,0,1,1,1","1.6","5","6","6","3","5","4","9","2","0,3,4,2,0,4,1,1,2,4","13.9"
"2239","23","1","61","150.128.49.2","c02","1581419050",NULL,"30","100","7","35","1",,"4","203","0","41","0","6","100","100","118,149,323,66,239,84","60","360",NULL,"800","220","50","5","4","2","10","80","3","1660.9","intentar hacer enlaces con gente que tenia muchas conexiones, evaluando si la conexión era beneficiosa o no","Algunos optaron por conectar con un máximo de gente no interconectada. Otros conservadores, solo se unían al más fuerte","No me ha gustado la apariencia de la interfaz. Era imposible ver a todos los miembros en una única pantalla y ver las fichas que tenían a la vez. Para ver a todos a la vez perdías detalle. y los comandos para moverse alrededor de la pantalla hacían que perdieras tiempo y que incluso perdieras de vista tu propio punto.","1,2,3,5,4","3","6","30","30","3","0,0,0,0,1","2","5","5","6","1","5","4","1","5","2,3,2,2,1,3,1,4,3,4","15.7"
