"id","id_subj","round","session","period","id_grp","grp","time","time_start","duration","links","payoff"
"1","2287","1","23","1","47","1","1581421832","1581421725","118","[19,42,75,46,49,17,64,76,72,10,9,78,86,39,56,45,23,70,28,14,12,90]","-211.6"
"2","2271","1","23","1","18","1","1581421838","1581421725","118","[72,15,76,25,17,49,38,99,64,14,39,10,57,27,4,67]","-273.6"
"3","2241","1","23","1","9","1","1581421843","1581421725","118","[1,47,25,10,64,78,36,68,2,28,70,14,37,15,52,18,51,91]","-182.9"
"4","2259","1","23","1","57","1","1581421837","1581421725","118","[15,100,8,82,87,59,74,5,11]","35"
"5","2201","1","23","1","5","1","1581421842","1581421725","118","[38,22,100,13,54,57,12,92,29]","-163.2"
"6","2221","1","23","1","71","1","1581421842","1581421725","118","[42,46,37,52,34,58]","-0.1"
"7","2229","1","23","1","77","1","1581421828","1581421725","118","[8,48,74,17,94,58,46,71]","147.5"
"8","2253","1","23","1","19","1","1581421841","1581421725","118","[20,99,91,84,85,43,61,97,8,77,37,79,45,89,73,88]","-17.6"
"9","2236","1","23","1","92","1","1581421814","1581421725","118","[37,1,57,63,19,36,17,45,49,93,33,5]","89.8"
"10","2227","1","23","1","23","1","1581421824","1581421725","118","[42,70,58,3,22,41,51,64]","34.2"
"11","2249","1","23","1","30","1","1581421836","1581421725","118","[59,68,37,54,27,34]","-30.8"
"12","2218","1","23","1","78","1","1581421835","1581421725","118","[47,4,93,87,76,24,36,68,97,23]","98.7"
"13","2230","1","23","1","14","1","1581421842","1581421725","118","[100,38,27,8,75,43,59,90,94,96,91,71,80,68,28,15,49,33,7,10,18,62,4,17,37,42,99,88,52,9,76,67,3,31,70,47,48,74,93,55,65,21,12,25,50,6]","-483.3"
"14","2232","1","23","1","52","1","1581421839","1581421725","118","[64,84,58,45,71,91,9,11,56,20,34,51]","-146.3"
"15","2209","1","23","1","7","1","1581421843","1581421725","118","[13,46,68,72,20,90,14,80,67,54,84,10,33]","-65"
"16","2210","1","23","1","96","1","1581421818","1581421725","118","[81,86,61,21,100,74,97,84]","-30.2"
"17","2263","1","23","1","27","1","1581421842","1581421725","118","[74,72,14,49,34,30,13,62,18,4,10,2,48]","-201.2"
"18","2219","1","23","1","25","1","1581421841","1581421725","118","[26,72,37,76,18,42,51,14,68]","-88.1"
"19","2214","1","23","1","85","1","1581421843","1581421725","118","[100,97,48,74,98,8,63,73,82,3,32,21,79,45,23,64,95,66,77,61,81]","31"
"20","2242","1","23","1","1","1","1581421843","1581421725","118","[18,85,38,76,75,100,90,93,74,24,97,51,25,12,2]","102.4"
"21","2204","1","23","1","28","1","1581421835","1581421725","118","[71,26,56,91,67,74,12,98,9,59,68,46,37,42,79,89,39,36,47,61,44,45,34,75]","-248"
"22","2224","1","23","1","100","1","1581421830","1581421725","118","[21,60,86,96,72,98,50,6,44]","-227.7"
"23","2215","1","23","1","56","1","1581421843","1581421725","118","[76,84,15,72,64,58,98,25,45,17,46,79,59,57,11,47,28,35,32,97,37,20,65]","-195.8"
"24","2258","1","23","1","75","1","1581421843","1581421725","118","[76,15,73,88,45,57,9,35,70,12,68,2]","-31.6"
"25","2205","1","23","1","79","1","1581421841","1581421725","118","[37,25,77,59,11,70,91,51,75,6,40,26,15,46]","-66.6"
"26","2213","1","23","1","83","1","1581421725","1581421725","118","[]","0"
"27","2247","1","23","1","84","1","1581421725","1581421725","118","[]","0"
"28","2269","1","23","1","60","1","1581421839","1581421725","118","[53,82,95,52,71,80,34,77,58]","147.5"
"29","2233","1","23","1","17","1","1581421842","1581421725","118","[68,47,72,19,56,69,73,46,44]","-173.5"
"30","2216","1","23","1","69","1","1581421840","1581421725","118","[8,75,58,42,98,89]","94"
