"id","id_subj","nb_question","nb_item","choice"
"77","2249","3","1","42"
"78","2234","1","1","25"
"79","2239","1","1","25"
"80","2254","2","2","19"
"81","2220","1","2","26"
"82","2251","1","3","42"
"83","2259","5","3","50"
"84","2257","3","1","12"
"85","2261","5","2","13"
"86","2209","1","2","20"
"87","2246","1","3","0"
"88","2286","3","3","8"
"89","2293","4","5","17"
"90","2234","2","4","100"
"91","2254","3","3","0"
"92","2249","4","2","31"
"93","2248","2","4","28"
"94","2247","2","2","15"
"95","2223","1","2","20"
"96","2293","5","4","0"
"97","2273","2","5","17"
"98","2300","1","1","25"
"99","2286","4","5","4"
"100","2277","1","1","24"
"101","2265","1","3","50"
"102","2212","2","1","24"
"103","2257","4","4","16"
"104","2234","3","2","40"
"105","2254","4","4","40"
"106","2248","3","3","33"
"107","2230","3","4","25"
"108","2251","2","4","25"
"109","2241","3","2","20"
"110","2273","3","1","100"
"111","2280","3","4","58"
"112","2286","5","1","9"
"113","2249","5","5","17"
"114","2300","2","3","50"
"115","2247","3","4","1"
"116","2257","5","2","0"
"117","2269","2","1","24"
"118","2209","2","4","16"
"119","2248","4","2","17"
"120","2233","1","4","34"
"121","2222","1","3","0"
"122","2277","2","3","49"
"123","2212","3","2","10"
"124","2273","4","3","16"
"125","2239","2","2","14"
"126","2247","4","1","0"
"127","2251","3","1","20"
"128","2246","2","5","58"
"129","2206","1","3","66"
"130","2241","4","3","41"
"131","2234","4","5","50"
"132","2220","2","3","16"
"133","2230","4","2","50"
"134","2300","3","4","33"
"135","2247","5","3","0"
"136","2212","4","3","15"
"137","2273","5","2","100"
"138","2280","4","1","83"
"139","2248","5","5","49"
"140","2209","3","5","73"
"141","2253","1","4","24"
"142","2222","2","5","0"
"143","2229","2","1","23"
"144","2239","3","3","50"
"145","2227","2","2","16"
"146","2234","5","3","50"
"147","2254","5","5","77"
"148","2277","3","4","33"
"149","2299","1","5","58"
"150","2253","2","5","78"
"151","2233","2","3","48"
"152","2222","3","4","0"
"153","2276","1","5","0"
"154","2280","5","5","17"
"155","2300","4","2","20"
"156","2241","5","1","24"
"157","2290","1","1","24"
"158","2222","4","2","0"
"159","2209","4","3","17"
"160","2253","3","3","41"
"161","2269","3","5","75"
"162","2251","4","2","22"
"163","2208","1","2","100"
"164","2212","5","4","61"
"165","2246","3","4","50"
"166","2201","1","5","67"
"167","2222","5","1","0"
"168","2230","5","1","26"
"169","2284","1","1","38"
"170","2233","3","2","19"
"171","2239","4","5","71"
"172","2300","5","5","75"
"173","2227","3","5","73"
"174","2251","5","5","75"
"175","2253","4","1","33"
"176","2206","2","4","58"
"177","2299","2","1","25"
"178","2209","5","1","24"
"179","2208","2","4","100"
"180","2217","1","4","0"
"181","2242","1","3","17"
"182","2233","4","1","25"
"183","2289","1","3","50"
"184","2223","2","5","50"
"185","2277","4","2","15"
"186","2276","2","3","0"
"187","2205","1","5","0"
"188","2284","2","4","33"
"189","2208","3","5","0"
"190","2269","4","2","21"
"191","2229","3","2","1"
"192","2263","1","5","17"
"193","2239","5","4","33"
"194","2233","5","5","75"
"195","2253","5","2","14"
"196","2299","3","4","33"
"197","2226","1","3","48"
"198","2277","5","5","72"
"199","2208","4","1","100"
"200","2205","2","4","0"
"201","2269","5","4","33"
"202","2219","1","5","0"
"203","2252","1","2","20"
"204","2290","2","5","67"
"205","2205","3","1","0"
"206","2227","4","3","0"
"207","2265","2","4","26"
"208","2206","3","2","41"
"209","2229","4","5","54"
"210","2223","3","3","50"
"211","2205","4","2","0"
"212","2208","5","3","50"
"213","2205","5","3","0"
"214","2246","4","1","49"
"215","2219","2","3","0"
"216","2268","1","4","26"
"217","2235","1","4","100"
"218","2231","1","5","56"
"219","2263","2","2","24"
"220","2252","2","4","33"
"221","2284","3","5","42"
"222","2275","1","4","28"
"223","2206","4","5","72"
"224","2219","3","2","0"
"225","2290","3","3","47"
"226","2219","4","4","0"
"227","2289","2","4","36"
"228","2262","1","1","46"
"229","2276","3","2","50"
"230","2282","1","5","75"
"231","2289","3","5","55"
"232","2229","5","3","33"
"233","2284","4","3","50"
"234","2223","4","4","33"
"235","2265","3","1","19"
"236","2242","2","1","62"
"237","2299","4","2","26"
"238","2255","1","2","20"
"239","2246","5","2","26"
"240","2275","2","2","10"
"241","2217","2","5","17"
"242","2206","5","1","25"
"243","2290","4","2","19"
"244","2289","4","1","0"
"245","2223","5","1","25"
"246","2235","2","3","0"
"247","2219","5","1","18"
"248","2227","5","1","25"
"249","2252","3","3","50"
"250","2296","1","2","0"
"251","2220","3","5","62"
"252","2291","1","4","16"
"253","2268","2","5","56"
"254","2235","3","2","100"
"255","2242","3","2","14"
"256","2265","4","5","28"
"257","2275","3","5","48"
"258","2231","2","1","12"
"259","2289","5","2","48"
"260","2235","4","5","0"
"261","2263","3","1","24"
"262","2284","5","2","56"
"263","2235","5","1","100"
"264","2276","4","4","33"
"265","2271","1","4","66"
"266","2201","2","1","50"
"267","2275","4","3","30"
"268","2226","2","2","11"
"269","2278","1","5","17"
"270","2282","2","2","20"
"271","2242","4","5","42"
"272","2290","5","4","34"
"273","2255","2","1","25"
"274","2266","1","5","25"
"275","2275","5","1","13"
"276","2299","5","3","50"
"277","2217","3","1","0"
"278","2263","4","4","16"
"279","2274","1","4","33"
"280","2295","1","4","0"
"281","2276","5","1","42"
"282","2265","5","2","17"
"283","2242","5","4","50"
"284","2279","1","5","17"
"285","2264","1","2","80"
"286","2262","2","5","50"
"287","2296","2","3","31"
"288","2268","3","3","34"
"289","2226","3","5","42"
"290","2252","4","5","75"
"291","2210","1","1","33"
"292","2294","1","2","20"
"293","2255","3","3","50"
"294","2263","5","3","16"
"295","2283","1","4","25"
"296","2231","3","4","31"
"297","2295","2","2","16"
"298","2266","2","3","17"
"299","2228","1","1","26"
"300","2201","3","3","33"
"301","2225","1","3","50"
"302","2278","2","2","1"
"303","2291","2","1","0"
"304","2262","3","2","47"
"305","2271","2","2","13"
"306","2210","2","4","79"
"307","2252","5","1","25"
"308","2217","4","2","31"
"309","2226","4","4","19"
"310","2282","3","4","33"
"311","2281","1","2","63"
"312","2295","3","3","13"
"313","2296","3","4","100"
"314","2207","1","4","0"
"315","2220","4","4","8"
"316","2210","3","2","70"
"317","2296","4","1","100"
"318","2260","1","5","58"
"319","2207","2","3","0"
"320","2217","5","3","0"
"321","2278","3","3","2"
"322","2255","4","5","75"
"323","2283","2","3","41"
"324","2294","2","4","33"
"325","2262","4","4","50"
"326","2210","4","3","17"
"327","2296","5","5","0"
"328","2295","4","5","0"
"329","2271","3","1","20"
"330","2291","3","2","0"
"331","2279","2","2","75"
"332","2245","1","5","17"
"333","2231","4","3","47"
"334","2268","4","1","20"
"335","2255","5","4","33"
"336","2282","4","3","50"
"337","2272","1","2","7"
"338","2220","5","1","25"
"339","2201","4","4","33"
"340","2210","5","5","0"
"341","2278","4","1","1"
"342","2226","5","1","23"
"343","2228","2","4","24"
"344","2213","1","3","50"
"345","2262","5","3","50"
"346","2218","1","1","25"
"347","2295","5","1","13"
"348","2294","3","1","25"
"349","2264","2","3","96"
"350","2278","5","4","1"
"351","2274","2","1","30"
"352","2207","3","1","0"
"353","2201","5","2","19"
"354","2281","2","3","16"
"355","2207","4","2","0"
"356","2268","5","2","18"
"357","2283","3","1","26"
"358","2245","2","3","16"
"359","2216","1","3","33"
"360","2272","2","1","18"
"361","2271","4","3","50"
"362","2207","5","5","0"
"363","2266","3","2","20"
"364","2294","4","3","50"
"365","2224","1","3","50"
"366","2260","2","2","32"
"367","2231","5","2","21"
"368","2279","3","4","34"
"369","2281","3","4","17"
"370","2243","1","1","100"
"371","2267","1","5","58"
"372","2228","3","2","21"
"373","2274","3","3","63"
"374","2272","3","3","29"
"375","2291","4","5","17"
"376","2266","4","1","25"
"377","2228","4","5","57"
"378","2264","3","5","17"
"379","2271","5","5","84"
"380","2228","5","3","44"
"381","2297","1","4","16"
"382","2291","5","3","16"
"383","2283","4","5","25"
"384","2266","5","4","33"
"385","2281","4","5","17"
"386","2288","1","5","0"
"387","2244","1","1","25"
"388","2213","2","1","25"
"389","2260","3","1","24"
"390","2216","2","5","50"
"391","2225","2","1","57"
"392","2236","1","2","21"
"393","2281","5","1","42"
"394","2272","4","4","22"
"395","2244","2","4","33"
"396","2282","5","1","25"
"397","2221","1","2","23"
"398","2279","4","1","58"
"399","2218","2","2","18"
"400","2285","1","4","17"
"401","2283","5","2","11"
"402","2267","2","3","100"
"403","2244","3","3","50"
"404","2224","2","5","63"
"405","2287","1","5","50"
"406","2274","4","2","20"
"407","2216","3","4","17"
"408","2264","4","1","25"
"409","2243","2","4","100"
"410","2225","3","4","67"
"411","2272","5","5","29"
"412","2279","5","3","17"
"413","2260","4","3","46"
"414","2236","2","1","25"
"415","2244","4","5","75"
"416","2294","5","5","75"
"417","2218","3","4","17"
"418","2243","3","3","0"
"419","2274","5","5","45"
"420","2288","2","1","0"
"421","2267","3","2","63"
"422","2244","5","2","20"
"423","2264","5","4","33"
"424","2221","2","4","17"
"425","2288","3","4","0"
"426","2236","3","4","0"
"427","2260","5","4","17"
"428","2298","1","5","58"
"429","2225","4","2","21"
"430","2243","4","5","0"
"431","2245","3","2","100"
"432","2216","4","2","13"
"433","2288","4","2","0"
"434","2213","3","4","33"
"435","2297","2","3","17"
"436","2288","5","3","0"
"437","2256","1","5","58"
"438","2221","3","3","0"
"439","2292","1","5","17"
"440","2224","3","2","20"
"441","2216","5","1","17"
"442","2267","4","4","42"
"443","2221","4","5","0"
"444","2218","4","3","34"
"445","2225","5","5","58"
"446","2213","4","5","75"
"447","2245","4","1","100"
"448","2287","2","3","50"
"449","2285","2","5","58"
"450","2204","1","2","62"
"451","2292","2","1","87"
"452","2236","4","5","17"
"453","2256","2","1","28"
"454","2298","2","1","26"
"455","2236","5","3","50"
"456","2258","1","1","25"
"457","2292","3","3","51"
"458","2267","5","1","42"
"459","2243","5","2","100"
"460","2204","2","5","0"
"461","2218","5","5","49"
"462","2224","4","1","18"
"463","2221","5","1","26"
"464","2213","5","2","20"
"465","2256","3","2","33"
"466","2285","3","2","0"
"467","2287","3","2","49"
"468","2292","4","2","100"
"469","2258","2","5","0"
"470","2204","3","4","100"
"471","2256","4","3","38"
"472","2287","4","4","51"
"473","2297","3","1","25"
"474","2224","5","4","22"
"475","2287","5","1","51"
"476","2256","5","4","28"
"477","2204","4","1","100"
"478","2204","5","3","0"
"479","2285","4","3","16"
"480","2258","3","3","50"
"481","2245","5","4","100"
"482","2202","1","1","38"
"483","2203","1","2","100"
"484","2297","4","5","17"
"485","2203","2","5","0"
"486","2203","3","4","100"
"487","2298","3","2","19"
"488","2258","4","2","0"
"489","2292","5","4","75"
"490","2203","4","3","50"
"491","2258","5","4","0"
"492","2203","5","1","100"
"493","2297","5","2","11"
"494","2202","2","2","31"
"495","2298","4","3","48"
"496","2285","5","1","0"
"497","2202","3","4","34"
"498","2202","4","5","0"
"499","2202","5","3","0"
"500","2298","5","4","33"
