"id","session","grp","match_id","id_unique","name","time_start","time_ready","period_time","started","round","age","gender","major","education","country_origin","ethnic","native","religion","nb_rounds","grp_size","session_size","duration","min_duration","max_duration","ready","endowment","crate","crate_sp","sufee","scroll","refresh_time","v","k","r","earnings_game","q1","q2","q3","order_slider","nb_pay_social","nb_slider","social_pay_own","social_pay_other","nb_pay_risk","risk","risk_pay","nb_comp","comp_1","comp_2","comp_3","comp_4","comp_5","comp_6","correct_comp","B5","final_pay"
"1538","16","1","12","147.156.150.41","l54","1569313025",NULL,"30","100","7","23","1","Magisterio","4","203","0","41","4","6","50","50","354,126,128,307,64,110","60","360",NULL,"400","110","50","5","2","2","10","40","3","872.6","Cortar las conexiones con los círculos enlazados al mío que tengan números negativos.","Hacer las máximas conexiones posibles.",,"5,2,4,3,1","5","6","99.6","6.8","5","0,0,0,1,1","0.1","5","6","2","4","34","19","18","0","3,1,4,3,4,4,1,4,1,4","15.1"
"1520","16","1","13","147.156.150.50","l61","1569312960",NULL,"30","100","7","22","1",,"4","203","0","41","1","6","50","50","354,126,128,307,64,110","60","360",NULL,"400","110","50","5","3","2","10","40","3","870","Juntarme a nodos con muchas conexiones, pero sin generar yo demasiadas para no perder puntos.","Creo que muy parecida a la mía.",,"5,4,3,1,2","2","6","0","160","1","0,0,0,1,1","1.6","5","6","4","1","1","19","1","4","3,4,3,4,1,4,0,4,0,4","15"
"1532","16","1","14","147.156.150.54","l67","1569313000",NULL,"30","100","7","21","0",,"4","203","0","41","3","6","50","50","354,126,128,307,64,110","60","360",NULL,"400","110","50","5","7","2","10","40","3","550.6","Hacer pocas uniones ya que el coste de cada unión era demasiado alto para el beneficio que obtenía.","En su mayoría similar a la mía aunque algunos participantes trataron de hacer el mayor número de uniones posibles.",,"4,2,1,5,3","5","6","62.4","19.2","4","1,1,1,1,1","0.1","5","2","4","1","1","1","33","4","1,3,3,3,3,3,1,1,1,1","11.9"
"1542","16","1","15","147.156.150.46","l57","1569313039",NULL,"30","100","7","18","1",,"4","203","0","41","3","6","50","50","354,126,128,307,64,110","60","360",NULL,"400","110","50","5","5","2","10","40","3","691","Ganar dinero contribuyendo a un experimento.","Ganar dinero contribuyendo a un experimento.",,"4,3,2,1,5","3","6","30","30","1","0,0,0,1,1","1.6","5","2","4","4","1","19","1","3","3,4,3,3,3,4,2,2,3,2","13.8"
"1505","16","1","16","147.156.150.36","l42","1569312897",NULL,"30","100","7","20","1","Salud","4","203","0","41","0","6","50","50","354,126,128,307,64,110","60","360",NULL,"400","110","50","5","3","2","10","40","3","629.5","No juntarse con los puntos negativos ","La misma",,"2,5,3,1,4","2","6","32.4","30.4","5","0,1,1,1,1","3.85","5","2","4","2","34","18","16","1","3,4,2,1,2,3,0,3,2,2","15.4"
"1509","16","1","17","147.156.150.52","l74","1569312915",NULL,"30","100","7","22","1","Ciencias Sociales","4","203","0","41","1","6","50","50","354,126,128,307,64,110","60","360",NULL,"400","110","50","5","8","2","10","40","3","339","Establecer un par de conexiones yy mediaciones y esperar a ver que hacian los otros","Hacer y deshacer conexiones y mediaciones todo el rato","Hasta que no he realizado varias tandas no he entendido realmente bien como funcionaba ","2,3,5,1,4","2","6","40","0","5","0,0,0,0,1","0.1","5","5","4","1","3","35","18","3","1,4,2,0,1,0,2,4,4,2","9.3"
"1525","16","1","18","147.156.150.16","l22","1569312977",NULL,"30","100","7","20","1","Odontología","4","203","0","41","4","6","50","50","354,126,128,307,64,110","60","360",NULL,"400","110","50","5","1","2","10","40","3","747.8","Conseguir el mayor número de puntos, a veces lo conseguía uniéndome al que mayor número de uniones tenía.","Conseguir el mayor número de uniones, ya que así conseguían mayor número de puntos.",,"5,2,3,1,4","5","6","84","12","5","0,0,0,0,1","3.85","5","5","5","0","1","1","1","4","4,4,3,1,1,0,2,4,3,3","17.8"
"1502","16","1","19","147.156.150.56","l71","1569312889",NULL,"30","100","7","20","0","ingeniería","4","203","0","41","1","6","50","50","354,126,128,307,64,110","60","360",NULL,"400","110","50","5","1","2","10","40","3","713.2","Acercarme a la que más puntos tenía y a las de mi alrededor que tuviesen pocas conexiones.","Sobretodo suerte y acercarse al que tuviese una puntuación más alta y estuviese lo más cercano posible.",,"2,4,5,3,1","1","6","6.8","99.6","1","0,0,0,1,1","1.6","5","1","4","1","3","34","18","2","3,4,2,3,1,3,1,3,1,3","13.5"
"1544","16","1","20","147.156.150.13","l17","1569313048",NULL,"30","100","7","23","0","Ingenieria","5","203","0","41","3","6","50","50","354,126,128,307,64,110","60","360",NULL,"400","110","50","5","4","2","10","40","3","4370.3","Intentar realizar el máximo número de enlaces","Unirse al nodo que tuviera más enlaces",,"4,2,3,1,5","3","6","54.6","5.4","2","0,1,1,1,1","3.85","5","5","4","1","1","19","1","5","3,4,2,3,4,2,0,3,2,0","50.3"
"1524","16","1","21","147.156.150.48","l63","1569312973",NULL,"30","100","7","18","1","Grado en economia,grado medio en violin( acabado)","4","203","0","41","12","6","50","50","354,126,128,307,64,110","60","360",NULL,"400","110","50","5","6","2","10","40","3","738.9","Al principio intentaba unirme a las maximas personas posibles. Luego me he dado cuenta que si te unes a personas con puntos positivos tus puntos tambien son positivos y si te unes a personas con puntos negativos lo mismo. El la ultima partida he tomado la estrategia de unirse al mas fuerte para tener puntos seguros debido a que no encontraba la forma de conseguir ganancias de otra forma. Si se pudiera hablar en este esperimento con los conpañeros me aliaria con los que han tomado la estrategia de no unirse ","Tener una única conecxion con el mas fuerte para que te diera los maximos puntos posibles. Otros intentaban hacer su propia red pero en las ultimas partidas era inutil porque todo el mundo tomaba la primera estrategia. Sin embargo en las primeras partidas si que habia mas miniredes.","Es un poco dificil verlo bien porque para tener una vision general no vcer los puntos.","5,4,1,2,3","2","6","0","160","1","0,1,1,1,1","1.6","5","6","4","1","3","35","1","3","1,2,3,4,0,4,3,3,1,4","13.7"
"1528","16","1","22","147.156.150.51","l65","1569312987",NULL,"30","100","7","18","0","Electrónica","2","203","0","41","1","6","50","50","354,126,128,307,64,110","60","360",NULL,"400","110","50","5","2","2","10","40","3","614.8","Conectar con gente que no tuviese muchos enlaces y que se conectaran a mi","Conectarse al del centro","me ha gustau","4,5,2,3,1","4","6","34.8","50.4","1","0,0,1,1,1","1.6","5","6","4","1","3","19","1","3","0,4,3,2,1,3,1,2,2,3","13.2"
"1521","16","1","23","147.156.150.32","l36","1569312960",NULL,"30","100","7","22","1","Ciencias biológicas","4","203","0","41","1","6","50","50","354,126,128,307,64,110","60","360",NULL,"400","110","50","5","2","2","10","40","3","666","Esperar","Pedir enlaces continuamente y esperar",,"2,1,5,3,4","2","6","31.6","33.6","5","0,0,1,1,1","0.1","5","1","4","1","1","19","1","4","2,4,2,1,0,4,0,4,1,3","12.3"
"1541","16","1","24","147.156.150.10","l14","1569313032",NULL,"30","100","7","21","0","turismo","4","203","0","41","1","6","50","50","354,126,128,307,64,110","60","360",NULL,"400","110","50","5","4","2","10","40","3","762.1","Al principio tratar de generar las máximas conexiones, después conectarme al que más conexiones tenía","el que más puntos ha obtenido ha generado la mayor cantidad  de conexiones, otros no sabíamos cómo generar puntos y conectabamos con el de mayor puntuación",,"5,2,4,3,1","5","6","31.2","29.6","2","0,0,0,1,1","1.6","5","6","4","0","3","35","1","2","1,4,1,3,1,3,0,4,1,3","14.5"
"1504","16","1","25","147.156.150.57","l72","1569312895",NULL,"30","100","7","18","1",,"4","180","0","30","1","6","50","50","354,126,128,307,64,110","60","360",NULL,"400","110","50","5","1","2","10","40","3","441.9","Tratar de conseguir el máximo dinero posible dejando a los compañeros hacer la mayor parte y tratando de observarles y entender su estrategia","Unos hacerlo aleatoriamente, otros situarse en el centro para que el resto de jugadores se conectaran a él, y los últimos quedarse en un lugar alejado para no obtener pérdidas",,"2,3,1,5,4","1","6","29.6","31.2","2","0,0,0,0,1","1.6","5","5","4","4","3","19","33","2","3,3,2,2,3,1,2,2,2,3","11.5"
"1506","16","1","26","147.156.150.37","l43","1569312902",NULL,"30","100","7","18","1",,"1","203","0","41","1","6","50","50","354,126,128,307,64,110","60","360",NULL,"400","110","50","5","5","2","10","40","3","549.3","unirme solo a uno","unirse solo a uno, o en el caso contrario crear muchos enlaces",,"2,3,5,4,1","2","6","36","16","2","0,0,1,1,1","1.6","5","0","4","0","3","19","1","2","1,3,2,1,1,3,1,2,1,3","12.6"
"1546","16","1","27","147.156.150.23","l38","1569313166",NULL,"30","100","7","22","1","Sanidad","4","203","0","41","1","6","50","50","354,126,128,307,64,110","60","360",NULL,"400","110","50","5","6","2","10","40","3","490.9","Unirme a todo lo que podía.","Unirse pensando estratégicamente para conseguir la mayor cantidad de puntos.","No he entendido mucho el juego","4,1,3,5,2","5","6","99.6","6.8","5","0,0,1,1,1","3.85","5","2","4","1","1","1","1","5","1,4,2,2,3,3,0,3,3,2","15.9"
"1547","16","1","28","147.156.150.30","l46","1569313172",NULL,"30","100","7","19","1","traducción y mediación interlingüística","1","203","0","41","4","6","50","50","354,126,128,307,64,110","60","360",NULL,"400","110","50","5","6","2","10","40","3","305.7","intentar asociarme con todos los que pudiera y esperar a que me propusieran una solicitud","intentar asociarse con los demás, al igual queyo",,"3,4,2,1,5","5","6","76.8","14.4","2","0,0,0,1,1","1.6","5","6","4","4","1","19","1","3","0,3,1,1,0,4,2,3,4,2","11.3"
"1519","16","1","29","147.156.150.29","l35","1569312954",NULL,"30","100","7","22","0","Administración","8","83","0","13","1","6","50","50","354,126,128,307,64,110","60","360",NULL,"400","110","50","5","9","2","10","40","3","597.6","Buscar la conexión que más me beneficiaba, si me perjudicaba, deshacerme de esa conexión rápido.","Colocación en el medio, buscando la máxima conexión posible",,"2,3,4,5,1","3","6","33","27","1","0,0,0,1,1","1.6","5","1","4","3","3","35","33","1","3,3,3,2,3,3,1,2,3,3","12.9"
"1548","16","1","30","147.156.150.38","l47","1569313178",NULL,"30","100","7","20","1","Economía","4","203","2","41","1","6","50","50","354,126,128,307,64,110","60","360",NULL,"400","110","50","5","5","2","10","40","3","623.8","unirme lo mínimo para tener poco coste","enlazar con bastantes participantes ",,"4,3,1,2,5","1","6","34.8","15.6","1","0,0,0,1,1","2","5","4","4","2","3","35","18","1","3,4,3,0,3,2,1,3,2,4","13.5"
"1531","16","1","31","147.156.150.19","l25","1569312994",NULL,"30","100","7","20","1","ciencias sociales","4","203","0","41","4","6","50","50","354,126,128,307,64,110","60","360",NULL,"400","110","50","5","8","2","10","40","3","898","Unirme al ""líder"" cuyos beneficios eran mayores en vez de juntarme con otros más pequeños ya que el beneficio tendría que repartirse y cada uno contaría con menos beneficio.","La misma que la mía, unirse al jugador con más poder y con el que por lo tanto obtenía más beneficio.","He podido ver como este experimento refleja una imagen de la sociedad actual en el cual hay un líder que es el que gana mucho beneficio y es el que maneja a los demás.","4,1,2,5,3","1","6","30.4","28.8","4","0,0,0,0,1","2","5","1","4","0","1","19","1","3","2,4,0,3,3,4,0,3,2,4","16.2"
"1523","16","1","32","147.156.150.45","l62","1569312966",NULL,"30","100","7","20","1","derecho","4","203","0","41","0","6","50","50","354,126,128,307,64,110","60","360",NULL,"400","110","50","5","7","2","10","40","3","557.9","evitar las conexiones con muchos enlaces","atacar los primeros",,"1,5,3,2,4","4","6","0","120","1","0,0,1,1,1","1.6","5","1","4","3","34","34","18","1","4,4,3,2,1,2,1,2,3,2","11.8"
"1534","16","1","33","147.156.150.25","l27","1569313008",NULL,"30","100","7","19","0","economia","4","203","0","41","12","6","50","50","354,126,128,307,64,110","60","360",NULL,"400","110","50","5","3","2","10","40","3","768.7","hacer relacion con el que más relaciones tenia solo y asi qu el me uniera el resto de gente ","la estrategia de los que me unia era gente que queria hacer muchas relaciones al principio y algunos que estaban en la misma situacion que yo",,"1,3,2,4,5","3","6","60","0","4","0,0,1,1,1","0.1","5","1","4","3","3","35","18","1","3,4,0,3,0,2,0,4,1,4","13.4"
"1508","16","1","34","147.156.150.24","l44","1569312909",NULL,"30","100","7","18","1",,"1","203","0","41","1","6","50","50","354,126,128,307,64,110","60","360",NULL,"400","110","50","5","5","2","10","40","3","804.4","intentar tener pocas conexiones pero estratégicas","tener muchas conexiones",,"5,4,1,3,2","2","6","30","40","1","0,0,1,1,1","2","5","5","4","1","3","35","49","3","2,4,3,1,0,2,1,2,3,4","15.3"
"1522","16","1","35","147.156.150.20","l37","1569312966",NULL,"30","100","7","18","0","turismo","1","96","2","41","0","6","50","50","354,126,128,307,64,110","60","360",NULL,"400","110","50","5","7","2","10","40","3","643.7","cnseguir la mayor cantidad de puntos","conseguir la mayor cantidad de puntos",,"4,2,5,3,1","3","6","29.4","30.6","1","0,0,1,1,1","2","5","5","4","1","3","35","18","3","4,3,3,2,2,2,1,2,3,3","13.8"
"1550","16","1","36","147.156.150.63","l82","1569313227",NULL,"30","100","7","19","1",,"4","203","0","41","1","6","50","50","354,126,128,307,64,110","60","360",NULL,"400","110","50","5","1","2","10","40","3","645","Intentar hacer conexiones que me permitan ganar puntos en relación con el coste que supone","Creo que la misma",,"1,2,4,3,5","4","6","21","78","2","0,0,0,1,1","2","5","5","4","0","3","35","20","2","1,4,1,2,0,3,1,4,4,3","13.6"
"1507","16","1","37","147.156.150.58","l73","1569312903",NULL,"30","100","7","21","0",,"1","26","2","41","3","6","50","50","354,126,128,307,64,110","60","360",NULL,"400","110","50","5","6","2","10","40","3","714.4","Intentar mantenerme conectado con algún compañero que tenga pocas conexiones pero que a la vez esas conexiones tengan varias.","Intentar tener las máximas conexiones posibles.",,"5,4,3,2,1","1","6","23.2","50.4","3","0,0,0,1,1","1.6","5","1","4","0","3","35","18","1","3,4,2,1,0,4,4,3,3,4","13.7"
"1513","16","1","38","147.156.150.31","l31","1569312930",NULL,"30","100","7","19","1","bachiller","8","203","0","41","3","6","50","50","354,126,128,307,64,110","60","360",NULL,"400","110","50","5","4","2","10","40","3","320","conectarse de quien tenia mas puntos.","conectarse a una sola persona.",,"3,2,1,5,4","1","6","40","0","4","1,1,1,1,1","3.85","5","1","4","0","3","48","18","1","2,3,2,1,2,3,1,2,4,3","12.8"
"1536","16","1","39","147.156.150.7","l11","1569313019",NULL,"30","100","7","34","1",,"6","47","2","41","4","6","50","50","354,126,128,307,64,110","60","360",NULL,"400","110","50","5","1","2","10","40","3","641.7","unirme a los nodos mas cercanos y enviar solicitud a los otros","arriesgarse ",,"4,3,2,1,5","2","6","32","32","3","0,0,0,0,0","1.6","5","2","2","4","3","19","18","0","4,4,2,3,0,3,0,4,3,3","13.2"
"1537","16","1","40","147.156.150.40","l53","1569313019",NULL,"30","100","7","18","1","filología clásica","3","203","0","41","4","6","50","50","354,126,128,307,64,110","60","360",NULL,"400","110","50","5","9","2","10","40","3","670.7","Intentar que todos se unieran a mi","intentar que todos se les unieran",,"5,3,1,2,4","1","6","40","0","3","0,0,0,1,1","2","5","6","4","1","3","19","1","3","0,3,2,1,0,4,3,4,1,2","14.2"
"1512","16","1","41","147.156.150.59","l76","1569312930",NULL,"30","100","7","18","0",,"4","203","0","41","4","6","50","50","354,126,128,307,64,110","60","360",NULL,"400","110","50","5","8","2","10","40","3","728.2","Mantenerme constante en un nivel de ganancias alto probando diversas conexiones.
","La misma que la mia ,ir probando conexiones y en la que mas sumaba permanecer",,"1,5,4,2,3","3","6","57","3","4","0,0,1,1,1","3.85","5","5","4","0","1","19","33","3","3,4,3,3,4,4,1,3,1,3","17"
"1527","16","1","42","147.156.150.17","l23","1569312983",NULL,"30","100","7","21","0","Economía","4","203","0","41","4","6","50","50","354,126,128,307,64,110","60","360",NULL,"400","110","50","5","6","2","10","40","3","886.6","Unirme a la persona que se haya unido al mayor numero de personas","Parecida",,"4,2,1,3,5","2","6","39.6","1.6","3","0,0,0,0,1","2","5","6","4","1","1","43","30","3","0,3,2,3,3,4,0,0,2,1","16.2"
"1529","16","1","43","147.156.150.18","l24","1569312988",NULL,"30","100","7","24","1","Ingenieria","4","203","0","41","3","6","50","50","354,126,128,307,64,110","60","360",NULL,"400","110","50","5","9","2","10","40","3","480.7","No acababa de encontrar una logica que seguir todo el juego, opte por desvincularme de aquellos que tenian ganancias negativas y finalmente acababa quedandome exclusivamente con la conexion central que era un pago seguro","Habia gente que tambien optaba por el camino seguro de quedarse solo en primera conexion con el central","Creo que no he jugado muy bien,parece sencilla la explicacion con los 7 nodoso, pero con 50 cambian las cosas..","5,2,1,3,4","1","6","32","24","1","0,0,0,0,0","2","5","3","4","1","1","19","1","4","0,4,4,3,3,4,0,2,0,1","12.5"
"1530","16","1","44","147.156.150.49","l66","1569312993",NULL,"30","100","7","19","1","Economía","4","203","0","41","1","6","50","50","354,126,128,307,64,110","60","360",NULL,"400","110","50","5","2","2","10","40","3","733","ver cuando tenia puntos y probar si alguna conexión me daba más que la anterior.","Anclarse a la bola que más conexiones tenia",,"1,2,3,5,4","4","6","30.6","58.8","3","0,0,0,1,1","1.6","5","2","2","2","1","35","1","2","3,4,3,4,1,3,0,2,1,3","14.2"
"1514","16","1","45","147.156.150.33","l32","1569312936",NULL,"30","100","7","19","1","Humanidades","1","203","0","41","4","6","50","50","354,126,128,307,64,110","60","360",NULL,"400","110","50","5","8","2","10","40","3","1018.7","Mi estrategia fue establecer conexiones con el número de nodos que creía rentables dependiendo de la situación y mis ganancias en todo momento. Si veía que mis ganancias bajaban, intentaba disminuir el coste por enlace.","Intentar conectarse al mayor número posible, aunque la figura siempre acababa con alguien en el centro que supongo que es el que más beneficio se ha llevado.","No he acabado de comprender muy bien el juego, he llegado a tener casi 900, pero como se seleccionaba un minuto al azar no he tenido suerte.","4,3,5,2,1","3","6","30","30","4","0,0,0,1,1","0.1","5","2","4","1","34","19","33","2","0,4,0,2,0,3,1,4,3,3","15.2"
"1510","16","1","46","147.156.150.27","l45","1569312916",NULL,"30","100","7","18","1",,"1","203","0","41","1","6","50","50","354,126,128,307,64,110","60","360",NULL,"400","110","50","5","6","2","10","40","3","797.4","unirme al nodo que tuviera más conexiones","unirse al nodo con más conexiones",,"1,4,5,3,2","1","6","30","30","5","0,0,0,0,0","2","5","6","4","2","1","19","1","3","0,4,4,4,0,4,4,4,0,4","15.2"
"1549","16","1","47","147.156.150.35","l48","1569313184",NULL,"30","100","7","22","0","FP Grado Superior Integración Social","8","203","0","41","1","6","50","50","354,126,128,307,64,110","60","360",NULL,"400","110","50","5","6","2","10","40","3","429.9","Una vez tenía los suficientes puntos, intentaba mantener estables las conexiones","crear el máximo posible de conexiones",,"5,2,4,1,3","3","6","60","0","5","1,1,1,1,1","3.85","5","5","4","0","3","35","18","2","0,4,1,2,1,4,1,2,2,3","14.3"
"1540","16","1","48","147.156.150.42","l55","1569313030",NULL,"30","100","7","23","0","Branding","5","203","0","41","1","6","50","50","354,126,128,307,64,110","60","360",NULL,"400","110","50","5","4","2","10","40","3","568.1","Observar","Conseguir conexiones como locos sin realmente fijarse en el funcionamiento del experimento",,"1,4,2,5,3","3","6","30","30","4","0,0,0,1,1","3.85","5","5","4","0","3","1","18","3","1,4,2,1,0,2,1,4,3,3","15"
"1515","16","1","49","147.156.150.61","l77","1569312937",NULL,"30","100","7","19","1","turismo","1","203","4","41","8","6","50","50","354,126,128,307,64,110","60","360",NULL,"400","110","50","5","1","2","10","40","3","684.7","mi estrategia general fue, observar como lo hacian los demas para apoyarme y tener una idea mas clara. por lo tanto, me unia al que siempre estaba en el centro para ganar puntos.","se unian al nodo del centro si veian que no podian hacer nada mas. ","me ha parecido muy interesante este experimento.","1,3,5,4,2","3","6","57.6","2.4","5","0,0,0,0,0","2","5","6","4","2","1","1","1","4","2,4,2,2,1,4,2,2,0,4","14.9"
"1543","16","1","50","147.156.150.47","l58","1569313045",NULL,"30","100","7","22","1",,"5","203","0","41","1","6","50","50","354,126,128,307,64,110","60","360",NULL,"400","110","50","5","8","2","10","40","3","726","Hacer una conexión con aquellos que tuviesen muchas","Hacer muchas conexiones, sobre todo con quienes no tenían casi ninguna",,"1,3,5,4,2","3","6","60","0","3","0,0,0,0,0","1.6","5","5","4","1","34","19","1","4","3,4,1,3,2,4,0,4,2,3","14.8"
