"id","id_subj","nb_question","nb_item","choice"
"140","214","1","3","16"
"141","208","3","4","33"
"142","242","5","2","81"
"143","238","1","1","0"
"144","241","2","1","0"
"145","247","2","5","67"
"146","234","2","3","50"
"147","208","4","5","75"
"148","215","1","4","8"
"149","241","3","2","0"
"150","214","2","1","0"
"151","243","1","5","38"
"152","234","3","1","50"
"153","212","2","5","50"
"154","249","1","2","13"
"155","247","3","3","40"
"156","221","4","1","33"
"157","219","5","1","42"
"158","241","4","5","0"
"159","238","2","2","0"
"160","220","2","1","12"
"161","240","2","5","64"
"162","221","5","3","50"
"163","208","5","1","25"
"164","241","5","3","0"
"165","234","4","2","50"
"166","247","4","1","20"
"167","211","1","2","26"
"168","226","4","1","85"
"169","234","5","4","50"
"170","244","3","4","0"
"171","249","2","3","44"
"172","247","5","4","27"
"173","214","3","4","2"
"174","215","2","3","17"
"175","209","1","5","25"
"176","238","3","3","0"
"177","214","4","2","0"
"178","212","3","2","19"
"179","249","3","1","21"
"180","238","4","5","0"
"181","220","3","5","70"
"182","211","2","4","33"
"183","214","5","5","3"
"184","212","4","4","34"
"185","225","1","2","1"
"186","240","3","2","31"
"187","244","4","2","18"
"188","220","4","2","20"
"189","238","5","4","0"
"190","209","2","2","26"
"191","211","3","3","42"
"192","220","5","3","30"
"193","249","4","4","17"
"194","225","2","1","1"
"195","212","5","1","25"
"196","225","3","3","0"
"197","243","2","1","16"
"198","236","1","5","25"
"199","225","4","4","0"
"200","249","5","5","25"
"201","244","5","3","0"
"202","226","5","2","63"
"203","225","5","5","0"
"204","211","4","1","16"
"205","240","4","1","32"
"206","215","3","2","21"
"207","209","3","4","34"
"208","240","5","3","50"
"209","215","4","5","35"
"210","228","1","5","0"
"211","215","5","1","26"
"212","236","2","4","17"
"213","211","5","5","42"
"214","228","2","2","0"
"215","209","4","1","25"
"216","209","5","3","41"
"217","228","3","4","0"
"218","222","1","4","33"
"219","246","1","2","20"
"220","228","4","3","0"
"221","228","5","1","0"
"222","243","3","3","37"
"223","246","2","3","50"
"224","222","2","5","0"
"225","207","1","2","38"
"226","243","4","2","14"
"227","236","3","1","24"
"228","203","1","5","17"
"229","246","3","4","0"
"230","222","3","2","20"
"231","227","1","1","14"
"232","222","4","3","50"
"233","236","4","3","50"
"234","246","4","1","0"
"235","222","5","1","25"
"236","227","2","5","72"
"237","243","5","4","24"
"238","246","5","5","0"
"239","227","3","2","16"
"240","203","2","4","33"
"241","227","4","3","2"
"242","203","3","1","33"
"243","236","5","2","18"
"244","227","5","4","31"
"245","203","4","3","34"
"246","207","2","5","17"
"247","203","5","2","20"
"248","207","3","1","83"
"249","207","4","4","17"
"250","207","5","3","17"
