"id","session","grp","match_id","id_unique","name","time_start","time_ready","period_time","started","round","age","gender","major","education","country_origin","ethnic","native","religion","nb_rounds","grp_size","session_size","duration","min_duration","max_duration","ready","endowment","crate","crate_sp","sufee","scroll","refresh_time","v","k","earnings_game","q1","q2","q3","order_slider","nb_pay_social","nb_slider","social_pay_own","social_pay_other","nb_pay_risk","risk","risk_pay","nb_comp","comp_1","comp_2","comp_3","comp_4","comp_5","comp_6","comp_7","comp_8","correct_comp","B5","final_pay"
"230","3","1","15","147.156.150.35","l48","1559038817",NULL,"30","100","7","21","1",,"4","203","0","41","3","6","50","50","161,202,274,184,312,81","60","360",NULL,"400","110","50","5","8","2","10","40","747","Tener pocos enlaces, pero que generen muchos beneficios.","Enlazarse con mas gente, aleatoriamente.",,"2,4,5,1,3","3","6","50.4","9.6","2","0,0,0,0,1","2","5","5","4","4","3","44","41",NULL,NULL,"2","3,4,3,4,0,3,2,3,1,4","15.1"
"204","3","1","16","147.156.150.58","l73","1559038732",NULL,"30","100","7","22","1",,"4","203","0","41","3","6","50","50","161,202,274,184,312,81","60","360",NULL,"400","110","50","5","3","2","10","40","786.9","Unirme solo a dos participantes para ahorrar en conexiones y que ellos las hicieran por mí, así gastaban ellos.","Hacer muchas conexiones",,"5,2,1,3,4","5","6","120","0","1","0,0,0,0,0","1.6","5","6","4","1","1","35","32",NULL,NULL,"3","1,3,0,3,1,3,0,3,1,1","16.5"
"224","3","1","17","147.156.150.27","l45","1559038798",NULL,"30","100","7","20","1","filologia catalana","4","203","0","41","1","6","50","50","161,202,274,184,312,81","60","360",NULL,"400","110","50","5","8","2","10","40","892","unirme a los triangulos y después deshacer el enlace ","hacer muchos enlaces sin perder puntos ",,"3,2,1,5,4","3","6","30","30","5","0,0,0,0,1","3.85","5","6","4","1","10","31","40",NULL,NULL,"2","2,4,0,4,1,3,0,4,3,2","17.9"
"209","3","1","18","147.156.150.44","l64","1559038746",NULL,"30","100","7","23","0",,"4","203","0","41","1","6","50","50","161,202,274,184,312,81","60","360",NULL,"400","110","50","5","3","2","10","40","991.1","pocas conexiones.","al azar mayoritariamente","dificultad para obtener beneficios mediante la renta por mediación ya que era muy dificil establecer una conexion clave si no se divide la muestra en varios grupos","5,2,4,1,3","3","6","35.4","24.6","3","0,0,1,1,1","3.85","5","5","4","1","3","35","32",NULL,NULL,"3","3,3,3,4,3,1,1,2,0,3","19"
"229","3","1","19","147.156.150.33","l32","1559038816",NULL,"30","100","7","22","1","Educación","4","203","0","41","0","6","50","50","161,202,274,184,312,81","60","360",NULL,"400","110","50","5","6","2","10","40","987","Conectarme con el menor número de participantes, teniendo en cuenta que ellos tuviesen el mayor número de enlaces posible. También, conectarme con participantes que no tuviesen ninguna conexión.","Supongo que la misma que la mía.",,"4,5,2,3,1","4","6","60","0","1","0,1,1,1,1","1.6","5","5","4","1","3","35","18",NULL,NULL,"4","3,4,3,1,2,3,2,4,4,4","17.2"
"207","3","1","20","147.156.150.48","l63","1559038740",NULL,"30","100","7","19","0","cientifico_técnico","1","203","0","41","3","6","50","50","161,202,274,184,312,81","60","360",NULL,"400","110","50","5","8","2","10","40","1354.1","enlazar con los que estaban mas sueltos","ir al mas grande",,"2,5,1,4,3","3","6","49.8","10.2","1","0,0,1,1,1","1.6","5","5","4","0","3","35","18",NULL,NULL,"3","2,3,3,2,1,3,1,2,3,3","20.3"
"244","3","1","21","147.156.150.25","l27","1559038851",NULL,"30","100","7","23","0","Medicina","4","203","0","42","4","6","50","50","161,202,274,184,312,81","60","360",NULL,"400","110","50","5","5","2","10","40","1156.9","Establecer contactos con círculos cercanos y triángulos con poco dinero","Similar","No elijo lengua nativa porque no deja elegir valenciano. Pongo ""otro""","5,1,4,2,3","3","6","60","0","2","0,0,1,1,1","1.6","5","5","4","1","3","35","18",NULL,NULL,"4","3,3,1,3,1,3,2,2,1,4","18.8"
"217","3","1","22","147.156.150.36","l42","1559038780",NULL,"30","100","7","22","1",,"4","203","0","41","1","6","50","50","161,202,274,184,312,81","60","360",NULL,"400","110","50","5","3","2","10","40","907","El número de ganancias netas y realizar pocos enlaces para así un coste menor.","No ser un jugador crítico.",,"1,3,2,5,4","2","6","30.8","36.8","4","0,0,0,0,0","2","5","5","4","1","3","35","16",NULL,NULL,"3","2,4,1,2,2,4,0,2,3,2","16.3"
"249","3","1","23","147.156.150.19","l25","1559038867",NULL,"30","100","7","20","1","fisioterapia","4","203","0","41","1","6","50","50","161,202,274,184,312,81","60","360",NULL,"400","110","50","5","9","2","10","40","1227.6","mantenerme cuando tenia mucho dinero y cuando bajaba ir tocando formas geometricas hasta conseguir subirlo o mantenerlo","lo mismo que yo, ir probando",,"2,3,1,4,5","2","6","34.8","20.8","4","0,0,1,1,1","3.85","5","5","4","0","3","35","18",NULL,NULL,"3","2,4,2,2,3,3,1,3,2,2","21.1"
"223","3","1","24","147.156.150.46","l57","1559038798",NULL,"30","100","7","23","0","EDUCACIÓN FÍSICA","3","203","0","41","0","6","50","50","161,202,274,184,312,81","60","360",NULL,"400","110","50","5","7","2","10","40","1170.4","IR A NO PERDER MUCHO DINERO, YA QUE SI ARRIESGABA Y ME QUEDABA 0, PODRÍA COINCIDIR CON EL MOMENTO QUE COGIERAN PARA HACER EL RECUENTO.","LA MISMA","HE VISTO EL EXPERIMENTO EXCESIVAMENTE LIOSO. NO ESTABA CLARO DEL TODO.","5,3,2,1,4","2","6","40","0","2","1,1,1,1,1","3.85","5","6","4","1","3","35","1",NULL,NULL,"2","0,4,3,3,1,4,0,2,2,3","20.6"
"250","3","1","25","147.156.150.17","l23","1559038869",NULL,"30","100","7","20","0","Ciencias Sociales","4","203","0","41","1","6","50","50","161,202,274,184,312,81","60","360",NULL,"400","110","50","5","6","2","10","40","1147","Al tener mucha aleatoriedad tanto a resultados como en la actuación de los demás, esperar a que las cosas me convenga y esperar tener suerte.","La misma que la mía.",,"5,3,2,1,4","3","6","30","30","3","0,0,0,1,1","2","5","5","4","1","3","35","18",NULL,NULL,"4","4,2,4,2,2,3,2,1,3,2","18.5"
"245","3","1","26","147.156.150.15","l21","1559038854",NULL,"30","100","7","19","1","criminología","4","203","0","41","0","6","50","50","161,202,274,184,312,81","60","360",NULL,"400","110","50","5","3","2","10","40","1105.1","intentar no bajar de 100 puntos haciendo las minimas conexiones pero que me permitieran ganar suficientes puntos","hacer las conexiones que mas puntos les dieran",,"4,1,3,5,2","5","6","50.4","23.2","5","0,0,1,1,1","3.85","5","5","4","1","3","35","18",NULL,NULL,"4","3,4,3,1,0,2,1,2,2,4","20.4"
"211","3","1","27","147.156.150.51","l65","1559038752",NULL,"30","100","7","20","1",,"4","203","0","41","3","6","50","50","161,202,274,184,312,81","60","360",NULL,"400","110","50","5","7","2","10","40","1122.7","No juntarme con mucha gente, pero ser siempre un lugar de paso para otros y que dependieran de mi.","Alguno querían juntarse con mucha gente, pero perdían muchos puntos, y otros hacían como yo","Era un juego un poco complicado de entender ","2,4,3,1,5","2","6","29.6","41.6","2","0,0,0,0,1","2","5","3","4","1","34","19","18",NULL,NULL,"4","0,2,0,2,1,4,2,2,1,4","18.3"
"228","3","1","28","147.156.150.7","l11","1559038815",NULL,"30","100","7","21","1",,"4","203","0","41","1","6","50","50","161,202,274,184,312,81","60","360",NULL,"400","110","50","5","3","2","10","40","1055.4","realizar pocos enlaces y con nodos poco conectados","realizar enlaces con nodos poco conectados",,"5,2,4,3,1","2","6","40","0","3","0,0,0,1,1","2","5","5","4","0","3","34","18",NULL,NULL,"3","1,2,1,2,1,3,1,1,1,3","17.7"
"203","3","1","29","147.156.150.50","l61","1559038728",NULL,"30","100","7","19","1",,"1","203","2","41","4","6","50","50","161,202,274,184,312,81","60","360",NULL,"400","110","50","5","1","2","10","40","1001.1","Tener pocas conexiones para que no me restara los 40 puntos, manteniendo sobre unos 160 puntos y si bajaba de puntos intentar subirlos","La misma e ir intentando conseguir más puntos cliclando aleatoramente","Me ha parecido dificil pillar la táctica en este juego","5,4,1,3,2","2","6","32","32","2","0,0,0,1,1","1.6","5","6","4","1","3","19","18",NULL,NULL,"4","3,3,4,4,4,2,3,4,1,3","16.9"
"215","3","1","30","147.156.150.26","l41","1559038775",NULL,"30","100","7","20","1","comunicación","4","203","0","41","1","6","50","50","161,202,274,184,312,81","60","360",NULL,"400","110","50","5","5","2","10","40","921.1","Crear conexiones con nodos con pocas conexiones","hacer todas las combinaciones posibles",,"4,3,2,5,1","5","6","78","14","1","1,1,1,1,1","0.1","5","5","4","1","16","38","17",NULL,NULL,"3","0,3,1,2,0,4,1,2,2,4","15.4"
"206","3","1","31","147.156.150.52","l74","1559038738",NULL,"30","100","7","18","0","Artes","1","203","0","41","1","6","50","50","161,202,274,184,312,81","60","360",NULL,"400","110","50","5","2","2","10","40","1107.9","Intentar conectarme como maximo a tres personas buscando las mas beneficiosas","Mas o menos la misma conseguir mas puntos con menos enlaces aunque sea un poco por azar",,"2,3,5,4,1","2","6","32","32","5","0,0,1,1,1","0.1","5","6","4","1","3","45","18",NULL,NULL,"3","1,3,2,0,0,3,1,2,4,4","16.2"
"208","3","1","32","147.156.150.53","l75","1559038745",NULL,"30","100","7","19","1","ciencias economicas","4","203","0","41","1","6","50","50","161,202,274,184,312,81","60","360",NULL,"400","110","50","5","6","2","10","40","467","No arriesgar mucho ","Arriesgar mucho",,"2,3,4,5,1","5","6","30","30","4","0,0,1,1,1","3.85","5","6","4","1","3","19","1",NULL,NULL,"3","1,3,2,3,4,4,2,3,2,3","14.1"
"241","3","1","33","147.156.150.14","l18","1559038842",NULL,"30","100","7","21","0","Biotecnología","4","203","0","41","1","6","50","50","161,202,274,184,312,81","60","360",NULL,"400","110","50","5","1","2","10","40","1107","Mantener 2 conexiones e intentar conectar con alguien que no esté conectado con nadie","Ir probando conexiones aleatorias para ver si así obtenían más ganancias",,"4,1,2,5,3","2","6","40","0","3","0,0,0,1,1","1.6","5","5","4","1","3","35","18",NULL,NULL,"4","3,3,3,3,1,2,0,2,1,3","17.9"
"210","3","1","34","147.156.150.59","l76","1559038750",NULL,"30","100","7","23","0","Ciencias Sociales","4","203","0","41","1","6","50","50","161,202,274,184,312,81","60","360",NULL,"400","110","50","5","1","2","10","40","987","Unirme con dos que les fuera bien y no hacer más enlaces para no arriesgar. Ver que tenía unas ganancias constantes sobre los 130150 y  no hacer más. ","Hacer uniones por doquier aunque eso significara perder más puntos, arriesgarse demasiado pensando  que podrían obtener una puntuación mucho mayor.",,"2,3,1,5,4","4","6","60","0","3","0,0,1,1,1","3.85","5","6","4","0","1","35","33",NULL,NULL,"2","3,4,3,4,2,4,1,2,1,3","19.3"
"247","3","1","35","147.156.150.16","l22","1559038860",NULL,"30","100","7","19","1",,"4","203","0","41","1","6","50","50","161,202,274,184,312,81","60","360",NULL,"400","110","50","5","5","2","10","40","1018.5","esperar a las propuestas de conexión y realizar solamente entre 3 y 4","muy similar",,"2,5,3,1,4","4","6","43.8","32.4","1","0,0,0,1,1","1.6","5","5","4","1","3","19","1",NULL,NULL,"4","1,3,3,2,1,4,3,3,2,3","17.2"
"213","3","1","36","147.156.150.54","l67","1559038760",NULL,"30","100","7","20","1","Magisterio","1","203","0","41","0","6","50","50","161,202,274,184,312,81","60","360",NULL,"400","110","50","5","5","2","10","40","1090.5","Acercarme al que más cerca mía aparecía y el que tenía menos conexiones, y según subía o bajaba el beneficio mantenía la conexión o la cortaba ","Más o menos la misma viendo si el beneficio subía o bajaba ",,"1,2,5,3,4","2","6","32","32","4","0,0,0,1,1","0.1","5","2","4","5","32","48","32",NULL,NULL,"1","3,3,3,1,0,3,2,2,3,4","15.9"
"238","3","1","37","147.156.150.13","l17","1559038837",NULL,"30","100","7","22","0","Derecho","4","203","0","41","4","6","50","50","161,202,274,184,312,81","60","360",NULL,"400","110","50","5","2","2","10","40","956.2","intentar mantener siempre un numero de beneficio neto alto, e ir probando desconexiones para ver si me favorecían o no","ser intermediario en muchas conexiones ",,"1,2,3,5,4","3","6","60","0","5","0,0,0,1,1","3.85","5","6","4","1","3","19","33",NULL,NULL,"3","2,4,3,1,1,2,1,4,3,2","19.1"
"242","3","1","38","147.156.150.20","l37","1559038843",NULL,"30","100","7","20","1","Economía","4","203","0","41","0","6","50","50","161,202,274,184,312,81","60","360",NULL,"400","110","50","5","2","2","10","40","991.1","Observé que conectándome con a partir de 2 nodos tendía a rendimientos decrecientes, cuanto más nodos, menos ganancias. Pero con sólo 1 nodo tampoco era suficiente. Durante todo el experimento he intentado mantenerme conectada a 2 nodos con unas ganancias medias de 150 puntos más o menos en cada momento.","No lo sé. Los comportamiento fueron muy aleatorios, aunque creo que algunos de ellos también actuaron como yo.",,"3,5,1,4,2","3","6","39.6","20.4","2","0,0,0,0,1","1.6","5","3","4","1","3","35","18",NULL,NULL,"3","2,3,4,1,1,3,0,3,4,3","16.8"
"243","3","1","39","147.156.150.23","l38","1559038849",NULL,"30","100","7","19","1","Magisterio","4","203","0","41","1","6","50","50","161,202,274,184,312,81","60","360",NULL,"400","110","50","5","9","2","10","40","961.9","intentar conectar con los otros compañeros.","sumar puntos y relacionar",,"5,1,3,2,4","2","6","34.4","22.4","1","0,0,0,0,0","1.6","5","3","2","0","3","35","40",NULL,NULL,"0","3,4,3,2,2,4,3,2,4,4","16.1"
"216","3","1","40","147.156.150.40","l53","1559038776",NULL,"30","100","7","25","1","Comunicación","4","203","4","41","1","6","50","50","161,202,274,184,312,81","60","360",NULL,"400","110","50","5","9","2","10","40","1118.1","Observar los movimientos de otros nodos.","Clicar como locosas el ratón",,"2,3,4,1,5","3","6","60","0","1","0,0,0,1,1","1.6","5","5","4","0","28","2","19",NULL,NULL,"2","2,3,2,3,0,3,0,3,2,3","18.2"
"240","3","1","41","147.156.150.28","l28","1559038842",NULL,"30","100","7","18","0","uv","4","203","0","41","4","6","50","50","161,202,274,184,312,81","60","360",NULL,"400","110","50","5","4","2","10","40","826.9","crear el minimo numero de enlaces para si rediucir costes","NO TENGO NI IDEA","Es injusto que se haga completamente aleatorio ya que la mayor parte de las rondas las pasaba con 200300 puntos y tengo rondas con 10 puntos(
","4,5,2,1,3","2","6","27.6","49.6","2","0,0,0,0,1","1.6","5","5","4","0","3","35","18",NULL,NULL,"3","0,3,3,4,2,4,3,1,1,3","15.1"
"225","3","1","42","147.156.150.30","l46","1559038805",NULL,"30","100","7","25","1","psicología y criminología","5","203","0","41","1","6","50","50","161,202,274,184,312,81","60","360",NULL,"400","110","50","5","4","2","10","40","961","Conectarme a pocos participantes e ir variando esas conexiones en función de los beneficios que me fuera reportando, tratándome de conectar, a la vez, a otros que creía que me iban a reportar más.","La misma, una mezcla de azar y picardía.",,"2,1,3,4,5","5","6","120","0","3","0,0,0,0,1","2","5","5","4","1","1","19","42",NULL,NULL,"5","1,3,3,3,0,3,1,3,3,3","18.8"
"219","3","1","43","147.156.150.37","l43","1559038786",NULL,"30","100","7","18","1","educación","1","203","2","41","1","6","50","50","161,202,274,184,312,81","60","360",NULL,"400","110","50","5","8","2","10","40","1087.9","realizar como máximo dos conexiones y soltarme de aquellas que me perjudicaban en relación con los puntos ","realizar conexiones aleatorias para dar con el mayor número de puntos posible",,"5,4,2,3,1","2","6","0","160","1","0,0,1,1,1","2","5","6","4","4","3","1","17",NULL,NULL,"1","3,4,1,3,0,4,2,4,3,2","17"
"235","3","1","44","147.156.150.10","l14","1559038828",NULL,"30","100","7","19","1",,"1","203","2","41","0","6","50","50","161,202,274,184,312,81","60","360",NULL,"400","110","50","5","2","2","10","40","227","Aguantar sin decidir mientras los valores fueran positivos ","Aleatoria ",,"3,1,2,5,4","1","6","40","0","1","0,0,0,0,1","1.6","5","5","4","1","3","35","18",NULL,NULL,"4","1,4,3,2,3,3,1,2,3,1","9.9"
"222","3","1","45","147.156.150.24","l44","1559038792",NULL,"30","100","7","19","0",,"4","203","0","41","1","6","50","50","161,202,274,184,312,81","60","360",NULL,"400","110","50","5","2","2","10","40","881.1","Intentar que el número de coste por enlace no fuese demasiado elevado para, al menos, poder llevarme una cantidad moderada. ","Intentar unirse y desunirse con cualquiera para poder probar a ganar la máxima cantidad. ",,"4,5,2,3,1","1","6","30","30","3","0,0,0,0,1","1.6","5","5","4","1","1","35","15",NULL,NULL,"4","3,4,3,4,0,2,0,4,0,4","15.7"
"221","3","1","46","147.156.150.43","l56","1559038792",NULL,"30","100","7","18","0",,"4","203","0","41","4","6","50","50","161,202,274,184,312,81","60","360",NULL,"400","110","50","5","4","2","10","40","987","unirse con pocos compañeros","unirse con todos",,"4,5,2,1,3","2","6","19.6","81.6","2","0,0,0,1,1","2","5","6","4","1","3","19","15",NULL,NULL,"3","1,4,4,4,4,4,0,2,0,2","16.7"
"234","3","1","47","147.156.150.22","l34","1559038826",NULL,"30","100","7","19","0","Ciencias","4","203","0","41","1","6","50","50","161,202,274,184,312,81","60","360",NULL,"400","110","50","5","5","2","10","40","950.3","En las primeras rondas unirme a los que menos puntos tenían y desunirme de los que más, después unirme a los que más enlaces tenían y desunirme de los que menos y en las dos últimas rondas estar siempre unido a dos.","Algunos unirse al máximo posible, otros mantenerse, otros aleatóriamente.",,"5,3,1,2,4","2","6","20","80","4","0,0,1,1,1","3.85","5","5","4","2","1","19","1",NULL,NULL,"4","3,4,1,4,2,1,0,3,0,2","18.4"
"232","3","1","48","147.156.150.34","l33","1559038821",NULL,"30","100","7","21","0","Ingeniería","4","203","0","41","4","6","50","50","161,202,274,184,312,81","60","360",NULL,"400","110","50","5","3","2","10","40","956.2","Mantener un mínimo de puntuación solo usando dos enlaces.","Algunos se mantenían en una puntuación y otros iban probando aleatoriamente.",,"5,2,1,4,3","3","6","45","15","1","0,0,0,0,1","1.6","5","6","4","1","3","19","1",NULL,NULL,"3","3,4,0,2,1,3,2,4,4,3","16.5"
"212","3","1","49","147.156.150.61","l77","1559038755",NULL,"30","100","7","18","1","Magisterio","1","203","0","41","3","6","50","50","161,202,274,184,312,81","60","360",NULL,"400","110","50","5","1","2","10","40","1092.7","Curiosa y expectante ","Conseguir el suficiente máximo de puntos ","Una experiencia nueva","3,5,2,4,1","5","6","60","20","3","0,1,1,1,1","3.85","5","6","4","2","3","27","40",NULL,NULL,"1","1,4,2,1,1,4,1,3,3,3","20.2"
"248","3","1","50","147.156.150.18","l24","1559038863",NULL,"30","100","7","18","1","alimentacion","1","203","0","41","4","6","50","50","161,202,274,184,312,81","60","360",NULL,"400","110","50","5","1","2","10","40","906.9","unirme con los fuertes","ir probando ",,"2,1,4,3,5","5","6","66","18","3","0,0,1,1,1","0.1","5","5","4","4","3","35","18",NULL,NULL,"3","1,3,2,0,4,3,1,3,3,0","15.1"
